dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;50;all_embeddings;LSTM;1;-1;auc;0.7513684372831702
bpic2011_f1;50;all_embeddings;LSTM;2;-1;auc;0.6616505623316965
bpic2011_f1;50;all_embeddings;LSTM;3;-1;auc;0.6993912372459915
bpic2011_f1;50;all_embeddings;LSTM;4;-1;auc;0.7420920201294033
bpic2011_f1;50;all_embeddings;LSTM;5;-1;auc;0.7279229448788861
bpic2011_f1;50;all_embeddings;LSTM;6;-1;auc;0.6087972368955709
bpic2011_f1;50;all_embeddings;LSTM;7;-1;auc;0.6968826907301066
bpic2011_f1;50;all_embeddings;LSTM;8;-1;auc;0.8167714884696019
bpic2011_f1;50;all_embeddings;LSTM;9;-1;auc;0.8266666666666668
bpic2011_f1;50;all_embeddings;LSTM;10;-1;auc;0.7699470899470899
bpic2011_f1;50;all_embeddings;LSTM;11;-1;auc;0.5452380952380952
bpic2011_f1;50;all_embeddings;LSTM;12;-1;auc;0.6194805194805194
bpic2011_f1;50;all_embeddings;LSTM;13;-1;auc;0.662616310892173
bpic2011_f1;50;all_embeddings;LSTM;14;-1;auc;0.7656699889258028
bpic2011_f1;50;all_embeddings;LSTM;15;-1;auc;0.7438538205980066
bpic2011_f1;50;all_embeddings;LSTM;16;-1;auc;0.815171650055371
bpic2011_f1;50;all_embeddings;LSTM;17;-1;auc;0.7688953488372093
bpic2011_f1;50;all_embeddings;LSTM;18;-1;auc;0.8322898032200359
bpic2011_f1;50;all_embeddings;LSTM;19;-1;auc;0.7912895927601811
bpic2011_f1;50;all_embeddings;LSTM;20;-1;auc;0.7813148788927337
bpic2011_f1;50;all_embeddings;LSTM;21;-1;auc;0.8310588235294117
bpic2011_f1;50;all_embeddings;LSTM;22;-1;auc;0.818421052631579
bpic2011_f1;50;all_embeddings;LSTM;23;-1;auc;0.7573757763975156
bpic2011_f1;50;all_embeddings;LSTM;24;-1;auc;0.7845104333868378
bpic2011_f1;50;all_embeddings;LSTM;25;-1;auc;0.8200871898054997
bpic2011_f1;50;all_embeddings;LSTM;26;-1;auc;0.8616666666666667
bpic2011_f1;50;all_embeddings;LSTM;27;-1;auc;0.8869962609056917
bpic2011_f1;50;all_embeddings;LSTM;28;-1;auc;0.8567073170731708
bpic2011_f1;50;all_embeddings;LSTM;29;-1;auc;0.8117283950617284
bpic2011_f1;50;all_embeddings;LSTM;30;-1;auc;0.8698092031425365
bpic2011_f1;50;all_embeddings;LSTM;31;-1;auc;0.7662500000000001
bpic2011_f1;50;all_embeddings;LSTM;32;-1;auc;0.7229437229437229
bpic2011_f1;50;all_embeddings;LSTM;33;-1;auc;0.7171717171717172
bpic2011_f1;50;all_embeddings;LSTM;34;-1;auc;0.6278195488721805
bpic2011_f1;50;all_embeddings;LSTM;35;-1;auc;0.6263157894736843
bpic2011_f1;50;all_embeddings;LSTM;36;-1;auc;0.6810810810810811
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.7362236467243074
