dataset;method;cls;nr_events;metric;score
bpic2011_f3;all_agg;XGB;1;-1;auc;0.9058620689655172
bpic2011_f3;all_agg;XGB;2;-1;auc;0.908933612603588
bpic2011_f3;all_agg;XGB;3;-1;auc;0.9003674969375255
bpic2011_f3;all_agg;XGB;4;-1;auc;0.9003297521540262
bpic2011_f3;all_agg;XGB;5;-1;auc;0.8931962025316456
bpic2011_f3;all_agg;XGB;6;-1;auc;0.8821579264617239
bpic2011_f3;all_agg;XGB;7;-1;auc;0.8784079844206426
bpic2011_f3;all_agg;XGB;8;-1;auc;0.9186614864018048
bpic2011_f3;all_agg;XGB;9;-1;auc;0.9660358440907383
bpic2011_f3;all_agg;XGB;10;-1;auc;0.9926055896728913
bpic2011_f3;all_agg;XGB;11;-1;auc;0.9955248689425904
bpic2011_f3;all_agg;XGB;12;-1;auc;0.9960363124920086
bpic2011_f3;all_agg;XGB;13;-1;auc;0.9962920342667178
bpic2011_f3;all_agg;XGB;14;-1;auc;0.9968680673365523
bpic2011_f3;all_agg;XGB;15;-1;auc;0.9969985645308627
bpic2011_f3;all_agg;XGB;16;-1;auc;0.9969600845889506
bpic2011_f3;all_agg;XGB;17;-1;auc;0.9970922548242136
bpic2011_f3;all_agg;XGB;18;-1;auc;0.9970922548242136
bpic2011_f3;all_agg;XGB;19;-1;auc;0.9971217105263158
bpic2011_f3;all_agg;XGB;20;-1;auc;0.9967623873873874
bpic2011_f3;all_agg;XGB;21;-1;auc;0.9971316425120773
bpic2011_f3;all_agg;XGB;22;-1;auc;0.9961722488038278
bpic2011_f3;all_agg;XGB;23;-1;auc;0.9931350114416476
bpic2011_f3;all_agg;XGB;24;-1;auc;0.9901800327332243
bpic2011_f3;all_agg;XGB;25;-1;auc;0.9840425531914894
bpic2011_f3;all_agg;XGB;26;-1;auc;0.9802431610942249
bpic2011_f3;all_agg;XGB;27;-1;auc;0.975925925925926
bpic2011_f3;all_agg;XGB;28;-1;auc;0.9794007490636705
bpic2011_f3;all_agg;XGB;29;-1;auc;0.975
bpic2011_f3;all_agg;XGB;30;-1;auc;0.9176136363636362
bpic2011_f3;all_agg;XGB;31;-1;auc;0.988235294117647
bpic2011_f3;all_agg;XGB;-1;auc;0.9755481226729271
