dataset;method;cls;nr_events;metric;score
bpic2011_f1;all_agg;XGB;1;-1;auc;0.6958599953742965
bpic2011_f1;all_agg;XGB;2;-1;auc;0.7122604150166323
bpic2011_f1;all_agg;XGB;3;-1;auc;0.7264854668610133
bpic2011_f1;all_agg;XGB;4;-1;auc;0.7307692307692307
bpic2011_f1;all_agg;XGB;5;-1;auc;0.7204844554644287
bpic2011_f1;all_agg;XGB;6;-1;auc;0.7080455099553027
bpic2011_f1;all_agg;XGB;7;-1;auc;0.7001640689089418
bpic2011_f1;all_agg;XGB;8;-1;auc;0.7226415094339622
bpic2011_f1;all_agg;XGB;9;-1;auc;0.7475132275132275
bpic2011_f1;all_agg;XGB;10;-1;auc;0.7474074074074074
bpic2011_f1;all_agg;XGB;11;-1;auc;0.7487012987012988
bpic2011_f1;all_agg;XGB;12;-1;auc;0.7553030303030303
bpic2011_f1;all_agg;XGB;13;-1;auc;0.7590585659551177
bpic2011_f1;all_agg;XGB;14;-1;auc;0.7557032115171649
bpic2011_f1;all_agg;XGB;15;-1;auc;0.7564784053156146
bpic2011_f1;all_agg;XGB;16;-1;auc;0.7588039867109635
bpic2011_f1;all_agg;XGB;17;-1;auc;0.7574910554561718
bpic2011_f1;all_agg;XGB;18;-1;auc;0.7600626118067979
bpic2011_f1;all_agg;XGB;19;-1;auc;0.7574660633484163
bpic2011_f1;all_agg;XGB;20;-1;auc;0.7554786620530566
bpic2011_f1;all_agg;XGB;21;-1;auc;0.7549411764705882
bpic2011_f1;all_agg;XGB;22;-1;auc;0.7484962406015038
bpic2011_f1;all_agg;XGB;23;-1;auc;0.7343426501035196
bpic2011_f1;all_agg;XGB;24;-1;auc;0.7370251471375067
bpic2011_f1;all_agg;XGB;25;-1;auc;0.7317236753856472
bpic2011_f1;all_agg;XGB;26;-1;auc;0.7047619047619048
bpic2011_f1;all_agg;XGB;27;-1;auc;0.6510178645616951
bpic2011_f1;all_agg;XGB;28;-1;auc;0.6580284552845529
bpic2011_f1;all_agg;XGB;29;-1;auc;0.6890432098765432
bpic2011_f1;all_agg;XGB;30;-1;auc;0.6711560044893378
bpic2011_f1;all_agg;XGB;31;-1;auc;0.74125
bpic2011_f1;all_agg;XGB;32;-1;auc;0.7575757575757576
bpic2011_f1;all_agg;XGB;33;-1;auc;0.7777777777777778
bpic2011_f1;all_agg;XGB;34;-1;auc;0.7180451127819549
bpic2011_f1;all_agg;XGB;35;-1;auc;0.8421052631578949
bpic2011_f1;all_agg;XGB;36;-1;auc;0.8243243243243243
bpic2011_f1;all_agg;XGB;-1;auc;0.7515473759536895
