dataset;method;cls;nr_events;metric;score
bpic2011_f3;all_agg;XGB;1;-1;auc;0.646293103448276
bpic2011_f3;all_agg;XGB;2;-1;auc;0.6472998816136963
bpic2011_f3;all_agg;XGB;3;-1;auc;0.6319926500612495
bpic2011_f3;all_agg;XGB;4;-1;auc;0.638655462184874
bpic2011_f3;all_agg;XGB;5;-1;auc;0.6118331826401446
bpic2011_f3;all_agg;XGB;6;-1;auc;0.6176612417118745
bpic2011_f3;all_agg;XGB;7;-1;auc;0.5938412852969815
bpic2011_f3;all_agg;XGB;8;-1;auc;0.6503947863140744
bpic2011_f3;all_agg;XGB;9;-1;auc;0.8086226344153402
bpic2011_f3;all_agg;XGB;10;-1;auc;0.9214187241508961
bpic2011_f3;all_agg;XGB;11;-1;auc;0.9498146017133359
bpic2011_f3;all_agg;XGB;12;-1;auc;0.9563994374120957
bpic2011_f3;all_agg;XGB;13;-1;auc;0.9604270553637643
bpic2011_f3;all_agg;XGB;14;-1;auc;0.9225499151768237
bpic2011_f3;all_agg;XGB;15;-1;auc;0.9100221845230326
bpic2011_f3;all_agg;XGB;16;-1;auc;0.9063573883161512
bpic2011_f3;all_agg;XGB;17;-1;auc;0.9250594766058684
bpic2011_f3;all_agg;XGB;18;-1;auc;0.9218213058419243
bpic2011_f3;all_agg;XGB;19;-1;auc;0.916735197368421
bpic2011_f3;all_agg;XGB;20;-1;auc;0.9163147522522523
bpic2011_f3;all_agg;XGB;21;-1;auc;0.9236111111111112
bpic2011_f3;all_agg;XGB;22;-1;auc;0.9034688995215312
bpic2011_f3;all_agg;XGB;23;-1;auc;0.9066361556064073
bpic2011_f3;all_agg;XGB;24;-1;auc;0.8809328968903437
bpic2011_f3;all_agg;XGB;25;-1;auc;0.8503989361702128
bpic2011_f3;all_agg;XGB;26;-1;auc;0.8487841945288754
bpic2011_f3;all_agg;XGB;27;-1;auc;0.8046296296296297
bpic2011_f3;all_agg;XGB;28;-1;auc;0.8192883895131087
bpic2011_f3;all_agg;XGB;29;-1;auc;0.803409090909091
bpic2011_f3;all_agg;XGB;30;-1;auc;0.7457386363636364
bpic2011_f3;all_agg;XGB;31;-1;auc;0.786764705882353
bpic2011_f3;all_agg;XGB;-1;auc;0.8318093968241757
