dataset;method;cls;nr_events;metric;score
bpic2015_5_f2;all_agg;XGB;1;-1;auc;0.6303030303030303
bpic2015_5_f2;all_agg;XGB;2;-1;auc;0.6187645687645688
bpic2015_5_f2;all_agg;XGB;3;-1;auc;0.6121212121212122
bpic2015_5_f2;all_agg;XGB;4;-1;auc;0.6121212121212122
bpic2015_5_f2;all_agg;XGB;5;-1;auc;0.6209790209790209
bpic2015_5_f2;all_agg;XGB;6;-1;auc;0.630011655011655
bpic2015_5_f2;all_agg;XGB;7;-1;auc;0.627039627039627
bpic2015_5_f2;all_agg;XGB;8;-1;auc;0.6131701631701632
bpic2015_5_f2;all_agg;XGB;9;-1;auc;0.6184149184149184
bpic2015_5_f2;all_agg;XGB;10;-1;auc;0.615366568914956
bpic2015_5_f2;all_agg;XGB;11;-1;auc;0.6053128689492326
bpic2015_5_f2;all_agg;XGB;12;-1;auc;0.6256684491978609
bpic2015_5_f2;all_agg;XGB;13;-1;auc;0.6721252257676099
bpic2015_5_f2;all_agg;XGB;14;-1;auc;0.7285972305839855
bpic2015_5_f2;all_agg;XGB;15;-1;auc;0.8105651105651106
bpic2015_5_f2;all_agg;XGB;16;-1;auc;0.8493857493857494
bpic2015_5_f2;all_agg;XGB;17;-1;auc;0.9120593692022264
bpic2015_5_f2;all_agg;XGB;18;-1;auc;0.9518057285180573
bpic2015_5_f2;all_agg;XGB;19;-1;auc;0.9909090909090909
bpic2015_5_f2;all_agg;XGB;20;-1;auc;0.9938557993730407
bpic2015_5_f2;all_agg;XGB;21;-1;auc;0.995134443021767
bpic2015_5_f2;all_agg;XGB;22;-1;auc;0.9994842037395228
bpic2015_5_f2;all_agg;XGB;23;-1;auc;0.999484203739523
bpic2015_5_f2;all_agg;XGB;24;-1;auc;0.9994842037395228
bpic2015_5_f2;all_agg;XGB;25;-1;auc;0.9995985547972702
bpic2015_5_f2;all_agg;XGB;26;-1;auc;0.9995985547972702
bpic2015_5_f2;all_agg;XGB;27;-1;auc;0.9995956873315364
bpic2015_5_f2;all_agg;XGB;28;-1;auc;0.9994609164420485
bpic2015_5_f2;all_agg;XGB;29;-1;auc;0.9991913746630728
bpic2015_5_f2;all_agg;XGB;30;-1;auc;0.9991913746630728
bpic2015_5_f2;all_agg;XGB;31;-1;auc;0.9990566037735849
bpic2015_5_f2;all_agg;XGB;32;-1;auc;0.9991855572146057
bpic2015_5_f2;all_agg;XGB;33;-1;auc;0.9989140762861409
bpic2015_5_f2;all_agg;XGB;34;-1;auc;0.9979638930365142
bpic2015_5_f2;all_agg;XGB;35;-1;auc;0.9997225305216426
bpic2015_5_f2;all_agg;XGB;36;-1;auc;0.9997225305216426
bpic2015_5_f2;all_agg;XGB;37;-1;auc;0.9994409503843467
bpic2015_5_f2;all_agg;XGB;38;-1;auc;0.9994409503843467
bpic2015_5_f2;all_agg;XGB;39;-1;auc;0.9993011879804333
bpic2015_5_f2;all_agg;XGB;40;-1;auc;0.9992853058890795
bpic2015_5_f2;all_agg;XGB;-1;auc;0.9210647239825775
