dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.6333846153846154
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.6156800000000001
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.62688
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.62688
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.62624
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.62496
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.63232
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.7037096774193549
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.6920967741935484
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.6970967741935483
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.7117741935483871
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.7059016393442623
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.6932231404958678
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.7094214876033058
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.7616528925619834
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.7345454545454545
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.8251239669421487
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.8221487603305785
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.9031666666666667
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.9166666666666667
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.9614130434782608
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.9660211910851297
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.9672999634636463
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9676653270003654
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9667519181585678
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9649251004749726
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9614541468761417
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9610887833394227
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9610887833394228
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9629156010230179
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9519546949214469
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.9445467943994105
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.9438098747236552
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9603905674281503
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9603905674281503
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9603905674281503
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9594694178334562
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.9491525423728814
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.9576271186440679
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.9595531587057011
bpic2015_2_f2;all_agg;XGB;-1;auc;0.867269664557665
