dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;75;all_embeddings;LSTM;1;-1;auc;0.46357615894039733
bpic2011_f2;75;all_embeddings;LSTM;2;-1;auc;0.5190043290043289
bpic2011_f2;75;all_embeddings;LSTM;3;-1;auc;0.5013355438887354
bpic2011_f2;75;all_embeddings;LSTM;4;-1;auc;0.5037719633307868
bpic2011_f2;75;all_embeddings;LSTM;5;-1;auc;0.5028471528471528
bpic2011_f2;75;all_embeddings;LSTM;6;-1;auc;0.5359518530250237
bpic2011_f2;75;all_embeddings;LSTM;7;-1;auc;0.5341569000105586
bpic2011_f2;75;all_embeddings;LSTM;8;-1;auc;0.5700869378555329
bpic2011_f2;75;all_embeddings;LSTM;9;-1;auc;0.5723408822582375
bpic2011_f2;75;all_embeddings;LSTM;10;-1;auc;0.5779757432649995
bpic2011_f2;75;all_embeddings;LSTM;11;-1;auc;0.5966872110939908
bpic2011_f2;75;all_embeddings;LSTM;12;-1;auc;0.5793528505392913
bpic2011_f2;75;all_embeddings;LSTM;13;-1;auc;0.5697080697080698
bpic2011_f2;75;all_embeddings;LSTM;14;-1;auc;0.5678879310344828
bpic2011_f2;75;all_embeddings;LSTM;15;-1;auc;0.5703833938294012
bpic2011_f2;75;all_embeddings;LSTM;16;-1;auc;0.5636343012704174
bpic2011_f2;75;all_embeddings;LSTM;17;-1;auc;0.5542763157894737
bpic2011_f2;75;all_embeddings;LSTM;18;-1;auc;0.5556941923774954
bpic2011_f2;75;all_embeddings;LSTM;19;-1;auc;0.5638443935926774
bpic2011_f2;75;all_embeddings;LSTM;20;-1;auc;0.5615560640732266
bpic2011_f2;75;all_embeddings;LSTM;21;-1;auc;0.5577231121281465
bpic2011_f2;75;all_embeddings;LSTM;22;-1;auc;0.54980378578024
bpic2011_f2;75;all_embeddings;LSTM;23;-1;auc;0.5400507848568791
bpic2011_f2;75;all_embeddings;LSTM;24;-1;auc;0.5349122807017543
bpic2011_f2;75;all_embeddings;LSTM;25;-1;auc;0.5324561403508772
bpic2011_f2;75;all_embeddings;LSTM;26;-1;auc;0.521812865497076
bpic2011_f2;75;all_embeddings;LSTM;27;-1;auc;0.5166543756145525
bpic2011_f2;75;all_embeddings;LSTM;28;-1;auc;0.5229414682539683
bpic2011_f2;75;all_embeddings;LSTM;29;-1;auc;0.5431818181818182
bpic2011_f2;75;all_embeddings;LSTM;30;-1;auc;0.5193181818181818
bpic2011_f2;75;all_embeddings;LSTM;31;-1;auc;0.5081771041084963
bpic2011_f2;75;all_embeddings;LSTM;32;-1;auc;0.5043751709051134
bpic2011_f2;75;all_embeddings;LSTM;33;-1;auc;0.5013579188107491
bpic2011_f2;75;all_embeddings;LSTM;34;-1;auc;0.5045421245421245
bpic2011_f2;75;all_embeddings;LSTM;35;-1;auc;0.5238095238095238
bpic2011_f2;75;all_embeddings;LSTM;36;-1;auc;0.5245850297525838
bpic2011_f2;75;all_embeddings;LSTM;37;-1;auc;0.5193740685543964
bpic2011_f2;75;all_embeddings;LSTM;38;-1;auc;0.5199899631983941
bpic2011_f2;75;all_embeddings;LSTM;39;-1;auc;0.5200648907103825
bpic2011_f2;75;all_embeddings;LSTM;40;-1;auc;0.5262978142076502
bpic2011_f2;75;all_embeddings;LSTM;-1;auc;0.530903776775782
