dataset;level;method;cls;nr_events;metric;score
bpic2015_2_f2;50;all_embeddings;LSTM;1;-1;auc;0.7267692307692308
bpic2015_2_f2;50;all_embeddings;LSTM;2;-1;auc;0.7129600000000001
bpic2015_2_f2;50;all_embeddings;LSTM;3;-1;auc;0.69664
bpic2015_2_f2;50;all_embeddings;LSTM;4;-1;auc;0.69088
bpic2015_2_f2;50;all_embeddings;LSTM;5;-1;auc;0.6752
bpic2015_2_f2;50;all_embeddings;LSTM;6;-1;auc;0.67232
bpic2015_2_f2;50;all_embeddings;LSTM;7;-1;auc;0.67168
bpic2015_2_f2;50;all_embeddings;LSTM;8;-1;auc;0.6648387096774193
bpic2015_2_f2;50;all_embeddings;LSTM;9;-1;auc;0.6912903225806452
bpic2015_2_f2;50;all_embeddings;LSTM;10;-1;auc;0.6948387096774193
bpic2015_2_f2;50;all_embeddings;LSTM;11;-1;auc;0.6683870967741936
bpic2015_2_f2;50;all_embeddings;LSTM;12;-1;auc;0.6937704918032787
bpic2015_2_f2;50;all_embeddings;LSTM;13;-1;auc;0.6885950413223141
bpic2015_2_f2;50;all_embeddings;LSTM;14;-1;auc;0.6988429752066115
bpic2015_2_f2;50;all_embeddings;LSTM;15;-1;auc;0.6872727272727273
bpic2015_2_f2;50;all_embeddings;LSTM;16;-1;auc;0.6578512396694215
bpic2015_2_f2;50;all_embeddings;LSTM;17;-1;auc;0.7021487603305785
bpic2015_2_f2;50;all_embeddings;LSTM;18;-1;auc;0.6925619834710743
bpic2015_2_f2;50;all_embeddings;LSTM;19;-1;auc;0.7276666666666667
bpic2015_2_f2;50;all_embeddings;LSTM;20;-1;auc;0.7586805555555556
bpic2015_2_f2;50;all_embeddings;LSTM;21;-1;auc;0.7753623188405797
bpic2015_2_f2;50;all_embeddings;LSTM;22;-1;auc;0.7376689806357326
bpic2015_2_f2;50;all_embeddings;LSTM;23;-1;auc;0.7088052612349287
bpic2015_2_f2;50;all_embeddings;LSTM;24;-1;auc;0.6810376324442821
bpic2015_2_f2;50;all_embeddings;LSTM;25;-1;auc;0.6554621848739496
bpic2015_2_f2;50;all_embeddings;LSTM;26;-1;auc;0.6317135549872123
bpic2015_2_f2;50;all_embeddings;LSTM;27;-1;auc;0.6477895506028498
bpic2015_2_f2;50;all_embeddings;LSTM;28;-1;auc;0.6116185604676653
bpic2015_2_f2;50;all_embeddings;LSTM;29;-1;auc;0.6086956521739131
bpic2015_2_f2;50;all_embeddings;LSTM;30;-1;auc;0.598100109609061
bpic2015_2_f2;50;all_embeddings;LSTM;31;-1;auc;0.6127146510778225
bpic2015_2_f2;50;all_embeddings;LSTM;32;-1;auc;0.637803979366249
bpic2015_2_f2;50;all_embeddings;LSTM;33;-1;auc;0.6488577745025792
bpic2015_2_f2;50;all_embeddings;LSTM;34;-1;auc;0.6809137803979366
bpic2015_2_f2;50;all_embeddings;LSTM;35;-1;auc;0.7078113485630066
bpic2015_2_f2;50;all_embeddings;LSTM;36;-1;auc;0.714075165806927
bpic2015_2_f2;50;all_embeddings;LSTM;37;-1;auc;0.7162859248341931
bpic2015_2_f2;50;all_embeddings;LSTM;38;-1;auc;0.706337509211496
bpic2015_2_f2;50;all_embeddings;LSTM;39;-1;auc;0.7083975346687211
bpic2015_2_f2;50;all_embeddings;LSTM;40;-1;auc;0.6987673343605547
bpic2015_2_f2;50;all_embeddings;LSTM;-1;auc;0.5948389597627363
