dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.6941538461538461
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.69504
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.6950399999999999
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.7241599999999999
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.72576
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.71584
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.7148800000000001
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.7158064516129032
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.7170967741935483
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.7164516129032258
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.7561290322580645
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.7862295081967213
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.8029752066115703
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.8201652892561984
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.8482644628099174
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.8770247933884298
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.9163636363636364
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.9246280991735537
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.9546666666666666
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.9548611111111112
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.9615942028985507
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.9700401899890391
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.9736938253562294
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9715016441359153
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9722323712093534
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9736938253562295
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9715016441359153
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9725977347460724
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9740591888929484
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9755206430398247
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9736938253562295
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.9734708916728076
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.9734708916728076
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9937361827560796
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9941046425939573
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9955784819454679
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9952100221075904
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.9963154016212233
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.9942218798151001
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.9942218798151001
bpic2015_2_f2;all_agg;XGB;-1;auc;0.9097082646045958
