dataset;level;method;cls;nr_events;metric;score
bpic2015_4_f2;50;all_embeddings;LSTM;1;-1;auc;0.566996699669967
bpic2015_4_f2;50;all_embeddings;LSTM;2;-1;auc;0.599009900990099
bpic2015_4_f2;50;all_embeddings;LSTM;3;-1;auc;0.6018387553041018
bpic2015_4_f2;50;all_embeddings;LSTM;4;-1;auc;0.5919377652050919
bpic2015_4_f2;50;all_embeddings;LSTM;5;-1;auc;0.5827439886845827
bpic2015_4_f2;50;all_embeddings;LSTM;6;-1;auc;0.545968882602546
bpic2015_4_f2;50;all_embeddings;LSTM;7;-1;auc;0.5424328147100423
bpic2015_4_f2;50;all_embeddings;LSTM;8;-1;auc;0.5289957567185289
bpic2015_4_f2;50;all_embeddings;LSTM;9;-1;auc;0.5205091937765205
bpic2015_4_f2;50;all_embeddings;LSTM;10;-1;auc;0.5214285714285714
bpic2015_4_f2;50;all_embeddings;LSTM;11;-1;auc;0.5321428571428571
bpic2015_4_f2;50;all_embeddings;LSTM;12;-1;auc;0.5242857142857142
bpic2015_4_f2;50;all_embeddings;LSTM;13;-1;auc;0.5142857142857142
bpic2015_4_f2;50;all_embeddings;LSTM;14;-1;auc;0.5473684210526315
bpic2015_4_f2;50;all_embeddings;LSTM;15;-1;auc;0.6157894736842104
bpic2015_4_f2;50;all_embeddings;LSTM;16;-1;auc;0.6618541033434651
bpic2015_4_f2;50;all_embeddings;LSTM;17;-1;auc;0.6914893617021276
bpic2015_4_f2;50;all_embeddings;LSTM;18;-1;auc;0.7406832298136645
bpic2015_4_f2;50;all_embeddings;LSTM;19;-1;auc;0.7461180124223603
bpic2015_4_f2;50;all_embeddings;LSTM;20;-1;auc;0.7704654895666132
bpic2015_4_f2;50;all_embeddings;LSTM;21;-1;auc;0.7739495798319328
bpic2015_4_f2;50;all_embeddings;LSTM;22;-1;auc;0.8046471600688468
bpic2015_4_f2;50;all_embeddings;LSTM;23;-1;auc;0.8068783068783069
bpic2015_4_f2;50;all_embeddings;LSTM;24;-1;auc;0.8110307414104883
bpic2015_4_f2;50;all_embeddings;LSTM;25;-1;auc;0.8168498168498168
bpic2015_4_f2;50;all_embeddings;LSTM;26;-1;auc;0.8342857142857143
bpic2015_4_f2;50;all_embeddings;LSTM;27;-1;auc;0.8361904761904762
bpic2015_4_f2;50;all_embeddings;LSTM;28;-1;auc;0.8482051282051282
bpic2015_4_f2;50;all_embeddings;LSTM;29;-1;auc;0.8647260273972603
bpic2015_4_f2;50;all_embeddings;LSTM;30;-1;auc;0.875
bpic2015_4_f2;50;all_embeddings;LSTM;31;-1;auc;0.8826291079812206
bpic2015_4_f2;50;all_embeddings;LSTM;32;-1;auc;0.8908450704225351
bpic2015_4_f2;50;all_embeddings;LSTM;33;-1;auc;0.8826291079812206
bpic2015_4_f2;50;all_embeddings;LSTM;34;-1;auc;0.8783610755441741
bpic2015_4_f2;50;all_embeddings;LSTM;35;-1;auc;0.8578745198463509
bpic2015_4_f2;50;all_embeddings;LSTM;36;-1;auc;0.8668373879641486
bpic2015_4_f2;50;all_embeddings;LSTM;37;-1;auc;0.8693982074263764
bpic2015_4_f2;50;all_embeddings;LSTM;38;-1;auc;0.8422535211267606
bpic2015_4_f2;50;all_embeddings;LSTM;39;-1;auc;0.8157142857142857
bpic2015_4_f2;50;all_embeddings;LSTM;40;-1;auc;0.8371428571428572
bpic2015_4_f2;50;all_embeddings;LSTM;-1;auc;0.7151772189910927
