dataset;level;method;cls;nr_events;metric;score
bpic2015_3_f2;25;all_embeddings;LSTM;1;-1;auc;0.5883897097427435
bpic2015_3_f2;25;all_embeddings;LSTM;2;-1;auc;0.5396384909622741
bpic2015_3_f2;25;all_embeddings;LSTM;3;-1;auc;0.5817145428635716
bpic2015_3_f2;25;all_embeddings;LSTM;4;-1;auc;0.615990399759994
bpic2015_3_f2;25;all_embeddings;LSTM;5;-1;auc;0.6203746002740977
bpic2015_3_f2;25;all_embeddings;LSTM;6;-1;auc;0.641988062442608
bpic2015_3_f2;25;all_embeddings;LSTM;7;-1;auc;0.6499000153822488
bpic2015_3_f2;25;all_embeddings;LSTM;8;-1;auc;0.6296814296814297
bpic2015_3_f2;25;all_embeddings;LSTM;9;-1;auc;0.6370240870240871
bpic2015_3_f2;25;all_embeddings;LSTM;10;-1;auc;0.5446344892221182
bpic2015_3_f2;25;all_embeddings;LSTM;11;-1;auc;0.5900364905600508
bpic2015_3_f2;25;all_embeddings;LSTM;12;-1;auc;0.5648104077423449
bpic2015_3_f2;25;all_embeddings;LSTM;13;-1;auc;0.5757575757575757
bpic2015_3_f2;25;all_embeddings;LSTM;14;-1;auc;0.7816586921850079
bpic2015_3_f2;25;all_embeddings;LSTM;15;-1;auc;0.8917748917748917
bpic2015_3_f2;25;all_embeddings;LSTM;16;-1;auc;0.8565015231681898
bpic2015_3_f2;25;all_embeddings;LSTM;17;-1;auc;0.9329805996472663
bpic2015_3_f2;25;all_embeddings;LSTM;18;-1;auc;0.9608786275452942
bpic2015_3_f2;25;all_embeddings;LSTM;19;-1;auc;0.9776334776334776
bpic2015_3_f2;25;all_embeddings;LSTM;20;-1;auc;0.9747474747474747
bpic2015_3_f2;25;all_embeddings;LSTM;21;-1;auc;0.9517246937459702
bpic2015_3_f2;25;all_embeddings;LSTM;22;-1;auc;0.9397163120567376
bpic2015_3_f2;25;all_embeddings;LSTM;23;-1;auc;0.9426349052017501
bpic2015_3_f2;25;all_embeddings;LSTM;24;-1;auc;0.9509418509418509
bpic2015_3_f2;25;all_embeddings;LSTM;25;-1;auc;0.9514214046822742
bpic2015_3_f2;25;all_embeddings;LSTM;26;-1;auc;0.9464046822742476
bpic2015_3_f2;25;all_embeddings;LSTM;27;-1;auc;0.9546868432114334
bpic2015_3_f2;25;all_embeddings;LSTM;28;-1;auc;0.9371584699453551
bpic2015_3_f2;25;all_embeddings;LSTM;29;-1;auc;0.9320843091334895
bpic2015_3_f2;25;all_embeddings;LSTM;30;-1;auc;0.9065061922204779
bpic2015_3_f2;25;all_embeddings;LSTM;31;-1;auc;0.9123037797070945
bpic2015_3_f2;25;all_embeddings;LSTM;32;-1;auc;0.9346560846560846
bpic2015_3_f2;25;all_embeddings;LSTM;33;-1;auc;0.9408333333333333
bpic2015_3_f2;25;all_embeddings;LSTM;34;-1;auc;0.9518518518518517
bpic2015_3_f2;25;all_embeddings;LSTM;35;-1;auc;0.9531481481481481
bpic2015_3_f2;25;all_embeddings;LSTM;36;-1;auc;0.9602777777777778
bpic2015_3_f2;25;all_embeddings;LSTM;37;-1;auc;0.9555555555555555
bpic2015_3_f2;25;all_embeddings;LSTM;38;-1;auc;0.9607505070993916
bpic2015_3_f2;25;all_embeddings;LSTM;39;-1;auc;0.9114802354920102
bpic2015_3_f2;25;all_embeddings;LSTM;40;-1;auc;0.9243061396131202
bpic2015_3_f2;25;all_embeddings;LSTM;-1;auc;0.7770484550639277
