dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;25;all_embeddings;LSTM;1;-1;auc;0.7851552421088845
bpic2011_f2;25;all_embeddings;LSTM;2;-1;auc;0.8180952380952381
bpic2011_f2;25;all_embeddings;LSTM;3;-1;auc;0.8261950815142305
bpic2011_f2;25;all_embeddings;LSTM;4;-1;auc;0.830977845683728
bpic2011_f2;25;all_embeddings;LSTM;5;-1;auc;0.8257742257742258
bpic2011_f2;25;all_embeddings;LSTM;6;-1;auc;0.8154365959244009
bpic2011_f2;25;all_embeddings;LSTM;7;-1;auc;0.8101573223524443
bpic2011_f2;25;all_embeddings;LSTM;8;-1;auc;0.8359987120317698
bpic2011_f2;25;all_embeddings;LSTM;9;-1;auc;0.8488783943329399
bpic2011_f2;25;all_embeddings;LSTM;10;-1;auc;0.8350327358591821
bpic2011_f2;25;all_embeddings;LSTM;11;-1;auc;0.829738058551618
bpic2011_f2;25;all_embeddings;LSTM;12;-1;auc;0.8196125907990315
bpic2011_f2;25;all_embeddings;LSTM;13;-1;auc;0.8055278055278056
bpic2011_f2;25;all_embeddings;LSTM;14;-1;auc;0.7965063520871144
bpic2011_f2;25;all_embeddings;LSTM;15;-1;auc;0.7938974591651543
bpic2011_f2;25;all_embeddings;LSTM;16;-1;auc;0.7822141560798548
bpic2011_f2;25;all_embeddings;LSTM;17;-1;auc;0.7742740471869328
bpic2011_f2;25;all_embeddings;LSTM;18;-1;auc;0.7742740471869329
bpic2011_f2;25;all_embeddings;LSTM;19;-1;auc;0.7680778032036613
bpic2011_f2;25;all_embeddings;LSTM;20;-1;auc;0.7660183066361556
bpic2011_f2;25;all_embeddings;LSTM;21;-1;auc;0.7636155606407322
bpic2011_f2;25;all_embeddings;LSTM;22;-1;auc;0.7533471837488458
bpic2011_f2;25;all_embeddings;LSTM;23;-1;auc;0.7428439519852261
bpic2011_f2;25;all_embeddings;LSTM;24;-1;auc;0.7458479532163742
bpic2011_f2;25;all_embeddings;LSTM;25;-1;auc;0.7385964912280701
bpic2011_f2;25;all_embeddings;LSTM;26;-1;auc;0.7417543859649123
bpic2011_f2;25;all_embeddings;LSTM;27;-1;auc;0.7502458210422812
bpic2011_f2;25;all_embeddings;LSTM;28;-1;auc;0.7507440476190477
bpic2011_f2;25;all_embeddings;LSTM;29;-1;auc;0.7518939393939394
bpic2011_f2;25;all_embeddings;LSTM;30;-1;auc;0.7537878787878787
bpic2011_f2;25;all_embeddings;LSTM;31;-1;auc;0.7584097859327218
bpic2011_f2;25;all_embeddings;LSTM;32;-1;auc;0.7642876674870113
bpic2011_f2;25;all_embeddings;LSTM;33;-1;auc;0.7691538021726702
bpic2011_f2;25;all_embeddings;LSTM;34;-1;auc;0.778021978021978
bpic2011_f2;25;all_embeddings;LSTM;35;-1;auc;0.7720332577475435
bpic2011_f2;25;all_embeddings;LSTM;36;-1;auc;0.7694957720012527
bpic2011_f2;25;all_embeddings;LSTM;37;-1;auc;0.7676767676767677
bpic2011_f2;25;all_embeddings;LSTM;38;-1;auc;0.7698226831716293
bpic2011_f2;25;all_embeddings;LSTM;39;-1;auc;0.7699795081967213
bpic2011_f2;25;all_embeddings;LSTM;40;-1;auc;0.7672472677595629
bpic2011_f2;25;all_embeddings;LSTM;-1;auc;0.7523807571933787
