dataset;level;method;cls;nr_events;metric;score
bpic2011_f3;25;all_embeddings;LSTM;1;-1;auc;0.8846551724137931
bpic2011_f3;25;all_embeddings;LSTM;2;-1;auc;0.8867134140788635
bpic2011_f3;25;all_embeddings;LSTM;3;-1;auc;0.8698448346263781
bpic2011_f3;25;all_embeddings;LSTM;4;-1;auc;0.8617168386341878
bpic2011_f3;25;all_embeddings;LSTM;5;-1;auc;0.8551084990958409
bpic2011_f3;25;all_embeddings;LSTM;6;-1;auc;0.8436407474382158
bpic2011_f3;25;all_embeddings;LSTM;7;-1;auc;0.8440847127555988
bpic2011_f3;25;all_embeddings;LSTM;8;-1;auc;0.8472239629026194
bpic2011_f3;25;all_embeddings;LSTM;9;-1;auc;0.8631407444541923
bpic2011_f3;25;all_embeddings;LSTM;10;-1;auc;0.8819400927434515
bpic2011_f3;25;all_embeddings;LSTM;11;-1;auc;0.891190384861271
bpic2011_f3;25;all_embeddings;LSTM;12;-1;auc;0.8952819332566168
bpic2011_f3;25;all_embeddings;LSTM;13;-1;auc;0.8908068021992073
bpic2011_f3;25;all_embeddings;LSTM;14;-1;auc;0.8939057810257081
bpic2011_f3;25;all_embeddings;LSTM;15;-1;auc;0.887902910087433
bpic2011_f3;25;all_embeddings;LSTM;16;-1;auc;0.8818398096748613
bpic2011_f3;25;all_embeddings;LSTM;17;-1;auc;0.8760243193232884
bpic2011_f3;25;all_embeddings;LSTM;18;-1;auc;0.8687549563838223
bpic2011_f3;25;all_embeddings;LSTM;19;-1;auc;0.862938596491228
bpic2011_f3;25;all_embeddings;LSTM;20;-1;auc;0.8645833333333334
bpic2011_f3;25;all_embeddings;LSTM;21;-1;auc;0.8700181159420289
bpic2011_f3;25;all_embeddings;LSTM;22;-1;auc;0.8543062200956938
bpic2011_f3;25;all_embeddings;LSTM;23;-1;auc;0.8077803203661327
bpic2011_f3;25;all_embeddings;LSTM;24;-1;auc;0.795417348608838
bpic2011_f3;25;all_embeddings;LSTM;25;-1;auc;0.8045212765957446
bpic2011_f3;25;all_embeddings;LSTM;26;-1;auc;0.790273556231003
bpic2011_f3;25;all_embeddings;LSTM;27;-1;auc;0.8
bpic2011_f3;25;all_embeddings;LSTM;28;-1;auc;0.8258426966292135
bpic2011_f3;25;all_embeddings;LSTM;29;-1;auc;0.8522727272727273
bpic2011_f3;25;all_embeddings;LSTM;30;-1;auc;0.8380681818181818
bpic2011_f3;25;all_embeddings;LSTM;31;-1;auc;0.8558823529411764
bpic2011_f3;25;all_embeddings;LSTM;-1;auc;0.8382913136344805
