dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;25;all_embeddings;LSTM;1;-1;auc;0.6991485335856197
bpic2011_f2;25;all_embeddings;LSTM;2;-1;auc;0.7269264069264069
bpic2011_f2;25;all_embeddings;LSTM;3;-1;auc;0.7000092106475085
bpic2011_f2;25;all_embeddings;LSTM;4;-1;auc;0.67164820473644
bpic2011_f2;25;all_embeddings;LSTM;5;-1;auc;0.6197802197802198
bpic2011_f2;25;all_embeddings;LSTM;6;-1;auc;0.6756414317389927
bpic2011_f2;25;all_embeddings;LSTM;7;-1;auc;0.7129658958927252
bpic2011_f2;25;all_embeddings;LSTM;8;-1;auc;0.7775571535902115
bpic2011_f2;25;all_embeddings;LSTM;9;-1;auc;0.808253729741333
bpic2011_f2;25;all_embeddings;LSTM;10;-1;auc;0.7734785875281743
bpic2011_f2;25;all_embeddings;LSTM;11;-1;auc;0.5899185560202509
bpic2011_f2;25;all_embeddings;LSTM;12;-1;auc;0.48250055029716044
bpic2011_f2;25;all_embeddings;LSTM;13;-1;auc;0.47902097902097907
bpic2011_f2;25;all_embeddings;LSTM;14;-1;auc;0.4786751361161524
bpic2011_f2;25;all_embeddings;LSTM;15;-1;auc;0.4720961887477314
bpic2011_f2;25;all_embeddings;LSTM;16;-1;auc;0.4677291288566243
bpic2011_f2;25;all_embeddings;LSTM;17;-1;auc;0.4716424682395644
bpic2011_f2;25;all_embeddings;LSTM;18;-1;auc;0.47254990925589835
bpic2011_f2;25;all_embeddings;LSTM;19;-1;auc;0.47225400457665906
bpic2011_f2;25;all_embeddings;LSTM;20;-1;auc;0.4652173913043478
bpic2011_f2;25;all_embeddings;LSTM;21;-1;auc;0.4652173913043478
bpic2011_f2;25;all_embeddings;LSTM;22;-1;auc;0.4605263157894737
bpic2011_f2;25;all_embeddings;LSTM;23;-1;auc;0.4517543859649123
bpic2011_f2;25;all_embeddings;LSTM;24;-1;auc;0.4583625730994152
bpic2011_f2;25;all_embeddings;LSTM;25;-1;auc;0.4590643274853801
bpic2011_f2;25;all_embeddings;LSTM;26;-1;auc;0.47555555555555556
bpic2011_f2;25;all_embeddings;LSTM;27;-1;auc;0.4651548672566372
bpic2011_f2;25;all_embeddings;LSTM;28;-1;auc;0.46899801587301587
bpic2011_f2;25;all_embeddings;LSTM;29;-1;auc;0.45
bpic2011_f2;25;all_embeddings;LSTM;30;-1;auc;0.45303030303030295
bpic2011_f2;25;all_embeddings;LSTM;31;-1;auc;0.4557904533971547
bpic2011_f2;25;all_embeddings;LSTM;32;-1;auc;0.45829915231063717
bpic2011_f2;25;all_embeddings;LSTM;33;-1;auc;0.45926243567753
bpic2011_f2;25;all_embeddings;LSTM;34;-1;auc;0.46842490842490836
bpic2011_f2;25;all_embeddings;LSTM;35;-1;auc;0.46696900982615275
bpic2011_f2;25;all_embeddings;LSTM;36;-1;auc;0.46351393673661123
bpic2011_f2;25;all_embeddings;LSTM;37;-1;auc;0.45628415300546443
bpic2011_f2;25;all_embeddings;LSTM;38;-1;auc;0.4832719973235196
bpic2011_f2;25;all_embeddings;LSTM;39;-1;auc;0.4967554644808744
bpic2011_f2;25;all_embeddings;LSTM;40;-1;auc;0.5440573770491803
bpic2011_f2;25;all_embeddings;LSTM;-1;auc;0.5201628516637691
