dataset;level;method;cls;nr_events;metric;score
bpic2011_f3;75;all_embeddings;LSTM;1;-1;auc;0.7356465517241378
bpic2011_f3;75;all_embeddings;LSTM;2;-1;auc;0.7622711957016665
bpic2011_f3;75;all_embeddings;LSTM;3;-1;auc;0.7610249081257656
bpic2011_f3;75;all_embeddings;LSTM;4;-1;auc;0.7388575683437932
bpic2011_f3;75;all_embeddings;LSTM;5;-1;auc;0.7360420433996383
bpic2011_f3;75;all_embeddings;LSTM;6;-1;auc;0.695539481615431
bpic2011_f3;75;all_embeddings;LSTM;7;-1;auc;0.7020447906523856
bpic2011_f3;75;all_embeddings;LSTM;8;-1;auc;0.7025943100639177
bpic2011_f3;75;all_embeddings;LSTM;9;-1;auc;0.6902494046873042
bpic2011_f3;75;all_embeddings;LSTM;10;-1;auc;0.7395663616994611
bpic2011_f3;75;all_embeddings;LSTM;11;-1;auc;0.7198567958061629
bpic2011_f3;75;all_embeddings;LSTM;12;-1;auc;0.7533563482930572
bpic2011_f3;75;all_embeddings;LSTM;13;-1;auc;0.7722797596215318
bpic2011_f3;75;all_embeddings;LSTM;14;-1;auc;0.7756100743834008
bpic2011_f3;75;all_embeddings;LSTM;15;-1;auc;0.7440950019574579
bpic2011_f3;75;all_embeddings;LSTM;16;-1;auc;0.7027491408934707
bpic2011_f3;75;all_embeddings;LSTM;17;-1;auc;0.6782976473698124
bpic2011_f3;75;all_embeddings;LSTM;18;-1;auc;0.6367301083795929
bpic2011_f3;75;all_embeddings;LSTM;19;-1;auc;0.6194490131578947
bpic2011_f3;75;all_embeddings;LSTM;20;-1;auc;0.6258445945945946
bpic2011_f3;75;all_embeddings;LSTM;21;-1;auc;0.6560235507246377
bpic2011_f3;75;all_embeddings;LSTM;22;-1;auc;0.6764354066985647
bpic2011_f3;75;all_embeddings;LSTM;23;-1;auc;0.5441647597254005
bpic2011_f3;75;all_embeddings;LSTM;24;-1;auc;0.43044189852700493
bpic2011_f3;75;all_embeddings;LSTM;25;-1;auc;0.4255319148936171
bpic2011_f3;75;all_embeddings;LSTM;26;-1;auc;0.41793313069908805
bpic2011_f3;75;all_embeddings;LSTM;27;-1;auc;0.25555555555555554
bpic2011_f3;75;all_embeddings;LSTM;28;-1;auc;0.35393258426966295
bpic2011_f3;75;all_embeddings;LSTM;29;-1;auc;0.3340909090909091
bpic2011_f3;75;all_embeddings;LSTM;30;-1;auc;0.5767045454545454
bpic2011_f3;75;all_embeddings;LSTM;31;-1;auc;0.19411764705882353
bpic2011_f3;75;all_embeddings;LSTM;-1;auc;0.7074246948845634
