dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;75;all_embeddings;LSTM;1;-1;auc;0.7322611163670766
bpic2011_f2;75;all_embeddings;LSTM;2;-1;auc;0.730995670995671
bpic2011_f2;75;all_embeddings;LSTM;3;-1;auc;0.690982776089159
bpic2011_f2;75;all_embeddings;LSTM;4;-1;auc;0.6414247517188694
bpic2011_f2;75;all_embeddings;LSTM;5;-1;auc;0.5845154845154846
bpic2011_f2;75;all_embeddings;LSTM;6;-1;auc;0.5625593918276844
bpic2011_f2;75;all_embeddings;LSTM;7;-1;auc;0.6105479885967691
bpic2011_f2;75;all_embeddings;LSTM;8;-1;auc;0.47740689063003117
bpic2011_f2;75;all_embeddings;LSTM;9;-1;auc;0.5881721584200923
bpic2011_f2;75;all_embeddings;LSTM;10;-1;auc;0.6026618010089084
bpic2011_f2;75;all_embeddings;LSTM;11;-1;auc;0.6558441558441558
bpic2011_f2;75;all_embeddings;LSTM;12;-1;auc;0.6735637244111821
bpic2011_f2;75;all_embeddings;LSTM;13;-1;auc;0.6653346653346652
bpic2011_f2;75;all_embeddings;LSTM;14;-1;auc;0.6142241379310345
bpic2011_f2;75;all_embeddings;LSTM;15;-1;auc;0.6647005444646098
bpic2011_f2;75;all_embeddings;LSTM;16;-1;auc;0.5865471869328492
bpic2011_f2;75;all_embeddings;LSTM;17;-1;auc;0.5850725952813067
bpic2011_f2;75;all_embeddings;LSTM;18;-1;auc;0.6740018148820326
bpic2011_f2;75;all_embeddings;LSTM;19;-1;auc;0.5929061784897025
bpic2011_f2;75;all_embeddings;LSTM;20;-1;auc;0.6906178489702518
bpic2011_f2;75;all_embeddings;LSTM;21;-1;auc;0.7114416475972541
bpic2011_f2;75;all_embeddings;LSTM;22;-1;auc;0.6995614035087718
bpic2011_f2;75;all_embeddings;LSTM;23;-1;auc;0.6223453370267774
bpic2011_f2;75;all_embeddings;LSTM;24;-1;auc;0.6514619883040935
bpic2011_f2;75;all_embeddings;LSTM;25;-1;auc;0.6437426900584796
bpic2011_f2;75;all_embeddings;LSTM;26;-1;auc;0.6254970760233918
bpic2011_f2;75;all_embeddings;LSTM;27;-1;auc;0.6473697148475909
bpic2011_f2;75;all_embeddings;LSTM;28;-1;auc;0.6696428571428571
bpic2011_f2;75;all_embeddings;LSTM;29;-1;auc;0.6438131313131313
bpic2011_f2;75;all_embeddings;LSTM;30;-1;auc;0.5659090909090909
bpic2011_f2;75;all_embeddings;LSTM;31;-1;auc;0.6436644063289457
bpic2011_f2;75;all_embeddings;LSTM;32;-1;auc;0.6471151216844409
bpic2011_f2;75;all_embeddings;LSTM;33;-1;auc;0.6410806174957118
bpic2011_f2;75;all_embeddings;LSTM;34;-1;auc;0.6879120879120879
bpic2011_f2;75;all_embeddings;LSTM;35;-1;auc;0.6794406651549508
bpic2011_f2;75;all_embeddings;LSTM;36;-1;auc;0.6788286877544629
bpic2011_f2;75;all_embeddings;LSTM;37;-1;auc;0.6595462824971022
bpic2011_f2;75;all_embeddings;LSTM;38;-1;auc;0.6845098695215791
bpic2011_f2;75;all_embeddings;LSTM;39;-1;auc;0.6842554644808743
bpic2011_f2;75;all_embeddings;LSTM;40;-1;auc;0.6572745901639344
bpic2011_f2;75;all_embeddings;LSTM;-1;auc;0.6129849571160547
