dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;50;all_embeddings;LSTM;1;-1;auc;0.7534187666637998
bpic2011_f2;50;all_embeddings;LSTM;2;-1;auc;0.8296103896103896
bpic2011_f2;50;all_embeddings;LSTM;3;-1;auc;0.845445334807037
bpic2011_f2;50;all_embeddings;LSTM;4;-1;auc;0.8446333078686019
bpic2011_f2;50;all_embeddings;LSTM;5;-1;auc;0.8406593406593407
bpic2011_f2;50;all_embeddings;LSTM;6;-1;auc;0.8392989124696442
bpic2011_f2;50;all_embeddings;LSTM;7;-1;auc;0.8397212543554007
bpic2011_f2;50;all_embeddings;LSTM;8;-1;auc;0.8442631748416872
bpic2011_f2;50;all_embeddings;LSTM;9;-1;auc;0.8461951271868627
bpic2011_f2;50;all_embeddings;LSTM;10;-1;auc;0.849200386390469
bpic2011_f2;50;all_embeddings;LSTM;11;-1;auc;0.8546114902047105
bpic2011_f2;50;all_embeddings;LSTM;12;-1;auc;0.8539511336121505
bpic2011_f2;50;all_embeddings;LSTM;13;-1;auc;0.8517038517038518
bpic2011_f2;50;all_embeddings;LSTM;14;-1;auc;0.8593466424682394
bpic2011_f2;50;all_embeddings;LSTM;15;-1;auc;0.8554900181488203
bpic2011_f2;50;all_embeddings;LSTM;16;-1;auc;0.8510662431941923
bpic2011_f2;50;all_embeddings;LSTM;17;-1;auc;0.8517468239564429
bpic2011_f2;50;all_embeddings;LSTM;18;-1;auc;0.8480036297640653
bpic2011_f2;50;all_embeddings;LSTM;19;-1;auc;0.8414187643020595
bpic2011_f2;50;all_embeddings;LSTM;20;-1;auc;0.8422196796338673
bpic2011_f2;50;all_embeddings;LSTM;21;-1;auc;0.832837528604119
bpic2011_f2;50;all_embeddings;LSTM;22;-1;auc;0.8296398891966759
bpic2011_f2;50;all_embeddings;LSTM;23;-1;auc;0.8302169898430285
bpic2011_f2;50;all_embeddings;LSTM;24;-1;auc;0.8252631578947368
bpic2011_f2;50;all_embeddings;LSTM;25;-1;auc;0.824093567251462
bpic2011_f2;50;all_embeddings;LSTM;26;-1;auc;0.8341520467836258
bpic2011_f2;50;all_embeddings;LSTM;27;-1;auc;0.8414454277286137
bpic2011_f2;50;all_embeddings;LSTM;28;-1;auc;0.8425099206349206
bpic2011_f2;50;all_embeddings;LSTM;29;-1;auc;0.8377525252525253
bpic2011_f2;50;all_embeddings;LSTM;30;-1;auc;0.8377525252525252
bpic2011_f2;50;all_embeddings;LSTM;31;-1;auc;0.8419093205690733
bpic2011_f2;50;all_embeddings;LSTM;32;-1;auc;0.8411266065080667
bpic2011_f2;50;all_embeddings;LSTM;33;-1;auc;0.8516295025728988
bpic2011_f2;50;all_embeddings;LSTM;34;-1;auc;0.8534798534798533
bpic2011_f2;50;all_embeddings;LSTM;35;-1;auc;0.8568405139833712
bpic2011_f2;50;all_embeddings;LSTM;36;-1;auc;0.8517068587535233
bpic2011_f2;50;all_embeddings;LSTM;37;-1;auc;0.8539493293591655
bpic2011_f2;50;all_embeddings;LSTM;38;-1;auc;0.8594847775175644
bpic2011_f2;50;all_embeddings;LSTM;39;-1;auc;0.8551912568306012
bpic2011_f2;50;all_embeddings;LSTM;40;-1;auc;0.8528005464480873
bpic2011_f2;50;all_embeddings;LSTM;-1;auc;0.6625674064226299
