dataset;method;cls;nr_events;metric;score
bpic2015_4_f2;all_agg;XGB;1;-1;auc;0.5963696369636964
bpic2015_4_f2;all_agg;XGB;2;-1;auc;0.5735502121640735
bpic2015_4_f2;all_agg;XGB;3;-1;auc;0.5551626591230552
bpic2015_4_f2;all_agg;XGB;4;-1;auc;0.5668316831683168
bpic2015_4_f2;all_agg;XGB;5;-1;auc;0.5908769448373409
bpic2015_4_f2;all_agg;XGB;6;-1;auc;0.588048090523338
bpic2015_4_f2;all_agg;XGB;7;-1;auc;0.6032531824611033
bpic2015_4_f2;all_agg;XGB;8;-1;auc;0.6343705799151343
bpic2015_4_f2;all_agg;XGB;9;-1;auc;0.6322489391796322
bpic2015_4_f2;all_agg;XGB;10;-1;auc;0.6442857142857142
bpic2015_4_f2;all_agg;XGB;11;-1;auc;0.6521428571428571
bpic2015_4_f2;all_agg;XGB;12;-1;auc;0.6592857142857144
bpic2015_4_f2;all_agg;XGB;13;-1;auc;0.6464285714285715
bpic2015_4_f2;all_agg;XGB;14;-1;auc;0.6556390977443609
bpic2015_4_f2;all_agg;XGB;15;-1;auc;0.7556390977443608
bpic2015_4_f2;all_agg;XGB;16;-1;auc;0.7537993920972643
bpic2015_4_f2;all_agg;XGB;17;-1;auc;0.8366261398176291
bpic2015_4_f2;all_agg;XGB;18;-1;auc;0.7864906832298137
bpic2015_4_f2;all_agg;XGB;19;-1;auc;0.8571428571428572
bpic2015_4_f2;all_agg;XGB;20;-1;auc;0.9181380417335473
bpic2015_4_f2;all_agg;XGB;21;-1;auc;0.9739495798319328
bpic2015_4_f2;all_agg;XGB;22;-1;auc;0.9277108433734939
bpic2015_4_f2;all_agg;XGB;23;-1;auc;0.927689594356261
bpic2015_4_f2;all_agg;XGB;24;-1;auc;0.925858951175407
bpic2015_4_f2;all_agg;XGB;25;-1;auc;0.924908424908425
bpic2015_4_f2;all_agg;XGB;26;-1;auc;0.9257142857142857
bpic2015_4_f2;all_agg;XGB;27;-1;auc;0.92
bpic2015_4_f2;all_agg;XGB;28;-1;auc;0.9143589743589744
bpic2015_4_f2;all_agg;XGB;29;-1;auc;0.9075342465753424
bpic2015_4_f2;all_agg;XGB;30;-1;auc;0.9085648148148148
bpic2015_4_f2;all_agg;XGB;31;-1;auc;0.9096244131455399
bpic2015_4_f2;all_agg;XGB;32;-1;auc;0.908450704225352
bpic2015_4_f2;all_agg;XGB;33;-1;auc;0.9096244131455398
bpic2015_4_f2;all_agg;XGB;34;-1;auc;0.9007682458386683
bpic2015_4_f2;all_agg;XGB;35;-1;auc;0.9007682458386683
bpic2015_4_f2;all_agg;XGB;36;-1;auc;0.8994878361075543
bpic2015_4_f2;all_agg;XGB;37;-1;auc;0.9186939820742637
bpic2015_4_f2;all_agg;XGB;38;-1;auc;0.9929577464788732
bpic2015_4_f2;all_agg;XGB;39;-1;auc;0.9928571428571429
bpic2015_4_f2;all_agg;XGB;40;-1;auc;0.9928571428571429
bpic2015_4_f2;all_agg;XGB;-1;auc;0.8392318927942131
