dataset;method;cls;nr_events;metric;score
bpic2015_3_f2;all_agg;XGB;1;-1;auc;0.640216005400135
bpic2015_3_f2;all_agg;XGB;2;-1;auc;0.6542413560339008
bpic2015_3_f2;all_agg;XGB;3;-1;auc;0.6533413335333383
bpic2015_3_f2;all_agg;XGB;4;-1;auc;0.6557413935348384
bpic2015_3_f2;all_agg;XGB;5;-1;auc;0.6768691944571341
bpic2015_3_f2;all_agg;XGB;6;-1;auc;0.6823538414447505
bpic2015_3_f2;all_agg;XGB;7;-1;auc;0.7218889401630518
bpic2015_3_f2;all_agg;XGB;8;-1;auc;0.745143745143745
bpic2015_3_f2;all_agg;XGB;9;-1;auc;0.7713286713286713
bpic2015_3_f2;all_agg;XGB;10;-1;auc;0.788347391440175
bpic2015_3_f2;all_agg;XGB;11;-1;auc;0.7935903537997779
bpic2015_3_f2;all_agg;XGB;12;-1;auc;0.8253212755830557
bpic2015_3_f2;all_agg;XGB;13;-1;auc;0.8408694272568618
bpic2015_3_f2;all_agg;XGB;14;-1;auc;0.975518341307815
bpic2015_3_f2;all_agg;XGB;15;-1;auc;0.9897386564053231
bpic2015_3_f2;all_agg;XGB;16;-1;auc;0.9898188231521564
bpic2015_3_f2;all_agg;XGB;17;-1;auc;0.9945486612153278
bpic2015_3_f2;all_agg;XGB;18;-1;auc;0.9951098284431618
bpic2015_3_f2;all_agg;XGB;19;-1;auc;0.9991983325316659
bpic2015_3_f2;all_agg;XGB;20;-1;auc;0.9995189995189996
bpic2015_3_f2;all_agg;XGB;21;-1;auc;0.999838813668601
bpic2015_3_f2;all_agg;XGB;22;-1;auc;0.9997582205029013
bpic2015_3_f2;all_agg;XGB;23;-1;auc;0.999675903419219
bpic2015_3_f2;all_agg;XGB;24;-1;auc;0.9995904995904996
bpic2015_3_f2;all_agg;XGB;25;-1;auc;0.9995819397993311
bpic2015_3_f2;all_agg;XGB;26;-1;auc;0.9995819397993311
bpic2015_3_f2;all_agg;XGB;27;-1;auc;0.9996637242538882
bpic2015_3_f2;all_agg;XGB;28;-1;auc;0.9996584699453551
bpic2015_3_f2;all_agg;XGB;29;-1;auc;0.9996530488333767
bpic2015_3_f2;all_agg;XGB;30;-1;auc;0.9999127856270713
bpic2015_3_f2;all_agg;XGB;31;-1;auc;0.9999123037797071
bpic2015_3_f2;all_agg;XGB;32;-1;auc;0.9998236331569665
bpic2015_3_f2;all_agg;XGB;33;-1;auc;0.9998148148148148
bpic2015_3_f2;all_agg;XGB;34;-1;auc;0.9998148148148148
bpic2015_3_f2;all_agg;XGB;35;-1;auc;0.9998148148148148
bpic2015_3_f2;all_agg;XGB;36;-1;auc;0.9998148148148148
bpic2015_3_f2;all_agg;XGB;37;-1;auc;0.9998050682261209
bpic2015_3_f2;all_agg;XGB;38;-1;auc;0.9997971602434077
bpic2015_3_f2;all_agg;XGB;39;-1;auc;0.9997897392767031
bpic2015_3_f2;all_agg;XGB;40;-1;auc;0.9997897392767031
bpic2015_3_f2;all_agg;XGB;-1;auc;0.9625274600830885
