dataset;method;cls;nr_events;metric;score
bpic2015_1_f2;all_agg;XGB;1;-1;auc;0.7357104700854701
bpic2015_1_f2;all_agg;XGB;2;-1;auc;0.7307692307692307
bpic2015_1_f2;all_agg;XGB;3;-1;auc;0.6973824786324787
bpic2015_1_f2;all_agg;XGB;4;-1;auc;0.7092760180995474
bpic2015_1_f2;all_agg;XGB;5;-1;auc;0.7157805429864253
bpic2015_1_f2;all_agg;XGB;6;-1;auc;0.7166289592760181
bpic2015_1_f2;all_agg;XGB;7;-1;auc;0.7135180995475113
bpic2015_1_f2;all_agg;XGB;8;-1;auc;0.7112556561085973
bpic2015_1_f2;all_agg;XGB;9;-1;auc;0.7259615384615384
bpic2015_1_f2;all_agg;XGB;10;-1;auc;0.7210165619645916
bpic2015_1_f2;all_agg;XGB;11;-1;auc;0.7179930795847751
bpic2015_1_f2;all_agg;XGB;12;-1;auc;0.6829411764705882
bpic2015_1_f2;all_agg;XGB;13;-1;auc;0.6803327391562686
bpic2015_1_f2;all_agg;XGB;14;-1;auc;0.7365456821026283
bpic2015_1_f2;all_agg;XGB;15;-1;auc;0.7902813299232737
bpic2015_1_f2;all_agg;XGB;16;-1;auc;0.8535875888817065
bpic2015_1_f2;all_agg;XGB;17;-1;auc;0.8826761473820298
bpic2015_1_f2;all_agg;XGB;18;-1;auc;0.9243225380039657
bpic2015_1_f2;all_agg;XGB;19;-1;auc;0.9558823529411765
bpic2015_1_f2;all_agg;XGB;20;-1;auc;0.9745733194009056
bpic2015_1_f2;all_agg;XGB;21;-1;auc;0.9777081156391502
bpic2015_1_f2;all_agg;XGB;22;-1;auc;0.9738766980146292
bpic2015_1_f2;all_agg;XGB;23;-1;auc;0.9811912225705329
bpic2015_1_f2;all_agg;XGB;24;-1;auc;0.9811912225705329
bpic2015_1_f2;all_agg;XGB;25;-1;auc;0.9818878439568095
bpic2015_1_f2;all_agg;XGB;26;-1;auc;0.9967296511627908
bpic2015_1_f2;all_agg;XGB;27;-1;auc;0.9955357142857143
bpic2015_1_f2;all_agg;XGB;28;-1;auc;0.9966114457831325
bpic2015_1_f2;all_agg;XGB;29;-1;auc;0.9962349397590362
bpic2015_1_f2;all_agg;XGB;30;-1;auc;0.9988704819277109
bpic2015_1_f2;all_agg;XGB;31;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;32;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;33;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;34;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;35;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;36;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;37;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;38;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;39;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;40;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;-1;auc;0.9040597629416344
