dataset;method;cls;nr_events;metric;score
bpic2015_1_f2;all_agg;XGB;1;-1;auc;0.5562232905982906
bpic2015_1_f2;all_agg;XGB;2;-1;auc;0.5552884615384616
bpic2015_1_f2;all_agg;XGB;3;-1;auc;0.5635683760683761
bpic2015_1_f2;all_agg;XGB;4;-1;auc;0.5610859728506788
bpic2015_1_f2;all_agg;XGB;5;-1;auc;0.5661764705882353
bpic2015_1_f2;all_agg;XGB;6;-1;auc;0.5681561085972852
bpic2015_1_f2;all_agg;XGB;7;-1;auc;0.5639140271493213
bpic2015_1_f2;all_agg;XGB;8;-1;auc;0.5695701357466063
bpic2015_1_f2;all_agg;XGB;9;-1;auc;0.5596719457013575
bpic2015_1_f2;all_agg;XGB;10;-1;auc;0.5605368360936607
bpic2015_1_f2;all_agg;XGB;11;-1;auc;0.5302768166089966
bpic2015_1_f2;all_agg;XGB;12;-1;auc;0.5114705882352941
bpic2015_1_f2;all_agg;XGB;13;-1;auc;0.547534165181224
bpic2015_1_f2;all_agg;XGB;14;-1;auc;0.5926157697121401
bpic2015_1_f2;all_agg;XGB;15;-1;auc;0.6601662404092072
bpic2015_1_f2;all_agg;XGB;16;-1;auc;0.7462831286360698
bpic2015_1_f2;all_agg;XGB;17;-1;auc;0.7970265029088558
bpic2015_1_f2;all_agg;XGB;18;-1;auc;0.7343027098479841
bpic2015_1_f2;all_agg;XGB;19;-1;auc;0.7112299465240641
bpic2015_1_f2;all_agg;XGB;20;-1;auc;0.6680599094392198
bpic2015_1_f2;all_agg;XGB;21;-1;auc;0.6192964123998607
bpic2015_1_f2;all_agg;XGB;22;-1;auc;0.6213862765586904
bpic2015_1_f2;all_agg;XGB;23;-1;auc;0.6011842563566702
bpic2015_1_f2;all_agg;XGB;24;-1;auc;0.6363636363636365
bpic2015_1_f2;all_agg;XGB;25;-1;auc;0.6523859282479971
bpic2015_1_f2;all_agg;XGB;26;-1;auc;0.6816860465116279
bpic2015_1_f2;all_agg;XGB;27;-1;auc;0.7220982142857143
bpic2015_1_f2;all_agg;XGB;28;-1;auc;0.7319277108433735
bpic2015_1_f2;all_agg;XGB;29;-1;auc;0.723644578313253
bpic2015_1_f2;all_agg;XGB;30;-1;auc;0.7371987951807228
bpic2015_1_f2;all_agg;XGB;31;-1;auc;0.7427591463414633
bpic2015_1_f2;all_agg;XGB;32;-1;auc;0.762109375
bpic2015_1_f2;all_agg;XGB;33;-1;auc;0.7913699204021785
bpic2015_1_f2;all_agg;XGB;34;-1;auc;0.7866419294990723
bpic2015_1_f2;all_agg;XGB;35;-1;auc;0.8230994152046784
bpic2015_1_f2;all_agg;XGB;36;-1;auc;0.8517206477732794
bpic2015_1_f2;all_agg;XGB;37;-1;auc;0.8652631578947368
bpic2015_1_f2;all_agg;XGB;38;-1;auc;0.8716666666666667
bpic2015_1_f2;all_agg;XGB;39;-1;auc;0.895072463768116
bpic2015_1_f2;all_agg;XGB;40;-1;auc;0.9055072463768117
bpic2015_1_f2;all_agg;XGB;-1;auc;0.6311816329167386
