dataset;method;cls;nr_events;metric;score
bpic2015_3_f2;all_agg;XGB;1;-1;auc;0.6117152928823221
bpic2015_3_f2;all_agg;XGB;2;-1;auc;0.623865596639916
bpic2015_3_f2;all_agg;XGB;3;-1;auc;0.6127653191329784
bpic2015_3_f2;all_agg;XGB;4;-1;auc;0.6125403135078377
bpic2015_3_f2;all_agg;XGB;5;-1;auc;0.6259326937718898
bpic2015_3_f2;all_agg;XGB;6;-1;auc;0.6476124885215794
bpic2015_3_f2;all_agg;XGB;7;-1;auc;0.6563605599138593
bpic2015_3_f2;all_agg;XGB;8;-1;auc;0.6602952602952601
bpic2015_3_f2;all_agg;XGB;9;-1;auc;0.6695415695415694
bpic2015_3_f2;all_agg;XGB;10;-1;auc;0.6738519212746017
bpic2015_3_f2;all_agg;XGB;11;-1;auc;0.7045057908932254
bpic2015_3_f2;all_agg;XGB;12;-1;auc;0.7610661589719182
bpic2015_3_f2;all_agg;XGB;13;-1;auc;0.7960495002379819
bpic2015_3_f2;all_agg;XGB;14;-1;auc;0.9371610845295055
bpic2015_3_f2;all_agg;XGB;15;-1;auc;0.9862113195446528
bpic2015_3_f2;all_agg;XGB;16;-1;auc;0.9870931537598204
bpic2015_3_f2;all_agg;XGB;17;-1;auc;0.9882154882154881
bpic2015_3_f2;all_agg;XGB;18;-1;auc;0.9907808241141574
bpic2015_3_f2;all_agg;XGB;19;-1;auc;0.9982363315696648
bpic2015_3_f2;all_agg;XGB;20;-1;auc;0.9990379990379991
bpic2015_3_f2;all_agg;XGB;21;-1;auc;0.9991940683430045
bpic2015_3_f2;all_agg;XGB;22;-1;auc;0.9990328820116054
bpic2015_3_f2;all_agg;XGB;23;-1;auc;0.9992707826932427
bpic2015_3_f2;all_agg;XGB;24;-1;auc;0.9983619983619983
bpic2015_3_f2;all_agg;XGB;25;-1;auc;0.9979096989966556
bpic2015_3_f2;all_agg;XGB;26;-1;auc;0.998494983277592
bpic2015_3_f2;all_agg;XGB;27;-1;auc;0.9990752416981925
bpic2015_3_f2;all_agg;XGB;28;-1;auc;0.9990607923497268
bpic2015_3_f2;all_agg;XGB;29;-1;auc;0.9990458842917859
bpic2015_3_f2;all_agg;XGB;30;-1;auc;0.9996511425082854
bpic2015_3_f2;all_agg;XGB;31;-1;auc;0.9992984302376567
bpic2015_3_f2;all_agg;XGB;32;-1;auc;0.9994708994708995
bpic2015_3_f2;all_agg;XGB;33;-1;auc;0.9996296296296296
bpic2015_3_f2;all_agg;XGB;34;-1;auc;0.9995370370370371
bpic2015_3_f2;all_agg;XGB;35;-1;auc;0.9996296296296296
bpic2015_3_f2;all_agg;XGB;36;-1;auc;0.9996296296296296
bpic2015_3_f2;all_agg;XGB;37;-1;auc;0.9994152046783625
bpic2015_3_f2;all_agg;XGB;38;-1;auc;0.9996957403651116
bpic2015_3_f2;all_agg;XGB;39;-1;auc;0.9996846089150546
bpic2015_3_f2;all_agg;XGB;40;-1;auc;0.9995794785534062
bpic2015_3_f2;all_agg;XGB;-1;auc;0.9423060349628032
