dataset;level;method;cls;nr_events;metric;score
bpic2015_2_f2;50;all_embeddings;LSTM;1;-1;auc;0.6412307692307693
bpic2015_2_f2;50;all_embeddings;LSTM;2;-1;auc;0.7238399999999999
bpic2015_2_f2;50;all_embeddings;LSTM;3;-1;auc;0.74432
bpic2015_2_f2;50;all_embeddings;LSTM;4;-1;auc;0.7536
bpic2015_2_f2;50;all_embeddings;LSTM;5;-1;auc;0.75488
bpic2015_2_f2;50;all_embeddings;LSTM;6;-1;auc;0.75264
bpic2015_2_f2;50;all_embeddings;LSTM;7;-1;auc;0.7580800000000001
bpic2015_2_f2;50;all_embeddings;LSTM;8;-1;auc;0.76
bpic2015_2_f2;50;all_embeddings;LSTM;9;-1;auc;0.7667741935483872
bpic2015_2_f2;50;all_embeddings;LSTM;10;-1;auc;0.7719354838709678
bpic2015_2_f2;50;all_embeddings;LSTM;11;-1;auc;0.7696774193548387
bpic2015_2_f2;50;all_embeddings;LSTM;12;-1;auc;0.7849180327868852
bpic2015_2_f2;50;all_embeddings;LSTM;13;-1;auc;0.7801652892561983
bpic2015_2_f2;50;all_embeddings;LSTM;14;-1;auc;0.8029752066115703
bpic2015_2_f2;50;all_embeddings;LSTM;15;-1;auc;0.804297520661157
bpic2015_2_f2;50;all_embeddings;LSTM;16;-1;auc;0.8267768595041323
bpic2015_2_f2;50;all_embeddings;LSTM;17;-1;auc;0.8459504132231406
bpic2015_2_f2;50;all_embeddings;LSTM;18;-1;auc;0.8644628099173554
bpic2015_2_f2;50;all_embeddings;LSTM;19;-1;auc;0.8993333333333333
bpic2015_2_f2;50;all_embeddings;LSTM;20;-1;auc;0.909375
bpic2015_2_f2;50;all_embeddings;LSTM;21;-1;auc;0.9271739130434782
bpic2015_2_f2;50;all_embeddings;LSTM;22;-1;auc;0.9335038363171356
bpic2015_2_f2;50;all_embeddings;LSTM;23;-1;auc;0.9481183777858969
bpic2015_2_f2;50;all_embeddings;LSTM;24;-1;auc;0.9525027402265254
bpic2015_2_f2;50;all_embeddings;LSTM;25;-1;auc;0.9484837413226159
bpic2015_2_f2;50;all_embeddings;LSTM;26;-1;auc;0.9470222871757399
bpic2015_2_f2;50;all_embeddings;LSTM;27;-1;auc;0.9451954694921447
bpic2015_2_f2;50;all_embeddings;LSTM;28;-1;auc;0.9426379247351113
bpic2015_2_f2;50;all_embeddings;LSTM;29;-1;auc;0.9470222871757399
bpic2015_2_f2;50;all_embeddings;LSTM;30;-1;auc;0.9419071976616733
bpic2015_2_f2;50;all_embeddings;LSTM;31;-1;auc;0.9400803799780781
bpic2015_2_f2;50;all_embeddings;LSTM;32;-1;auc;0.9347826086956522
bpic2015_2_f2;50;all_embeddings;LSTM;33;-1;auc;0.9329403095062638
bpic2015_2_f2;50;all_embeddings;LSTM;34;-1;auc;0.9384672070744289
bpic2015_2_f2;50;all_embeddings;LSTM;35;-1;auc;0.9377302873986736
bpic2015_2_f2;50;all_embeddings;LSTM;36;-1;auc;0.9377302873986735
bpic2015_2_f2;50;all_embeddings;LSTM;37;-1;auc;0.9362564480471629
bpic2015_2_f2;50;all_embeddings;LSTM;38;-1;auc;0.9362564480471629
bpic2015_2_f2;50;all_embeddings;LSTM;39;-1;auc;0.936055469953775
bpic2015_2_f2;50;all_embeddings;LSTM;40;-1;auc;0.9360554699537751
bpic2015_2_f2;50;all_embeddings;LSTM;-1;auc;0.8557454919926069
