dataset;level;method;cls;nr_events;metric;score
bpic2015_2_f2;25;all_embeddings;LSTM;1;-1;auc;0.4713846153846154
bpic2015_2_f2;25;all_embeddings;LSTM;2;-1;auc;0.46272
bpic2015_2_f2;25;all_embeddings;LSTM;3;-1;auc;0.45568000000000003
bpic2015_2_f2;25;all_embeddings;LSTM;4;-1;auc;0.46144
bpic2015_2_f2;25;all_embeddings;LSTM;5;-1;auc;0.45456
bpic2015_2_f2;25;all_embeddings;LSTM;6;-1;auc;0.45952000000000004
bpic2015_2_f2;25;all_embeddings;LSTM;7;-1;auc;0.48416000000000003
bpic2015_2_f2;25;all_embeddings;LSTM;8;-1;auc;0.4770967741935484
bpic2015_2_f2;25;all_embeddings;LSTM;9;-1;auc;0.4735483870967742
bpic2015_2_f2;25;all_embeddings;LSTM;10;-1;auc;0.47096774193548385
bpic2015_2_f2;25;all_embeddings;LSTM;11;-1;auc;0.48370967741935483
bpic2015_2_f2;25;all_embeddings;LSTM;12;-1;auc;0.4698360655737705
bpic2015_2_f2;25;all_embeddings;LSTM;13;-1;auc;0.468099173553719
bpic2015_2_f2;25;all_embeddings;LSTM;14;-1;auc;0.47768595041322315
bpic2015_2_f2;25;all_embeddings;LSTM;15;-1;auc;0.4576859504132231
bpic2015_2_f2;25;all_embeddings;LSTM;16;-1;auc;0.4852892561983471
bpic2015_2_f2;25;all_embeddings;LSTM;17;-1;auc;0.503801652892562
bpic2015_2_f2;25;all_embeddings;LSTM;18;-1;auc;0.5089256198347109
bpic2015_2_f2;25;all_embeddings;LSTM;19;-1;auc;0.525
bpic2015_2_f2;25;all_embeddings;LSTM;20;-1;auc;0.5680555555555555
bpic2015_2_f2;25;all_embeddings;LSTM;21;-1;auc;0.5547101449275362
bpic2015_2_f2;25;all_embeddings;LSTM;22;-1;auc;0.5210084033613445
bpic2015_2_f2;25;all_embeddings;LSTM;23;-1;auc;0.5093167701863354
bpic2015_2_f2;25;all_embeddings;LSTM;24;-1;auc;0.5177201315308733
bpic2015_2_f2;25;all_embeddings;LSTM;25;-1;auc;0.5001826817683594
bpic2015_2_f2;25;all_embeddings;LSTM;26;-1;auc;0.4932407745706978
bpic2015_2_f2;25;all_embeddings;LSTM;27;-1;auc;0.49981731823164044
bpic2015_2_f2;25;all_embeddings;LSTM;28;-1;auc;0.48812568505663134
bpic2015_2_f2;25;all_embeddings;LSTM;29;-1;auc;0.4870295944464742
bpic2015_2_f2;25;all_embeddings;LSTM;30;-1;auc;0.42729265619291196
bpic2015_2_f2;25;all_embeddings;LSTM;31;-1;auc;0.39678480087687246
bpic2015_2_f2;25;all_embeddings;LSTM;32;-1;auc;0.35519528371407516
bpic2015_2_f2;25;all_embeddings;LSTM;33;-1;auc;0.34340456890198967
bpic2015_2_f2;25;all_embeddings;LSTM;34;-1;auc;0.4016212232866617
bpic2015_2_f2;25;all_embeddings;LSTM;35;-1;auc;0.4100957995578482
bpic2015_2_f2;25;all_embeddings;LSTM;36;-1;auc;0.43809874723655123
bpic2015_2_f2;25;all_embeddings;LSTM;37;-1;auc;0.47826086956521746
bpic2015_2_f2;25;all_embeddings;LSTM;38;-1;auc;0.49078850405305824
bpic2015_2_f2;25;all_embeddings;LSTM;39;-1;auc;0.512326656394453
bpic2015_2_f2;25;all_embeddings;LSTM;40;-1;auc;0.524653312788906
bpic2015_2_f2;25;all_embeddings;LSTM;-1;auc;0.48675773503499714
