dataset;level;method;cls;nr_events;metric;score
bpic2015_4_f2;25;all_embeddings;LSTM;1;-1;auc;0.7656765676567656
bpic2015_4_f2;25;all_embeddings;LSTM;2;-1;auc;0.7666195190947666
bpic2015_4_f2;25;all_embeddings;LSTM;3;-1;auc;0.7659123055162659
bpic2015_4_f2;25;all_embeddings;LSTM;4;-1;auc;0.7652050919377651
bpic2015_4_f2;25;all_embeddings;LSTM;5;-1;auc;0.7666195190947667
bpic2015_4_f2;25;all_embeddings;LSTM;6;-1;auc;0.7722772277227723
bpic2015_4_f2;25;all_embeddings;LSTM;7;-1;auc;0.770862800565771
bpic2015_4_f2;25;all_embeddings;LSTM;8;-1;auc;0.7722772277227723
bpic2015_4_f2;25;all_embeddings;LSTM;9;-1;auc;0.7694483734087695
bpic2015_4_f2;25;all_embeddings;LSTM;10;-1;auc;0.7664285714285715
bpic2015_4_f2;25;all_embeddings;LSTM;11;-1;auc;0.77
bpic2015_4_f2;25;all_embeddings;LSTM;12;-1;auc;0.7714285714285714
bpic2015_4_f2;25;all_embeddings;LSTM;13;-1;auc;0.7721428571428571
bpic2015_4_f2;25;all_embeddings;LSTM;14;-1;auc;0.7654135338345864
bpic2015_4_f2;25;all_embeddings;LSTM;15;-1;auc;0.7834586466165413
bpic2015_4_f2;25;all_embeddings;LSTM;16;-1;auc;0.791033434650456
bpic2015_4_f2;25;all_embeddings;LSTM;17;-1;auc;0.8009118541033435
bpic2015_4_f2;25;all_embeddings;LSTM;18;-1;auc;0.8043478260869565
bpic2015_4_f2;25;all_embeddings;LSTM;19;-1;auc;0.8082298136645963
bpic2015_4_f2;25;all_embeddings;LSTM;20;-1;auc;0.8186195826645265
bpic2015_4_f2;25;all_embeddings;LSTM;21;-1;auc;0.8260504201680672
bpic2015_4_f2;25;all_embeddings;LSTM;22;-1;auc;0.8339070567986231
bpic2015_4_f2;25;all_embeddings;LSTM;23;-1;auc;0.8412698412698413
bpic2015_4_f2;25;all_embeddings;LSTM;24;-1;auc;0.844484629294756
bpic2015_4_f2;25;all_embeddings;LSTM;25;-1;auc;0.8424908424908425
bpic2015_4_f2;25;all_embeddings;LSTM;26;-1;auc;0.8561904761904762
bpic2015_4_f2;25;all_embeddings;LSTM;27;-1;auc;0.8571428571428571
bpic2015_4_f2;25;all_embeddings;LSTM;28;-1;auc;0.8502564102564103
bpic2015_4_f2;25;all_embeddings;LSTM;29;-1;auc;0.8755707762557077
bpic2015_4_f2;25;all_embeddings;LSTM;30;-1;auc;0.8715277777777778
bpic2015_4_f2;25;all_embeddings;LSTM;31;-1;auc;0.8708920187793427
bpic2015_4_f2;25;all_embeddings;LSTM;32;-1;auc;0.8708920187793427
bpic2015_4_f2;25;all_embeddings;LSTM;33;-1;auc;0.8685446009389671
bpic2015_4_f2;25;all_embeddings;LSTM;34;-1;auc;0.8604353393085787
bpic2015_4_f2;25;all_embeddings;LSTM;35;-1;auc;0.8629961587708067
bpic2015_4_f2;25;all_embeddings;LSTM;36;-1;auc;0.8604353393085787
bpic2015_4_f2;25;all_embeddings;LSTM;37;-1;auc;0.8591549295774648
bpic2015_4_f2;25;all_embeddings;LSTM;38;-1;auc;0.8521126760563381
bpic2015_4_f2;25;all_embeddings;LSTM;39;-1;auc;0.8500000000000001
bpic2015_4_f2;25;all_embeddings;LSTM;40;-1;auc;0.8471428571428572
bpic2015_4_f2;25;all_embeddings;LSTM;-1;auc;0.8012927094235636
