dataset;level;method;cls;nr_events;metric;score
bpic2015_5_f2;75;all_embeddings;LSTM;1;-1;auc;0.4621212121212121
bpic2015_5_f2;75;all_embeddings;LSTM;2;-1;auc;0.42925407925407927
bpic2015_5_f2;75;all_embeddings;LSTM;3;-1;auc;0.4727272727272727
bpic2015_5_f2;75;all_embeddings;LSTM;4;-1;auc;0.47307692307692306
bpic2015_5_f2;75;all_embeddings;LSTM;5;-1;auc;0.46375291375291366
bpic2015_5_f2;75;all_embeddings;LSTM;6;-1;auc;0.4989510489510489
bpic2015_5_f2;75;all_embeddings;LSTM;7;-1;auc;0.4892773892773893
bpic2015_5_f2;75;all_embeddings;LSTM;8;-1;auc;0.46713286713286706
bpic2015_5_f2;75;all_embeddings;LSTM;9;-1;auc;0.5374125874125875
bpic2015_5_f2;75;all_embeddings;LSTM;10;-1;auc;0.497008797653959
bpic2015_5_f2;75;all_embeddings;LSTM;11;-1;auc;0.4948051948051948
bpic2015_5_f2;75;all_embeddings;LSTM;12;-1;auc;0.5153891859774213
bpic2015_5_f2;75;all_embeddings;LSTM;13;-1;auc;0.5019867549668874
bpic2015_5_f2;75;all_embeddings;LSTM;14;-1;auc;0.5937387116195063
bpic2015_5_f2;75;all_embeddings;LSTM;15;-1;auc;0.6074938574938575
bpic2015_5_f2;75;all_embeddings;LSTM;16;-1;auc;0.7712530712530712
bpic2015_5_f2;75;all_embeddings;LSTM;17;-1;auc;0.7636363636363637
bpic2015_5_f2;75;all_embeddings;LSTM;18;-1;auc;0.8958904109589041
bpic2015_5_f2;75;all_embeddings;LSTM;19;-1;auc;0.9154420921544209
bpic2015_5_f2;75;all_embeddings;LSTM;20;-1;auc;0.8990595611285265
bpic2015_5_f2;75;all_embeddings;LSTM;21;-1;auc;0.9161331626120358
bpic2015_5_f2;75;all_embeddings;LSTM;22;-1;auc;0.9346228239845261
bpic2015_5_f2;75;all_embeddings;LSTM;23;-1;auc;0.9455834945196647
bpic2015_5_f2;75;all_embeddings;LSTM;24;-1;auc;0.9147646679561573
bpic2015_5_f2;75;all_embeddings;LSTM;25;-1;auc;0.9094071992506356
bpic2015_5_f2;75;all_embeddings;LSTM;26;-1;auc;0.8701993844506891
bpic2015_5_f2;75;all_embeddings;LSTM;27;-1;auc;0.8653638814016172
bpic2015_5_f2;75;all_embeddings;LSTM;28;-1;auc;0.8204851752021564
bpic2015_5_f2;75;all_embeddings;LSTM;29;-1;auc;0.8064690026954178
bpic2015_5_f2;75;all_embeddings;LSTM;30;-1;auc;0.8475741239892183
bpic2015_5_f2;75;all_embeddings;LSTM;31;-1;auc;0.8452830188679246
bpic2015_5_f2;75;all_embeddings;LSTM;32;-1;auc;0.8703678566580698
bpic2015_5_f2;75;all_embeddings;LSTM;33;-1;auc;0.8486493823808878
bpic2015_5_f2;75;all_embeddings;LSTM;34;-1;auc;0.8711822994434641
bpic2015_5_f2;75;all_embeddings;LSTM;35;-1;auc;0.8056326304106548
bpic2015_5_f2;75;all_embeddings;LSTM;36;-1;auc;0.8375416204217536
bpic2015_5_f2;75;all_embeddings;LSTM;37;-1;auc;0.7744234800838574
bpic2015_5_f2;75;all_embeddings;LSTM;38;-1;auc;0.8528301886792453
bpic2015_5_f2;75;all_embeddings;LSTM;39;-1;auc;0.8809224318658281
bpic2015_5_f2;75;all_embeddings;LSTM;40;-1;auc;0.7680102915951973
bpic2015_5_f2;75;all_embeddings;LSTM;-1;auc;0.680951428565995
