dataset;method;cls;nr_events;metric;score
bpic2015_2_f2;all_agg;XGB;1;-1;auc;0.6995384615384617
bpic2015_2_f2;all_agg;XGB;2;-1;auc;0.6857599999999999
bpic2015_2_f2;all_agg;XGB;3;-1;auc;0.64256
bpic2015_2_f2;all_agg;XGB;4;-1;auc;0.6743999999999999
bpic2015_2_f2;all_agg;XGB;5;-1;auc;0.6868799999999999
bpic2015_2_f2;all_agg;XGB;6;-1;auc;0.66992
bpic2015_2_f2;all_agg;XGB;7;-1;auc;0.6683199999999999
bpic2015_2_f2;all_agg;XGB;8;-1;auc;0.6840322580645162
bpic2015_2_f2;all_agg;XGB;9;-1;auc;0.6901612903225807
bpic2015_2_f2;all_agg;XGB;10;-1;auc;0.6879032258064517
bpic2015_2_f2;all_agg;XGB;11;-1;auc;0.7293548387096774
bpic2015_2_f2;all_agg;XGB;12;-1;auc;0.689016393442623
bpic2015_2_f2;all_agg;XGB;13;-1;auc;0.6960330578512397
bpic2015_2_f2;all_agg;XGB;14;-1;auc;0.7047933884297521
bpic2015_2_f2;all_agg;XGB;15;-1;auc;0.73900826446281
bpic2015_2_f2;all_agg;XGB;16;-1;auc;0.7608264462809917
bpic2015_2_f2;all_agg;XGB;17;-1;auc;0.8292561983471075
bpic2015_2_f2;all_agg;XGB;18;-1;auc;0.844297520661157
bpic2015_2_f2;all_agg;XGB;19;-1;auc;0.8600000000000001
bpic2015_2_f2;all_agg;XGB;20;-1;auc;0.8789930555555555
bpic2015_2_f2;all_agg;XGB;21;-1;auc;0.8480072463768116
bpic2015_2_f2;all_agg;XGB;22;-1;auc;0.891669711362806
bpic2015_2_f2;all_agg;XGB;23;-1;auc;0.8986116185604676
bpic2015_2_f2;all_agg;XGB;24;-1;auc;0.9417245158933139
bpic2015_2_f2;all_agg;XGB;25;-1;auc;0.9382535622944831
bpic2015_2_f2;all_agg;XGB;26;-1;auc;0.9588966021191084
bpic2015_2_f2;all_agg;XGB;27;-1;auc;0.9581658750456704
bpic2015_2_f2;all_agg;XGB;28;-1;auc;0.9596273291925467
bpic2015_2_f2;all_agg;XGB;29;-1;auc;0.9561563755937158
bpic2015_2_f2;all_agg;XGB;30;-1;auc;0.9568871026671538
bpic2015_2_f2;all_agg;XGB;31;-1;auc;0.9508586043112898
bpic2015_2_f2;all_agg;XGB;32;-1;auc;0.9460206337509212
bpic2015_2_f2;all_agg;XGB;33;-1;auc;0.9434414148857775
bpic2015_2_f2;all_agg;XGB;34;-1;auc;0.9607590272660279
bpic2015_2_f2;all_agg;XGB;35;-1;auc;0.9637067059690494
bpic2015_2_f2;all_agg;XGB;36;-1;auc;0.9622328666175387
bpic2015_2_f2;all_agg;XGB;37;-1;auc;0.9626013264554164
bpic2015_2_f2;all_agg;XGB;38;-1;auc;0.9745762711864406
bpic2015_2_f2;all_agg;XGB;39;-1;auc;0.977080123266564
bpic2015_2_f2;all_agg;XGB;40;-1;auc;0.977080123266564
bpic2015_2_f2;all_agg;XGB;-1;auc;0.8212065734130953
