dataset;level;method;cls;nr_events;metric;score
bpic2015_3_f2;25;all_embeddings;LSTM;1;-1;auc;0.5870396759918998
bpic2015_3_f2;25;all_embeddings;LSTM;2;-1;auc;0.5606390159753993
bpic2015_3_f2;25;all_embeddings;LSTM;3;-1;auc;0.5597389934748368
bpic2015_3_f2;25;all_embeddings;LSTM;4;-1;auc;0.5867396684917124
bpic2015_3_f2;25;all_embeddings;LSTM;5;-1;auc;0.585427135678392
bpic2015_3_f2;25;all_embeddings;LSTM;6;-1;auc;0.6255739210284665
bpic2015_3_f2;25;all_embeddings;LSTM;7;-1;auc;0.6265959083217968
bpic2015_3_f2;25;all_embeddings;LSTM;8;-1;auc;0.6094017094017096
bpic2015_3_f2;25;all_embeddings;LSTM;9;-1;auc;0.6617715617715616
bpic2015_3_f2;25;all_embeddings;LSTM;10;-1;auc;0.6261324586066854
bpic2015_3_f2;25;all_embeddings;LSTM;11;-1;auc;0.634975408535618
bpic2015_3_f2;25;all_embeddings;LSTM;12;-1;auc;0.640330001586546
bpic2015_3_f2;25;all_embeddings;LSTM;13;-1;auc;0.6326749167063304
bpic2015_3_f2;25;all_embeddings;LSTM;14;-1;auc;0.6868421052631578
bpic2015_3_f2;25;all_embeddings;LSTM;15;-1;auc;0.7003367003367004
bpic2015_3_f2;25;all_embeddings;LSTM;16;-1;auc;0.7077521244187911
bpic2015_3_f2;25;all_embeddings;LSTM;17;-1;auc;0.7168510501843836
bpic2015_3_f2;25;all_embeddings;LSTM;18;-1;auc;0.719656886323553
bpic2015_3_f2;25;all_embeddings;LSTM;19;-1;auc;0.7489177489177489
bpic2015_3_f2;25;all_embeddings;LSTM;20;-1;auc;0.7455507455507456
bpic2015_3_f2;25;all_embeddings;LSTM;21;-1;auc;0.7380722114764668
bpic2015_3_f2;25;all_embeddings;LSTM;22;-1;auc;0.7173597678916828
bpic2015_3_f2;25;all_embeddings;LSTM;23;-1;auc;0.725085075352455
bpic2015_3_f2;25;all_embeddings;LSTM;24;-1;auc;0.71990171990172
bpic2015_3_f2;25;all_embeddings;LSTM;25;-1;auc;0.7288461538461539
bpic2015_3_f2;25;all_embeddings;LSTM;26;-1;auc;0.7201505016722409
bpic2015_3_f2;25;all_embeddings;LSTM;27;-1;auc;0.7207229928541404
bpic2015_3_f2;25;all_embeddings;LSTM;28;-1;auc;0.73224043715847
bpic2015_3_f2;25;all_embeddings;LSTM;29;-1;auc;0.7344088819498655
bpic2015_3_f2;25;all_embeddings;LSTM;30;-1;auc;0.7338217338217339
bpic2015_3_f2;25;all_embeddings;LSTM;31;-1;auc;0.7281417170919934
bpic2015_3_f2;25;all_embeddings;LSTM;32;-1;auc;0.7395943562610229
bpic2015_3_f2;25;all_embeddings;LSTM;33;-1;auc;0.7244444444444444
bpic2015_3_f2;25;all_embeddings;LSTM;34;-1;auc;0.7194444444444444
bpic2015_3_f2;25;all_embeddings;LSTM;35;-1;auc;0.7152777777777778
bpic2015_3_f2;25;all_embeddings;LSTM;36;-1;auc;0.7127777777777777
bpic2015_3_f2;25;all_embeddings;LSTM;37;-1;auc;0.7108187134502925
bpic2015_3_f2;25;all_embeddings;LSTM;38;-1;auc;0.7138945233265721
bpic2015_3_f2;25;all_embeddings;LSTM;39;-1;auc;0.6736753574432296
bpic2015_3_f2;25;all_embeddings;LSTM;40;-1;auc;0.761354079058032
bpic2015_3_f2;25;all_embeddings;LSTM;-1;auc;0.6731632371183509
