dataset;method;cls;nr_events;metric;score
bpic2011_f1;all_agg;XGB;1;-1;auc;0.7655539279932156
bpic2011_f1;all_agg;XGB;2;-1;auc;0.781878663076192
bpic2011_f1;all_agg;XGB;3;-1;auc;0.7739861099202606
bpic2011_f1;all_agg;XGB;4;-1;auc;0.7655463695183321
bpic2011_f1;all_agg;XGB;5;-1;auc;0.7621590692351707
bpic2011_f1;all_agg;XGB;6;-1;auc;0.754368143031288
bpic2011_f1;all_agg;XGB;7;-1;auc;0.7700984413453651
bpic2011_f1;all_agg;XGB;8;-1;auc;0.8234800838574423
bpic2011_f1;all_agg;XGB;9;-1;auc;0.8592592592592593
bpic2011_f1;all_agg;XGB;10;-1;auc;0.8661375661375661
bpic2011_f1;all_agg;XGB;11;-1;auc;0.8874458874458875
bpic2011_f1;all_agg;XGB;12;-1;auc;0.8931818181818182
bpic2011_f1;all_agg;XGB;13;-1;auc;0.8949096880131362
bpic2011_f1;all_agg;XGB;14;-1;auc;0.8943521594684385
bpic2011_f1;all_agg;XGB;15;-1;auc;0.8957918050941307
bpic2011_f1;all_agg;XGB;16;-1;auc;0.8967884828349946
bpic2011_f1;all_agg;XGB;17;-1;auc;0.899597495527728
bpic2011_f1;all_agg;XGB;18;-1;auc;0.899597495527728
bpic2011_f1;all_agg;XGB;19;-1;auc;0.8989819004524886
bpic2011_f1;all_agg;XGB;20;-1;auc;0.8996539792387543
bpic2011_f1;all_agg;XGB;21;-1;auc;0.9005882352941176
bpic2011_f1;all_agg;XGB;22;-1;auc;0.9016290726817042
bpic2011_f1;all_agg;XGB;23;-1;auc;0.8999741200828157
bpic2011_f1;all_agg;XGB;24;-1;auc;0.9101123595505618
bpic2011_f1;all_agg;XGB;25;-1;auc;0.8928571428571429
bpic2011_f1;all_agg;XGB;26;-1;auc;0.8780952380952382
bpic2011_f1;all_agg;XGB;27;-1;auc;0.857914416285833
bpic2011_f1;all_agg;XGB;28;-1;auc;0.853150406504065
bpic2011_f1;all_agg;XGB;29;-1;auc;0.8356481481481481
bpic2011_f1;all_agg;XGB;30;-1;auc;0.8462401795735129
bpic2011_f1;all_agg;XGB;31;-1;auc;0.855
bpic2011_f1;all_agg;XGB;32;-1;auc;0.886002886002886
bpic2011_f1;all_agg;XGB;33;-1;auc;0.8975468975468975
bpic2011_f1;all_agg;XGB;34;-1;auc;0.887218045112782
bpic2011_f1;all_agg;XGB;35;-1;auc;0.8526315789473684
bpic2011_f1;all_agg;XGB;36;-1;auc;0.8621621621621622
bpic2011_f1;all_agg;XGB;-1;auc;0.8677138488408709
