dataset;level;method;cls;nr_events;metric;score
bpic2015_1_f2;75;all_embeddings;LSTM;1;-1;auc;0.47702991452991456
bpic2015_1_f2;75;all_embeddings;LSTM;2;-1;auc;0.49946581196581197
bpic2015_1_f2;75;all_embeddings;LSTM;3;-1;auc;0.5016025641025641
bpic2015_1_f2;75;all_embeddings;LSTM;4;-1;auc;0.49462669683257915
bpic2015_1_f2;75;all_embeddings;LSTM;5;-1;auc;0.5234728506787331
bpic2015_1_f2;75;all_embeddings;LSTM;6;-1;auc;0.5042420814479638
bpic2015_1_f2;75;all_embeddings;LSTM;7;-1;auc;0.5059389140271493
bpic2015_1_f2;75;all_embeddings;LSTM;8;-1;auc;0.5229072398190046
bpic2015_1_f2;75;all_embeddings;LSTM;9;-1;auc;0.5333710407239819
bpic2015_1_f2;75;all_embeddings;LSTM;10;-1;auc;0.5431182181610508
bpic2015_1_f2;75;all_embeddings;LSTM;11;-1;auc;0.5435409457900807
bpic2015_1_f2;75;all_embeddings;LSTM;12;-1;auc;0.5579411764705883
bpic2015_1_f2;75;all_embeddings;LSTM;13;-1;auc;0.595068330362448
bpic2015_1_f2;75;all_embeddings;LSTM;14;-1;auc;0.6314142678347935
bpic2015_1_f2;75;all_embeddings;LSTM;15;-1;auc;0.7042838874680307
bpic2015_1_f2;75;all_embeddings;LSTM;16;-1;auc;0.7543632837750485
bpic2015_1_f2;75;all_embeddings;LSTM;17;-1;auc;0.7498383968972204
bpic2015_1_f2;75;all_embeddings;LSTM;18;-1;auc;0.7739590218109716
bpic2015_1_f2;75;all_embeddings;LSTM;19;-1;auc;0.759692513368984
bpic2015_1_f2;75;all_embeddings;LSTM;20;-1;auc;0.7962382445141065
bpic2015_1_f2;75;all_embeddings;LSTM;21;-1;auc;0.8146987112504355
bpic2015_1_f2;75;all_embeddings;LSTM;22;-1;auc;0.7694183211424591
bpic2015_1_f2;75;all_embeddings;LSTM;23;-1;auc;0.7540926506443748
bpic2015_1_f2;75;all_embeddings;LSTM;24;-1;auc;0.7338906304423546
bpic2015_1_f2;75;all_embeddings;LSTM;25;-1;auc;0.6955764541971439
bpic2015_1_f2;75;all_embeddings;LSTM;26;-1;auc;0.691860465116279
bpic2015_1_f2;75;all_embeddings;LSTM;27;-1;auc;0.6688988095238094
bpic2015_1_f2;75;all_embeddings;LSTM;28;-1;auc;0.6741340361445782
bpic2015_1_f2;75;all_embeddings;LSTM;29;-1;auc;0.7025602409638554
bpic2015_1_f2;75;all_embeddings;LSTM;30;-1;auc;0.6803463855421688
bpic2015_1_f2;75;all_embeddings;LSTM;31;-1;auc;0.6985518292682926
bpic2015_1_f2;75;all_embeddings;LSTM;32;-1;auc;0.7167968750000001
bpic2015_1_f2;75;all_embeddings;LSTM;33;-1;auc;0.7360703812316716
bpic2015_1_f2;75;all_embeddings;LSTM;34;-1;auc;0.7393320964749536
bpic2015_1_f2;75;all_embeddings;LSTM;35;-1;auc;0.7324561403508771
bpic2015_1_f2;75;all_embeddings;LSTM;36;-1;auc;0.7338056680161943
bpic2015_1_f2;75;all_embeddings;LSTM;37;-1;auc;0.728421052631579
bpic2015_1_f2;75;all_embeddings;LSTM;38;-1;auc;0.7311111111111112
bpic2015_1_f2;75;all_embeddings;LSTM;39;-1;auc;0.7269565217391305
bpic2015_1_f2;75;all_embeddings;LSTM;40;-1;auc;0.7252173913043478
bpic2015_1_f2;75;all_embeddings;LSTM;-1;auc;0.6093189322059109
