dataset;level;method;cls;nr_events;metric;score
bpic2015_4_f2;75;all_embeddings;LSTM;1;-1;auc;0.5524752475247525
bpic2015_4_f2;75;all_embeddings;LSTM;2;-1;auc;0.49787835926449786
bpic2015_4_f2;75;all_embeddings;LSTM;3;-1;auc;0.4519094766619519
bpic2015_4_f2;75;all_embeddings;LSTM;4;-1;auc;0.4611032531824611
bpic2015_4_f2;75;all_embeddings;LSTM;5;-1;auc;0.4660537482319661
bpic2015_4_f2;75;all_embeddings;LSTM;6;-1;auc;0.4731258840169731
bpic2015_4_f2;75;all_embeddings;LSTM;7;-1;auc;0.47312588401697314
bpic2015_4_f2;75;all_embeddings;LSTM;8;-1;auc;0.5099009900990099
bpic2015_4_f2;75;all_embeddings;LSTM;9;-1;auc;0.5226308345120226
bpic2015_4_f2;75;all_embeddings;LSTM;10;-1;auc;0.5178571428571428
bpic2015_4_f2;75;all_embeddings;LSTM;11;-1;auc;0.5064285714285715
bpic2015_4_f2;75;all_embeddings;LSTM;12;-1;auc;0.47428571428571425
bpic2015_4_f2;75;all_embeddings;LSTM;13;-1;auc;0.5685714285714285
bpic2015_4_f2;75;all_embeddings;LSTM;14;-1;auc;0.6233082706766917
bpic2015_4_f2;75;all_embeddings;LSTM;15;-1;auc;0.6849624060150376
bpic2015_4_f2;75;all_embeddings;LSTM;16;-1;auc;0.5448328267477203
bpic2015_4_f2;75;all_embeddings;LSTM;17;-1;auc;0.6010638297872339
bpic2015_4_f2;75;all_embeddings;LSTM;18;-1;auc;0.6940993788819876
bpic2015_4_f2;75;all_embeddings;LSTM;19;-1;auc;0.6653726708074534
bpic2015_4_f2;75;all_embeddings;LSTM;20;-1;auc;0.7367576243980738
bpic2015_4_f2;75;all_embeddings;LSTM;21;-1;auc;0.8117647058823529
bpic2015_4_f2;75;all_embeddings;LSTM;22;-1;auc;0.7994836488812392
bpic2015_4_f2;75;all_embeddings;LSTM;23;-1;auc;0.8324514991181657
bpic2015_4_f2;75;all_embeddings;LSTM;24;-1;auc;0.7567811934900542
bpic2015_4_f2;75;all_embeddings;LSTM;25;-1;auc;0.7930402930402931
bpic2015_4_f2;75;all_embeddings;LSTM;26;-1;auc;0.8038095238095238
bpic2015_4_f2;75;all_embeddings;LSTM;27;-1;auc;0.8219047619047619
bpic2015_4_f2;75;all_embeddings;LSTM;28;-1;auc;0.8543589743589743
bpic2015_4_f2;75;all_embeddings;LSTM;29;-1;auc;0.8618721461187214
bpic2015_4_f2;75;all_embeddings;LSTM;30;-1;auc;0.8715277777777778
bpic2015_4_f2;75;all_embeddings;LSTM;31;-1;auc;0.8744131455399061
bpic2015_4_f2;75;all_embeddings;LSTM;32;-1;auc;0.9049295774647886
bpic2015_4_f2;75;all_embeddings;LSTM;33;-1;auc;0.8685446009389672
bpic2015_4_f2;75;all_embeddings;LSTM;34;-1;auc;0.8642765685019205
bpic2015_4_f2;75;all_embeddings;LSTM;35;-1;auc;0.9218950064020486
bpic2015_4_f2;75;all_embeddings;LSTM;36;-1;auc;0.9206145966709347
bpic2015_4_f2;75;all_embeddings;LSTM;37;-1;auc;0.8681177976952624
bpic2015_4_f2;75;all_embeddings;LSTM;38;-1;auc;0.8647887323943662
bpic2015_4_f2;75;all_embeddings;LSTM;39;-1;auc;0.89
bpic2015_4_f2;75;all_embeddings;LSTM;40;-1;auc;0.9185714285714286
bpic2015_4_f2;75;all_embeddings;LSTM;-1;auc;0.6649868841165326
