dataset;level;method;cls;nr_events;metric;score
bpic2011_f3;50;all_embeddings;LSTM;1;-1;auc;0.8455172413793103
bpic2011_f3;50;all_embeddings;LSTM;2;-1;auc;0.7938712321282215
bpic2011_f3;50;all_embeddings;LSTM;3;-1;auc;0.7903225806451614
bpic2011_f3;50;all_embeddings;LSTM;4;-1;auc;0.787416232315711
bpic2011_f3;50;all_embeddings;LSTM;5;-1;auc;0.787748643761302
bpic2011_f3;50;all_embeddings;LSTM;6;-1;auc;0.7679927667269439
bpic2011_f3;50;all_embeddings;LSTM;7;-1;auc;0.7408714703018501
bpic2011_f3;50;all_embeddings;LSTM;8;-1;auc;0.5897355558340645
bpic2011_f3;50;all_embeddings;LSTM;9;-1;auc;0.6509587667627522
bpic2011_f3;50;all_embeddings;LSTM;10;-1;auc;0.7625015666123576
bpic2011_f3;50;all_embeddings;LSTM;11;-1;auc;0.8431146912159571
bpic2011_f3;50;all_embeddings;LSTM;12;-1;auc;0.8254059583173506
bpic2011_f3;50;all_embeddings;LSTM;13;-1;auc;0.7340493543025188
bpic2011_f3;50;all_embeddings;LSTM;14;-1;auc;0.5741224063682631
bpic2011_f3;50;all_embeddings;LSTM;15;-1;auc;0.5244682239331855
bpic2011_f3;50;all_embeddings;LSTM;16;-1;auc;0.5736188210415015
bpic2011_f3;50;all_embeddings;LSTM;17;-1;auc;0.6477002379064235
bpic2011_f3;50;all_embeddings;LSTM;18;-1;auc;0.7089611419508327
bpic2011_f3;50;all_embeddings;LSTM;19;-1;auc;0.7624040570175439
bpic2011_f3;50;all_embeddings;LSTM;20;-1;auc;0.7600647522522522
bpic2011_f3;50;all_embeddings;LSTM;21;-1;auc;0.771286231884058
bpic2011_f3;50;all_embeddings;LSTM;22;-1;auc;0.7599282296650718
bpic2011_f3;50;all_embeddings;LSTM;23;-1;auc;0.8
bpic2011_f3;50;all_embeddings;LSTM;24;-1;auc;0.840834697217676
bpic2011_f3;50;all_embeddings;LSTM;25;-1;auc;0.8922872340425532
bpic2011_f3;50;all_embeddings;LSTM;26;-1;auc;0.8814589665653496
bpic2011_f3;50;all_embeddings;LSTM;27;-1;auc;0.8472222222222221
bpic2011_f3;50;all_embeddings;LSTM;28;-1;auc;0.8398876404494382
bpic2011_f3;50;all_embeddings;LSTM;29;-1;auc;0.8295454545454546
bpic2011_f3;50;all_embeddings;LSTM;30;-1;auc;0.859375
bpic2011_f3;50;all_embeddings;LSTM;31;-1;auc;0.9294117647058824
bpic2011_f3;50;all_embeddings;LSTM;-1;auc;0.7557628480186799
