dataset;method;cls;nr_events;metric;score
bpic2011_f2;all_agg;XGB;1;-1;auc;0.8209340328545627
bpic2011_f2;all_agg;XGB;2;-1;auc;0.8261471861471862
bpic2011_f2;all_agg;XGB;3;-1;auc;0.8471953578336557
bpic2011_f2;all_agg;XGB;4;-1;auc;0.8426279602750191
bpic2011_f2;all_agg;XGB;5;-1;auc;0.8358141858141859
bpic2011_f2;all_agg;XGB;6;-1;auc;0.8152782177172422
bpic2011_f2;all_agg;XGB;7;-1;auc;0.8144863266814486
bpic2011_f2;all_agg;XGB;8;-1;auc;0.8665342921541268
bpic2011_f2;all_agg;XGB;9;-1;auc;0.9025437372544811
bpic2011_f2;all_agg;XGB;10;-1;auc;0.9334549747772889
bpic2011_f2;all_agg;XGB;11;-1;auc;0.9293418445960819
bpic2011_f2;all_agg;XGB;12;-1;auc;0.9318732115342285
bpic2011_f2;all_agg;XGB;13;-1;auc;0.9237984237984238
bpic2011_f2;all_agg;XGB;14;-1;auc;0.9311479128856623
bpic2011_f2;all_agg;XGB;15;-1;auc;0.9323956442831216
bpic2011_f2;all_agg;XGB;16;-1;auc;0.9371597096188747
bpic2011_f2;all_agg;XGB;17;-1;auc;0.9370462794918332
bpic2011_f2;all_agg;XGB;18;-1;auc;0.9389745916515426
bpic2011_f2;all_agg;XGB;19;-1;auc;0.9454233409610984
bpic2011_f2;all_agg;XGB;20;-1;auc;0.9449656750572083
bpic2011_f2;all_agg;XGB;21;-1;auc;0.9494851258581235
bpic2011_f2;all_agg;XGB;22;-1;auc;0.9492151431209603
bpic2011_f2;all_agg;XGB;23;-1;auc;0.955101569713758
bpic2011_f2;all_agg;XGB;24;-1;auc;0.9610526315789474
bpic2011_f2;all_agg;XGB;25;-1;auc;0.9678947368421054
bpic2011_f2;all_agg;XGB;26;-1;auc;0.9697076023391812
bpic2011_f2;all_agg;XGB;27;-1;auc;0.966322517207473
bpic2011_f2;all_agg;XGB;28;-1;auc;0.9728422619047619
bpic2011_f2;all_agg;XGB;29;-1;auc;0.9678030303030303
bpic2011_f2;all_agg;XGB;30;-1;auc;0.9573232323232324
bpic2011_f2;all_agg;XGB;31;-1;auc;0.963768115942029
bpic2011_f2;all_agg;XGB;32;-1;auc;0.9710144927536232
bpic2011_f2;all_agg;XGB;33;-1;auc;0.9696969696969696
bpic2011_f2;all_agg;XGB;34;-1;auc;0.9692307692307691
bpic2011_f2;all_agg;XGB;35;-1;auc;0.9761904761904762
bpic2011_f2;all_agg;XGB;36;-1;auc;0.9758064516129032
bpic2011_f2;all_agg;XGB;37;-1;auc;0.9836065573770492
bpic2011_f2;all_agg;XGB;38;-1;auc;0.9754098360655737
bpic2011_f2;all_agg;XGB;39;-1;auc;0.9754098360655739
bpic2011_f2;all_agg;XGB;40;-1;auc;0.9672131147540984
bpic2011_f2;all_agg;XGB;-1;auc;0.9214512453066036
