dataset;method;cls;nr_events;metric;score
bpic2015_4_f2;all_agg;XGB;1;-1;auc;0.72013201320132
bpic2015_4_f2;all_agg;XGB;2;-1;auc;0.71004243281471
bpic2015_4_f2;all_agg;XGB;3;-1;auc;0.7107496463932108
bpic2015_4_f2;all_agg;XGB;4;-1;auc;0.7142857142857143
bpic2015_4_f2;all_agg;XGB;5;-1;auc;0.7114568599717115
bpic2015_4_f2;all_agg;XGB;6;-1;auc;0.7079207920792079
bpic2015_4_f2;all_agg;XGB;7;-1;auc;0.7135785007072135
bpic2015_4_f2;all_agg;XGB;8;-1;auc;0.7036775106082037
bpic2015_4_f2;all_agg;XGB;9;-1;auc;0.7015558698727016
bpic2015_4_f2;all_agg;XGB;10;-1;auc;0.7078571428571429
bpic2015_4_f2;all_agg;XGB;11;-1;auc;0.7135714285714286
bpic2015_4_f2;all_agg;XGB;12;-1;auc;0.7228571428571429
bpic2015_4_f2;all_agg;XGB;13;-1;auc;0.7342857142857143
bpic2015_4_f2;all_agg;XGB;14;-1;auc;0.7744360902255639
bpic2015_4_f2;all_agg;XGB;15;-1;auc;0.8473684210526315
bpic2015_4_f2;all_agg;XGB;16;-1;auc;0.8966565349544073
bpic2015_4_f2;all_agg;XGB;17;-1;auc;0.9285714285714285
bpic2015_4_f2;all_agg;XGB;18;-1;auc;0.9565217391304348
bpic2015_4_f2;all_agg;XGB;19;-1;auc;0.968944099378882
bpic2015_4_f2;all_agg;XGB;20;-1;auc;0.9791332263242376
bpic2015_4_f2;all_agg;XGB;21;-1;auc;0.9840336134453782
bpic2015_4_f2;all_agg;XGB;22;-1;auc;0.9879518072289156
bpic2015_4_f2;all_agg;XGB;23;-1;auc;0.980599647266314
bpic2015_4_f2;all_agg;XGB;24;-1;auc;0.9810126582278481
bpic2015_4_f2;all_agg;XGB;25;-1;auc;0.9761904761904762
bpic2015_4_f2;all_agg;XGB;26;-1;auc;0.9780952380952381
bpic2015_4_f2;all_agg;XGB;27;-1;auc;0.9780952380952381
bpic2015_4_f2;all_agg;XGB;28;-1;auc;0.9794871794871794
bpic2015_4_f2;all_agg;XGB;29;-1;auc;0.980593607305936
bpic2015_4_f2;all_agg;XGB;30;-1;auc;0.9803240740740742
bpic2015_4_f2;all_agg;XGB;31;-1;auc;0.9894366197183099
bpic2015_4_f2;all_agg;XGB;32;-1;auc;0.9894366197183099
bpic2015_4_f2;all_agg;XGB;33;-1;auc;0.9906103286384976
bpic2015_4_f2;all_agg;XGB;34;-1;auc;0.9884763124199744
bpic2015_4_f2;all_agg;XGB;35;-1;auc;0.9897567221510883
bpic2015_4_f2;all_agg;XGB;36;-1;auc;0.9897567221510883
bpic2015_4_f2;all_agg;XGB;37;-1;auc;0.9897567221510883
bpic2015_4_f2;all_agg;XGB;38;-1;auc;0.9887323943661972
bpic2015_4_f2;all_agg;XGB;39;-1;auc;0.9885714285714285
bpic2015_4_f2;all_agg;XGB;40;-1;auc;0.9885714285714285
bpic2015_4_f2;all_agg;XGB;-1;auc;0.8861247642894681
