dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;18;-1;auc;0.5981663685152057
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;19;-1;auc;0.5893665158371041
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;20;-1;auc;0.5891580161476355
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;21;-1;auc;0.5843529411764706
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;22;-1;auc;0.5873433583959901
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;23;-1;auc;0.5878623188405798
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;24;-1;auc;0.5823970037453183
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;25;-1;auc;0.5699195171026157
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;26;-1;auc;0.5276190476190477
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;27;-1;auc;0.47694225176568344
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;28;-1;auc;0.502540650406504
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;29;-1;auc;0.44135802469135804
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;30;-1;auc;0.45342312008978675
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;31;-1;auc;0.485
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;32;-1;auc;0.5209235209235209
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;33;-1;auc;0.5064935064935066
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;34;-1;auc;0.5958646616541353
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;35;-1;auc;0.5631578947368421
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
bpic2011_f1;25;all_embeddings;LSTM;36;-1;auc;0.5243243243243243
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.5146274332388321
