dataset;method;cls;nr_events;metric;score
bpic2011_f4;all_agg;XGB;1;-1;auc;0.8331581925470859
bpic2011_f4;all_agg;XGB;2;-1;auc;0.8321120338707051
bpic2011_f4;all_agg;XGB;3;-1;auc;0.8252765438550649
bpic2011_f4;all_agg;XGB;4;-1;auc;0.8213120695904312
bpic2011_f4;all_agg;XGB;5;-1;auc;0.8053704056370216
bpic2011_f4;all_agg;XGB;6;-1;auc;0.8032189492863651
bpic2011_f4;all_agg;XGB;7;-1;auc;0.8037250733879948
bpic2011_f4;all_agg;XGB;8;-1;auc;0.8037315740645293
bpic2011_f4;all_agg;XGB;9;-1;auc;0.8077517781671993
bpic2011_f4;all_agg;XGB;10;-1;auc;0.804968559942274
bpic2011_f4;all_agg;XGB;11;-1;auc;0.8095187619249522
bpic2011_f4;all_agg;XGB;12;-1;auc;0.8057027771888913
bpic2011_f4;all_agg;XGB;13;-1;auc;0.8062065275548421
bpic2011_f4;all_agg;XGB;14;-1;auc;0.8005890694883822
bpic2011_f4;all_agg;XGB;15;-1;auc;0.8021162866804843
bpic2011_f4;all_agg;XGB;16;-1;auc;0.8020071997381912
bpic2011_f4;all_agg;XGB;17;-1;auc;0.7998254608923312
bpic2011_f4;all_agg;XGB;18;-1;auc;0.8050529567519858
bpic2011_f4;all_agg;XGB;19;-1;auc;0.8033645276292336
bpic2011_f4;all_agg;XGB;20;-1;auc;0.8028074866310161
bpic2011_f4;all_agg;XGB;21;-1;auc;0.8004679144385027
bpic2011_f4;all_agg;XGB;22;-1;auc;0.7988298829882988
bpic2011_f4;all_agg;XGB;23;-1;auc;0.7984923492349236
bpic2011_f4;all_agg;XGB;24;-1;auc;0.8007954545454545
bpic2011_f4;all_agg;XGB;25;-1;auc;0.8044318181818181
bpic2011_f4;all_agg;XGB;26;-1;auc;0.8017045454545456
bpic2011_f4;all_agg;XGB;27;-1;auc;0.8103693181818181
bpic2011_f4;all_agg;XGB;28;-1;auc;0.8118421052631578
bpic2011_f4;all_agg;XGB;29;-1;auc;0.8125077246323076
bpic2011_f4;all_agg;XGB;30;-1;auc;0.8058336423186256
bpic2011_f4;all_agg;XGB;31;-1;auc;0.8164358505356676
bpic2011_f4;all_agg;XGB;32;-1;auc;0.8174689021092482
bpic2011_f4;all_agg;XGB;33;-1;auc;0.8173157747268143
bpic2011_f4;all_agg;XGB;34;-1;auc;0.8316630355846042
bpic2011_f4;all_agg;XGB;35;-1;auc;0.8402652200120554
bpic2011_f4;all_agg;XGB;36;-1;auc;0.8323934837092732
bpic2011_f4;all_agg;XGB;37;-1;auc;0.845568783068783
bpic2011_f4;all_agg;XGB;38;-1;auc;0.8495975855130785
bpic2011_f4;all_agg;XGB;39;-1;auc;0.8467908902691511
bpic2011_f4;all_agg;XGB;40;-1;auc;0.8547273982056591
bpic2011_f4;all_agg;XGB;-1;auc;0.8121140961745313
