dataset;level;method;cls;nr_events;metric;score
bpic2011_f3;25;all_embeddings;LSTM;1;-1;auc;0.8732758620689656
bpic2011_f3;25;all_embeddings;LSTM;2;-1;auc;0.8739641198433659
bpic2011_f3;25;all_embeddings;LSTM;3;-1;auc;0.8577991016741527
bpic2011_f3;25;all_embeddings;LSTM;4;-1;auc;0.8512924157004574
bpic2011_f3;25;all_embeddings;LSTM;5;-1;auc;0.843241410488246
bpic2011_f3;25;all_embeddings;LSTM;6;-1;auc;0.8321880650994575
bpic2011_f3;25;all_embeddings;LSTM;7;-1;auc;0.8270447906523856
bpic2011_f3;25;all_embeddings;LSTM;8;-1;auc;0.8296779044993107
bpic2011_f3;25;all_embeddings;LSTM;9;-1;auc;0.8488532397543551
bpic2011_f3;25;all_embeddings;LSTM;10;-1;auc;0.8637673893971675
bpic2011_f3;25;all_embeddings;LSTM;11;-1;auc;0.8729062779695691
bpic2011_f3;25;all_embeddings;LSTM;12;-1;auc;0.8731619997442782
bpic2011_f3;25;all_embeddings;LSTM;13;-1;auc;0.8739291650684056
bpic2011_f3;25;all_embeddings;LSTM;14;-1;auc;0.8830745138979512
bpic2011_f3;25;all_embeddings;LSTM;15;-1;auc;0.8820305363434686
bpic2011_f3;25;all_embeddings;LSTM;16;-1;auc;0.8814432989690721
bpic2011_f3;25;all_embeddings;LSTM;17;-1;auc;0.872984403912239
bpic2011_f3;25;all_embeddings;LSTM;18;-1;auc;0.8569918054454136
bpic2011_f3;25;all_embeddings;LSTM;19;-1;auc;0.8342927631578947
bpic2011_f3;25;all_embeddings;LSTM;20;-1;auc;0.8244650900900902
bpic2011_f3;25;all_embeddings;LSTM;21;-1;auc;0.8259359903381643
bpic2011_f3;25;all_embeddings;LSTM;22;-1;auc;0.8155502392344499
bpic2011_f3;25;all_embeddings;LSTM;23;-1;auc;0.7647597254004577
bpic2011_f3;25;all_embeddings;LSTM;24;-1;auc;0.7847790507364976
bpic2011_f3;25;all_embeddings;LSTM;25;-1;auc;0.8125
bpic2011_f3;25;all_embeddings;LSTM;26;-1;auc;0.7811550151975684
bpic2011_f3;25;all_embeddings;LSTM;27;-1;auc;0.7703703703703704
bpic2011_f3;25;all_embeddings;LSTM;28;-1;auc;0.8127340823970037
bpic2011_f3;25;all_embeddings;LSTM;29;-1;auc;0.8181818181818181
bpic2011_f3;25;all_embeddings;LSTM;30;-1;auc;0.7982954545454546
bpic2011_f3;25;all_embeddings;LSTM;31;-1;auc;0.8382352941176471
bpic2011_f3;25;all_embeddings;LSTM;-1;auc;0.8633589653466093
