dataset;level;method;cls;nr_events;metric;score
bpic2015_3_f2;25;all_embeddings;LSTM;1;-1;auc;0.5933773344333609
bpic2015_3_f2;25;all_embeddings;LSTM;2;-1;auc;0.5450386259656491
bpic2015_3_f2;25;all_embeddings;LSTM;3;-1;auc;0.571139278481962
bpic2015_3_f2;25;all_embeddings;LSTM;4;-1;auc;0.593227330683267
bpic2015_3_f2;25;all_embeddings;LSTM;5;-1;auc;0.591936957514847
bpic2015_3_f2;25;all_embeddings;LSTM;6;-1;auc;0.568526170798898
bpic2015_3_f2;25;all_embeddings;LSTM;7;-1;auc;0.5559913859406245
bpic2015_3_f2;25;all_embeddings;LSTM;8;-1;auc;0.5422299922299922
bpic2015_3_f2;25;all_embeddings;LSTM;9;-1;auc;0.5428127428127428
bpic2015_3_f2;25;all_embeddings;LSTM;10;-1;auc;0.46270696657294597
bpic2015_3_f2;25;all_embeddings;LSTM;11;-1;auc;0.4919086149452642
bpic2015_3_f2;25;all_embeddings;LSTM;12;-1;auc;0.5080913850547358
bpic2015_3_f2;25;all_embeddings;LSTM;13;-1;auc;0.49174996033634777
bpic2015_3_f2;25;all_embeddings;LSTM;14;-1;auc;0.3294258373205741
bpic2015_3_f2;25;all_embeddings;LSTM;15;-1;auc;0.3557800224466891
bpic2015_3_f2;25;all_embeddings;LSTM;16;-1;auc;0.37999037999038004
bpic2015_3_f2;25;all_embeddings;LSTM;17;-1;auc;0.33970658970658973
bpic2015_3_f2;25;all_embeddings;LSTM;18;-1;auc;0.33064774731441393
bpic2015_3_f2;25;all_embeddings;LSTM;19;-1;auc;0.4204745871412538
bpic2015_3_f2;25;all_embeddings;LSTM;20;-1;auc;0.525012025012025
bpic2015_3_f2;25;all_embeddings;LSTM;21;-1;auc;0.6200838168923275
bpic2015_3_f2;25;all_embeddings;LSTM;22;-1;auc;0.6198420373952288
bpic2015_3_f2;25;all_embeddings;LSTM;23;-1;auc;0.646815751093826
bpic2015_3_f2;25;all_embeddings;LSTM;24;-1;auc;0.636036036036036
bpic2015_3_f2;25;all_embeddings;LSTM;25;-1;auc;0.6362876254180603
bpic2015_3_f2;25;all_embeddings;LSTM;26;-1;auc;0.6157190635451505
bpic2015_3_f2;25;all_embeddings;LSTM;27;-1;auc;0.609079445145019
bpic2015_3_f2;25;all_embeddings;LSTM;28;-1;auc;0.6039959016393444
bpic2015_3_f2;25;all_embeddings;LSTM;29;-1;auc;0.6243386243386243
bpic2015_3_f2;25;all_embeddings;LSTM;30;-1;auc;0.63003663003663
bpic2015_3_f2;25;all_embeddings;LSTM;31;-1;auc;0.6574585635359116
bpic2015_3_f2;25;all_embeddings;LSTM;32;-1;auc;0.647178130511464
bpic2015_3_f2;25;all_embeddings;LSTM;33;-1;auc;0.6340740740740741
bpic2015_3_f2;25;all_embeddings;LSTM;34;-1;auc;0.6327777777777779
bpic2015_3_f2;25;all_embeddings;LSTM;35;-1;auc;0.6450925925925927
bpic2015_3_f2;25;all_embeddings;LSTM;36;-1;auc;0.6516666666666666
bpic2015_3_f2;25;all_embeddings;LSTM;37;-1;auc;0.692495126705653
bpic2015_3_f2;25;all_embeddings;LSTM;38;-1;auc;0.7573022312373224
bpic2015_3_f2;25;all_embeddings;LSTM;39;-1;auc;0.767241379310345
bpic2015_3_f2;25;all_embeddings;LSTM;40;-1;auc;0.8138141295206055
bpic2015_3_f2;25;all_embeddings;LSTM;-1;auc;0.592249563938148
