dataset;level;method;cls;nr_events;metric;score
bpic2015_2_f2;75;all_embeddings;LSTM;1;-1;auc;0.6006153846153846
bpic2015_2_f2;75;all_embeddings;LSTM;2;-1;auc;0.67232
bpic2015_2_f2;75;all_embeddings;LSTM;3;-1;auc;0.69728
bpic2015_2_f2;75;all_embeddings;LSTM;4;-1;auc;0.70016
bpic2015_2_f2;75;all_embeddings;LSTM;5;-1;auc;0.7203200000000001
bpic2015_2_f2;75;all_embeddings;LSTM;6;-1;auc;0.75328
bpic2015_2_f2;75;all_embeddings;LSTM;7;-1;auc;0.7312
bpic2015_2_f2;75;all_embeddings;LSTM;8;-1;auc;0.7696774193548388
bpic2015_2_f2;75;all_embeddings;LSTM;9;-1;auc;0.7603225806451612
bpic2015_2_f2;75;all_embeddings;LSTM;10;-1;auc;0.7796774193548387
bpic2015_2_f2;75;all_embeddings;LSTM;11;-1;auc;0.7293548387096774
bpic2015_2_f2;75;all_embeddings;LSTM;12;-1;auc;0.7521311475409836
bpic2015_2_f2;75;all_embeddings;LSTM;13;-1;auc;0.7454545454545455
bpic2015_2_f2;75;all_embeddings;LSTM;14;-1;auc;0.7692561983471075
bpic2015_2_f2;75;all_embeddings;LSTM;15;-1;auc;0.828099173553719
bpic2015_2_f2;75;all_embeddings;LSTM;16;-1;auc;0.8181818181818182
bpic2015_2_f2;75;all_embeddings;LSTM;17;-1;auc;0.8813223140495868
bpic2015_2_f2;75;all_embeddings;LSTM;18;-1;auc;0.8773553719008265
bpic2015_2_f2;75;all_embeddings;LSTM;19;-1;auc;0.9376666666666666
bpic2015_2_f2;75;all_embeddings;LSTM;20;-1;auc;0.89375
bpic2015_2_f2;75;all_embeddings;LSTM;21;-1;auc;0.9739130434782608
bpic2015_2_f2;75;all_embeddings;LSTM;22;-1;auc;0.9430032882718304
bpic2015_2_f2;75;all_embeddings;LSTM;23;-1;auc;0.9674826452320059
bpic2015_2_f2;75;all_embeddings;LSTM;24;-1;auc;0.979905005480453
bpic2015_2_f2;75;all_embeddings;LSTM;25;-1;auc;0.9831932773109244
bpic2015_2_f2;75;all_embeddings;LSTM;26;-1;auc;0.9824625502374862
bpic2015_2_f2;75;all_embeddings;LSTM;27;-1;auc;0.9630982827913774
bpic2015_2_f2;75;all_embeddings;LSTM;28;-1;auc;0.9594446474241871
bpic2015_2_f2;75;all_embeddings;LSTM;29;-1;auc;0.9345999269272927
bpic2015_2_f2;75;all_embeddings;LSTM;30;-1;auc;0.8922177566678845
bpic2015_2_f2;75;all_embeddings;LSTM;31;-1;auc;0.9050054804530508
bpic2015_2_f2;75;all_embeddings;LSTM;32;-1;auc;0.9038319823139278
bpic2015_2_f2;75;all_embeddings;LSTM;33;-1;auc;0.9167280766396462
bpic2015_2_f2;75;all_embeddings;LSTM;34;-1;auc;0.9001473839351511
bpic2015_2_f2;75;all_embeddings;LSTM;35;-1;auc;0.8879882092851878
bpic2015_2_f2;75;all_embeddings;LSTM;36;-1;auc;0.8492999263080324
bpic2015_2_f2;75;all_embeddings;LSTM;37;-1;auc;0.8492999263080324
bpic2015_2_f2;75;all_embeddings;LSTM;38;-1;auc;0.8260869565217391
bpic2015_2_f2;75;all_embeddings;LSTM;39;-1;auc;0.811633281972265
bpic2015_2_f2;75;all_embeddings;LSTM;40;-1;auc;0.7862095531587057
bpic2015_2_f2;75;all_embeddings;LSTM;-1;auc;0.8077926396545623
