dataset;level;method;cls;nr_events;metric;score
bpic2015_1_f2;25;all_embeddings;LSTM;1;-1;auc;0.5916132478632479
bpic2015_1_f2;25;all_embeddings;LSTM;2;-1;auc;0.6546474358974359
bpic2015_1_f2;25;all_embeddings;LSTM;3;-1;auc;0.6776175213675213
bpic2015_1_f2;25;all_embeddings;LSTM;4;-1;auc;0.7007918552036199
bpic2015_1_f2;25;all_embeddings;LSTM;5;-1;auc;0.7092760180995474
bpic2015_1_f2;25;all_embeddings;LSTM;6;-1;auc;0.6430995475113123
bpic2015_1_f2;25;all_embeddings;LSTM;7;-1;auc;0.6382918552036199
bpic2015_1_f2;25;all_embeddings;LSTM;8;-1;auc;0.6665723981900452
bpic2015_1_f2;25;all_embeddings;LSTM;9;-1;auc;0.6826923076923077
bpic2015_1_f2;25;all_embeddings;LSTM;10;-1;auc;0.7044545973729298
bpic2015_1_f2;25;all_embeddings;LSTM;11;-1;auc;0.6790657439446367
bpic2015_1_f2;25;all_embeddings;LSTM;12;-1;auc;0.5958823529411764
bpic2015_1_f2;25;all_embeddings;LSTM;13;-1;auc;0.5699643493761141
bpic2015_1_f2;25;all_embeddings;LSTM;14;-1;auc;0.6204630788485608
bpic2015_1_f2;25;all_embeddings;LSTM;15;-1;auc;0.6505754475703326
bpic2015_1_f2;25;all_embeddings;LSTM;16;-1;auc;0.6929541047188106
bpic2015_1_f2;25;all_embeddings;LSTM;17;-1;auc;0.7259211376858435
bpic2015_1_f2;25;all_embeddings;LSTM;18;-1;auc;0.7498347653668208
bpic2015_1_f2;25;all_embeddings;LSTM;19;-1;auc;0.8151737967914439
bpic2015_1_f2;25;all_embeddings;LSTM;20;-1;auc;0.8153953326367119
bpic2015_1_f2;25;all_embeddings;LSTM;21;-1;auc;0.7749912922326715
bpic2015_1_f2;25;all_embeddings;LSTM;22;-1;auc;0.7951933124346917
bpic2015_1_f2;25;all_embeddings;LSTM;23;-1;auc;0.7941483803552769
bpic2015_1_f2;25;all_embeddings;LSTM;24;-1;auc;0.8272378962034135
bpic2015_1_f2;25;all_embeddings;LSTM;25;-1;auc;0.832810867293626
bpic2015_1_f2;25;all_embeddings;LSTM;26;-1;auc;0.7779796511627907
bpic2015_1_f2;25;all_embeddings;LSTM;27;-1;auc;0.75
bpic2015_1_f2;25;all_embeddings;LSTM;28;-1;auc;0.751882530120482
bpic2015_1_f2;25;all_embeddings;LSTM;29;-1;auc;0.7334337349397589
bpic2015_1_f2;25;all_embeddings;LSTM;30;-1;auc;0.7522590361445783
bpic2015_1_f2;25;all_embeddings;LSTM;31;-1;auc;0.7728658536585366
bpic2015_1_f2;25;all_embeddings;LSTM;32;-1;auc;0.786328125
bpic2015_1_f2;25;all_embeddings;LSTM;33;-1;auc;0.7549224968579806
bpic2015_1_f2;25;all_embeddings;LSTM;34;-1;auc;0.7551020408163266
bpic2015_1_f2;25;all_embeddings;LSTM;35;-1;auc;0.7612085769980507
bpic2015_1_f2;25;all_embeddings;LSTM;36;-1;auc;0.7661943319838057
bpic2015_1_f2;25;all_embeddings;LSTM;37;-1;auc;0.7694736842105263
bpic2015_1_f2;25;all_embeddings;LSTM;38;-1;auc;0.7805555555555554
bpic2015_1_f2;25;all_embeddings;LSTM;39;-1;auc;0.758840579710145
bpic2015_1_f2;25;all_embeddings;LSTM;40;-1;auc;0.8527536231884059
bpic2015_1_f2;25;all_embeddings;LSTM;-1;auc;0.7061111418734711
