dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;75;all_embeddings;LSTM;1;-1;auc;0.6263202528717909
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;2;-1;auc;0.6515127514652305
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;3;-1;auc;0.6452027780159478
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;4;-1;auc;0.6491732566498922
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;5;-1;auc;0.6436200648483692
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;6;-1;auc;0.6355140186915887
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;7;-1;auc;0.6355619360131255
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;8;-1;auc;0.6436058700209644
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;9;-1;auc;0.648994708994709
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;10;-1;auc;0.6466666666666667
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;11;-1;auc;0.6542207792207793
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;12;-1;auc;0.6582251082251082
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;13;-1;auc;0.6544061302681992
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;14;-1;auc;0.6579180509413067
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;15;-1;auc;0.65703211517165
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;16;-1;auc;0.6665559246954597
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;17;-1;auc;0.6644677996422182
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;18;-1;auc;0.6678220035778176
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;19;-1;auc;0.6714932126696832
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;20;-1;auc;0.6770472895040368
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;21;-1;auc;0.6861176470588235
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;22;-1;auc;0.687593984962406
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;23;-1;auc;0.6961697722567288
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;24;-1;auc;0.6982343499197432
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;25;-1;auc;0.6866197183098591
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;26;-1;auc;0.6933333333333334
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;27;-1;auc;0.6464478604071459
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;28;-1;auc;0.6310975609756098
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;29;-1;auc;0.6535493827160493
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;30;-1;auc;0.7014590347923682
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;31;-1;auc;0.7412500000000001
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;32;-1;auc;0.7417027417027416
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;33;-1;auc;0.7359307359307359
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;34;-1;auc;0.7669172932330827
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;35;-1;auc;0.6894736842105263
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
bpic2011_f1;75;all_embeddings;LSTM;36;-1;auc;0.654054054054054
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5090050648562237
