dataset;method;cls;nr_events;metric;score
bpic2015_1_f2;all_agg;XGB;1;-1;auc;0.7148771367521367
bpic2015_1_f2;all_agg;XGB;2;-1;auc;0.672542735042735
bpic2015_1_f2;all_agg;XGB;3;-1;auc;0.6626602564102565
bpic2015_1_f2;all_agg;XGB;4;-1;auc;0.6812782805429864
bpic2015_1_f2;all_agg;XGB;5;-1;auc;0.6940045248868778
bpic2015_1_f2;all_agg;XGB;6;-1;auc;0.6982466063348417
bpic2015_1_f2;all_agg;XGB;7;-1;auc;0.7084276018099548
bpic2015_1_f2;all_agg;XGB;8;-1;auc;0.7033371040723982
bpic2015_1_f2;all_agg;XGB;9;-1;auc;0.7157805429864253
bpic2015_1_f2;all_agg;XGB;10;-1;auc;0.7190177041690462
bpic2015_1_f2;all_agg;XGB;11;-1;auc;0.7128027681660899
bpic2015_1_f2;all_agg;XGB;12;-1;auc;0.718529411764706
bpic2015_1_f2;all_agg;XGB;13;-1;auc;0.7822341057635176
bpic2015_1_f2;all_agg;XGB;14;-1;auc;0.827909887359199
bpic2015_1_f2;all_agg;XGB;15;-1;auc;0.868925831202046
bpic2015_1_f2;all_agg;XGB;16;-1;auc;0.9091790562378799
bpic2015_1_f2;all_agg;XGB;17;-1;auc;0.9285714285714285
bpic2015_1_f2;all_agg;XGB;18;-1;auc;0.9666226040978189
bpic2015_1_f2;all_agg;XGB;19;-1;auc;0.972927807486631
bpic2015_1_f2;all_agg;XGB;20;-1;auc;0.9846743295019157
bpic2015_1_f2;all_agg;XGB;21;-1;auc;0.9892023685127134
bpic2015_1_f2;all_agg;XGB;22;-1;auc;0.9895506792058516
bpic2015_1_f2;all_agg;XGB;23;-1;auc;0.9916405433646813
bpic2015_1_f2;all_agg;XGB;24;-1;auc;0.9919888540578196
bpic2015_1_f2;all_agg;XGB;25;-1;auc;0.9898989898989898
bpic2015_1_f2;all_agg;XGB;26;-1;auc;0.9934593023255814
bpic2015_1_f2;all_agg;XGB;27;-1;auc;0.9918154761904763
bpic2015_1_f2;all_agg;XGB;28;-1;auc;0.9935993975903614
bpic2015_1_f2;all_agg;XGB;29;-1;auc;0.9943524096385543
bpic2015_1_f2;all_agg;XGB;30;-1;auc;0.9954819277108434
bpic2015_1_f2;all_agg;XGB;31;-1;auc;0.9973323170731707
bpic2015_1_f2;all_agg;XGB;32;-1;auc;0.9984375
bpic2015_1_f2;all_agg;XGB;33;-1;auc;0.9991621281943862
bpic2015_1_f2;all_agg;XGB;34;-1;auc;0.9990723562152135
bpic2015_1_f2;all_agg;XGB;35;-1;auc;0.9995126705653022
bpic2015_1_f2;all_agg;XGB;36;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;37;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;38;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;39;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;40;-1;auc;1.0
bpic2015_1_f2;all_agg;XGB;-1;auc;0.9185479659384672
