dataset;method;cls;nr_events;metric;score
bpic2015_5_f2;all_agg;XGB;1;-1;auc;0.6371794871794872
bpic2015_5_f2;all_agg;XGB;2;-1;auc;0.6453379953379953
bpic2015_5_f2;all_agg;XGB;3;-1;auc;0.646969696969697
bpic2015_5_f2;all_agg;XGB;4;-1;auc;0.6644522144522144
bpic2015_5_f2;all_agg;XGB;5;-1;auc;0.6693473193473193
bpic2015_5_f2;all_agg;XGB;6;-1;auc;0.6596736596736598
bpic2015_5_f2;all_agg;XGB;7;-1;auc;0.6565268065268065
bpic2015_5_f2;all_agg;XGB;8;-1;auc;0.6516317016317015
bpic2015_5_f2;all_agg;XGB;9;-1;auc;0.6509324009324009
bpic2015_5_f2;all_agg;XGB;10;-1;auc;0.6602932551319648
bpic2015_5_f2;all_agg;XGB;11;-1;auc;0.640495867768595
bpic2015_5_f2;all_agg;XGB;12;-1;auc;0.6507427213309566
bpic2015_5_f2;all_agg;XGB;13;-1;auc;0.681637567730283
bpic2015_5_f2;all_agg;XGB;14;-1;auc;0.6953642384105959
bpic2015_5_f2;all_agg;XGB;15;-1;auc;0.725921375921376
bpic2015_5_f2;all_agg;XGB;16;-1;auc;0.7355036855036855
bpic2015_5_f2;all_agg;XGB;17;-1;auc;0.7732838589981447
bpic2015_5_f2;all_agg;XGB;18;-1;auc;0.8009962640099626
bpic2015_5_f2;all_agg;XGB;19;-1;auc;0.8424657534246576
bpic2015_5_f2;all_agg;XGB;20;-1;auc;0.8679623824451411
bpic2015_5_f2;all_agg;XGB;21;-1;auc;0.8937259923175416
bpic2015_5_f2;all_agg;XGB;22;-1;auc;0.9218568665377176
bpic2015_5_f2;all_agg;XGB;23;-1;auc;0.9264990328820116
bpic2015_5_f2;all_agg;XGB;24;-1;auc;0.9267569310122501
bpic2015_5_f2;all_agg;XGB;25;-1;auc;0.9237254114813328
bpic2015_5_f2;all_agg;XGB;26;-1;auc;0.9243944868192159
bpic2015_5_f2;all_agg;XGB;27;-1;auc;0.9305929919137467
bpic2015_5_f2;all_agg;XGB;28;-1;auc;0.9314016172506739
bpic2015_5_f2;all_agg;XGB;29;-1;auc;0.9330188679245283
bpic2015_5_f2;all_agg;XGB;30;-1;auc;0.9331536388140161
bpic2015_5_f2;all_agg;XGB;31;-1;auc;0.9327493261455525
bpic2015_5_f2;all_agg;XGB;32;-1;auc;0.935251798561151
bpic2015_5_f2;all_agg;XGB;33;-1;auc;0.939052531559658
bpic2015_5_f2;all_agg;XGB;34;-1;auc;0.9382380887742636
bpic2015_5_f2;all_agg;XGB;35;-1;auc;0.9517203107658158
bpic2015_5_f2;all_agg;XGB;36;-1;auc;0.9533851276359601
bpic2015_5_f2;all_agg;XGB;37;-1;auc;0.9598881900768693
bpic2015_5_f2;all_agg;XGB;38;-1;auc;0.9621243885394829
bpic2015_5_f2;all_agg;XGB;39;-1;auc;0.963801537386443
bpic2015_5_f2;all_agg;XGB;40;-1;auc;0.968839336763865
bpic2015_5_f2;all_agg;XGB;-1;auc;0.8138736211490272
