dataset;level;method;cls;nr_events;metric;score
bpic2011_f4;50;all_embeddings;LSTM;1;-1;auc;0.8810928785061838
bpic2011_f4;50;all_embeddings;LSTM;2;-1;auc;0.8952125061064973
bpic2011_f4;50;all_embeddings;LSTM;3;-1;auc;0.8968730946781639
bpic2011_f4;50;all_embeddings;LSTM;4;-1;auc;0.8903588256614715
bpic2011_f4;50;all_embeddings;LSTM;5;-1;auc;0.8889735288516474
bpic2011_f4;50;all_embeddings;LSTM;6;-1;auc;0.8803522623747342
bpic2011_f4;50;all_embeddings;LSTM;7;-1;auc;0.8821743091406012
bpic2011_f4;50;all_embeddings;LSTM;8;-1;auc;0.8780538088856819
bpic2011_f4;50;all_embeddings;LSTM;9;-1;auc;0.876198330069065
bpic2011_f4;50;all_embeddings;LSTM;10;-1;auc;0.8752705906607566
bpic2011_f4;50;all_embeddings;LSTM;11;-1;auc;0.869249523001908
bpic2011_f4;50;all_embeddings;LSTM;12;-1;auc;0.8662285350858596
bpic2011_f4;50;all_embeddings;LSTM;13;-1;auc;0.8614232209737828
bpic2011_f4;50;all_embeddings;LSTM;14;-1;auc;0.8584596923748228
bpic2011_f4;50;all_embeddings;LSTM;15;-1;auc;0.8571506490673066
bpic2011_f4;50;all_embeddings;LSTM;16;-1;auc;0.8573142794807462
bpic2011_f4;50;all_embeddings;LSTM;17;-1;auc;0.8576960837787717
bpic2011_f4;50;all_embeddings;LSTM;18;-1;auc;0.8561341571050309
bpic2011_f4;50;all_embeddings;LSTM;19;-1;auc;0.8534982174688057
bpic2011_f4;50;all_embeddings;LSTM;20;-1;auc;0.8526626559714794
bpic2011_f4;50;all_embeddings;LSTM;21;-1;auc;0.8525512477718361
bpic2011_f4;50;all_embeddings;LSTM;22;-1;auc;0.8503600360036003
bpic2011_f4;50;all_embeddings;LSTM;23;-1;auc;0.8538478847884788
bpic2011_f4;50;all_embeddings;LSTM;24;-1;auc;0.8570454545454546
bpic2011_f4;50;all_embeddings;LSTM;25;-1;auc;0.8576136363636363
bpic2011_f4;50;all_embeddings;LSTM;26;-1;auc;0.858465909090909
bpic2011_f4;50;all_embeddings;LSTM;27;-1;auc;0.8644649621212122
bpic2011_f4;50;all_embeddings;LSTM;28;-1;auc;0.865909090909091
bpic2011_f4;50;all_embeddings;LSTM;29;-1;auc;0.8659003831417624
bpic2011_f4;50;all_embeddings;LSTM;30;-1;auc;0.8672599184278827
bpic2011_f4;50;all_embeddings;LSTM;31;-1;auc;0.87411810817873
bpic2011_f4;50;all_embeddings;LSTM;32;-1;auc;0.8795294753921038
bpic2011_f4;50;all_embeddings;LSTM;33;-1;auc;0.872093023255814
bpic2011_f4;50;all_embeddings;LSTM;34;-1;auc;0.8829339143064634
bpic2011_f4;50;all_embeddings;LSTM;35;-1;auc;0.8881856540084389
bpic2011_f4;50;all_embeddings;LSTM;36;-1;auc;0.8803258145363408
bpic2011_f4;50;all_embeddings;LSTM;37;-1;auc;0.8701223544973545
bpic2011_f4;50;all_embeddings;LSTM;38;-1;auc;0.8615861837692823
bpic2011_f4;50;all_embeddings;LSTM;39;-1;auc;0.8583505866114561
bpic2011_f4;50;all_embeddings;LSTM;40;-1;auc;0.8542097998619738
bpic2011_f4;50;all_embeddings;LSTM;-1;auc;0.7342322669465531
