dataset;method;cls;nr_events;metric;score
bpic2015_5_f2;all_agg;XGB;1;-1;auc;0.628904428904429
bpic2015_5_f2;all_agg;XGB;2;-1;auc;0.6457459207459207
bpic2015_5_f2;all_agg;XGB;3;-1;auc;0.6483100233100232
bpic2015_5_f2;all_agg;XGB;4;-1;auc;0.6501748251748252
bpic2015_5_f2;all_agg;XGB;5;-1;auc;0.6476689976689975
bpic2015_5_f2;all_agg;XGB;6;-1;auc;0.6472610722610723
bpic2015_5_f2;all_agg;XGB;7;-1;auc;0.6415501165501165
bpic2015_5_f2;all_agg;XGB;8;-1;auc;0.6463286713286713
bpic2015_5_f2;all_agg;XGB;9;-1;auc;0.6446969696969697
bpic2015_5_f2;all_agg;XGB;10;-1;auc;0.6451026392961876
bpic2015_5_f2;all_agg;XGB;11;-1;auc;0.6155844155844157
bpic2015_5_f2;all_agg;XGB;12;-1;auc;0.6341651812240047
bpic2015_5_f2;all_agg;XGB;13;-1;auc;0.6777844671884408
bpic2015_5_f2;all_agg;XGB;14;-1;auc;0.7007224563515955
bpic2015_5_f2;all_agg;XGB;15;-1;auc;0.7312039312039311
bpic2015_5_f2;all_agg;XGB;16;-1;auc;0.764004914004914
bpic2015_5_f2;all_agg;XGB;17;-1;auc;0.8070500927643784
bpic2015_5_f2;all_agg;XGB;18;-1;auc;0.8151930261519302
bpic2015_5_f2;all_agg;XGB;19;-1;auc;0.8348692403486924
bpic2015_5_f2;all_agg;XGB;20;-1;auc;0.8389968652037617
bpic2015_5_f2;all_agg;XGB;21;-1;auc;0.8664532650448142
bpic2015_5_f2;all_agg;XGB;22;-1;auc;0.8754352030947774
bpic2015_5_f2;all_agg;XGB;23;-1;auc;0.8808510638297872
bpic2015_5_f2;all_agg;XGB;24;-1;auc;0.8490006447453254
bpic2015_5_f2;all_agg;XGB;25;-1;auc;0.776127391944333
bpic2015_5_f2;all_agg;XGB;26;-1;auc;0.7831526829921048
bpic2015_5_f2;all_agg;XGB;27;-1;auc;0.7797843665768194
bpic2015_5_f2;all_agg;XGB;28;-1;auc;0.7905660377358491
bpic2015_5_f2;all_agg;XGB;29;-1;auc;0.7923180592991915
bpic2015_5_f2;all_agg;XGB;30;-1;auc;0.7975741239892183
bpic2015_5_f2;all_agg;XGB;31;-1;auc;0.7957547169811321
bpic2015_5_f2;all_agg;XGB;32;-1;auc;0.8001221664178091
bpic2015_5_f2;all_agg;XGB;33;-1;auc;0.7957784715623728
bpic2015_5_f2;all_agg;XGB;34;-1;auc;0.7646260350210399
bpic2015_5_f2;all_agg;XGB;35;-1;auc;0.7748335183129855
bpic2015_5_f2;all_agg;XGB;36;-1;auc;0.7848224195338512
bpic2015_5_f2;all_agg;XGB;37;-1;auc;0.7756813417190775
bpic2015_5_f2;all_agg;XGB;38;-1;auc;0.771069182389937
bpic2015_5_f2;all_agg;XGB;39;-1;auc;0.7696715583508036
bpic2015_5_f2;all_agg;XGB;40;-1;auc;0.78516295025729
bpic2015_5_f2;all_agg;XGB;-1;auc;0.7779671960093592
