dataset;level;method;cls;nr_events;metric;score
bpic2015_3_f2;00;all_embeddings;LSTM;1;-1;auc;0.60264006600165
bpic2015_3_f2;00;all_embeddings;LSTM;2;-1;auc;0.6284407110177754
bpic2015_3_f2;00;all_embeddings;LSTM;3;-1;auc;0.634140853521338
bpic2015_3_f2;00;all_embeddings;LSTM;4;-1;auc;0.6366534163354084
bpic2015_3_f2;00;all_embeddings;LSTM;5;-1;auc;0.641312623724684
bpic2015_3_f2;00;all_embeddings;LSTM;6;-1;auc;0.6495255586164678
bpic2015_3_f2;00;all_embeddings;LSTM;7;-1;auc;0.6439778495616059
bpic2015_3_f2;00;all_embeddings;LSTM;8;-1;auc;0.6518648018648019
bpic2015_3_f2;00;all_embeddings;LSTM;9;-1;auc;0.6677544677544678
bpic2015_3_f2;00;all_embeddings;LSTM;10;-1;auc;0.6747110278038113
bpic2015_3_f2;00;all_embeddings;LSTM;11;-1;auc;0.6714263049341584
bpic2015_3_f2;00;all_embeddings;LSTM;12;-1;auc;0.6626606377915278
bpic2015_3_f2;00;all_embeddings;LSTM;13;-1;auc;0.6666666666666667
bpic2015_3_f2;00;all_embeddings;LSTM;14;-1;auc;0.7714513556618819
bpic2015_3_f2;00;all_embeddings;LSTM;15;-1;auc;0.8151755651755651
bpic2015_3_f2;00;all_embeddings;LSTM;16;-1;auc;0.8201859868526535
bpic2015_3_f2;00;all_embeddings;LSTM;17;-1;auc;0.8692480359147027
bpic2015_3_f2;00;all_embeddings;LSTM;18;-1;auc;0.876022126022126
bpic2015_3_f2;00;all_embeddings;LSTM;19;-1;auc;0.9229597562930896
bpic2015_3_f2;00;all_embeddings;LSTM;20;-1;auc;0.9387526054192722
bpic2015_3_f2;00;all_embeddings;LSTM;21;-1;auc;0.9506769825918762
bpic2015_3_f2;00;all_embeddings;LSTM;22;-1;auc;0.9523694390715667
bpic2015_3_f2;00;all_embeddings;LSTM;23;-1;auc;0.9649975692756441
bpic2015_3_f2;00;all_embeddings;LSTM;24;-1;auc;0.9667485667485667
bpic2015_3_f2;00;all_embeddings;LSTM;25;-1;auc;0.9675585284280936
bpic2015_3_f2;00;all_embeddings;LSTM;26;-1;auc;0.9688127090301004
bpic2015_3_f2;00;all_embeddings;LSTM;27;-1;auc;0.9700714585960488
bpic2015_3_f2;00;all_embeddings;LSTM;28;-1;auc;0.9691769125683061
bpic2015_3_f2;00;all_embeddings;LSTM;29;-1;auc;0.9705958886286754
bpic2015_3_f2;00;all_embeddings;LSTM;30;-1;auc;0.9718297575440432
bpic2015_3_f2;00;all_embeddings;LSTM;31;-1;auc;0.9720249057265632
bpic2015_3_f2;00;all_embeddings;LSTM;32;-1;auc;0.9725749559082891
bpic2015_3_f2;00;all_embeddings;LSTM;33;-1;auc;0.9730555555555556
bpic2015_3_f2;00;all_embeddings;LSTM;34;-1;auc;0.9743518518518519
bpic2015_3_f2;00;all_embeddings;LSTM;35;-1;auc;0.9763888888888889
bpic2015_3_f2;00;all_embeddings;LSTM;36;-1;auc;0.977037037037037
bpic2015_3_f2;00;all_embeddings;LSTM;37;-1;auc;0.9773879142300194
bpic2015_3_f2;00;all_embeddings;LSTM;38;-1;auc;0.9790060851926977
bpic2015_3_f2;00;all_embeddings;LSTM;39;-1;auc;0.9799201009251471
bpic2015_3_f2;00;all_embeddings;LSTM;40;-1;auc;0.9814970563498738
bpic2015_3_f2;00;all_embeddings;LSTM;-1;auc;0.878348891531709
