dataset;method;cls;nr_events;metric;score
bpic2011_f1;all_agg;XGB;1;-1;auc;0.6035772107007942
bpic2011_f1;all_agg;XGB;2;-1;auc;0.5946855694598447
bpic2011_f1;all_agg;XGB;3;-1;auc;0.6253108119694761
bpic2011_f1;all_agg;XGB;4;-1;auc;0.5942667145938174
bpic2011_f1;all_agg;XGB;5;-1;auc;0.6390425329010109
bpic2011_f1;all_agg;XGB;6;-1;auc;0.5869565217391304
bpic2011_f1;all_agg;XGB;7;-1;auc;0.5789068908941757
bpic2011_f1;all_agg;XGB;8;-1;auc;0.620859538784067
bpic2011_f1;all_agg;XGB;9;-1;auc;0.6424338624338624
bpic2011_f1;all_agg;XGB;10;-1;auc;0.6825396825396826
bpic2011_f1;all_agg;XGB;11;-1;auc;0.6977813852813852
bpic2011_f1;all_agg;XGB;12;-1;auc;0.6878246753246753
bpic2011_f1;all_agg;XGB;13;-1;auc;0.6884510125889436
bpic2011_f1;all_agg;XGB;14;-1;auc;0.6802879291251385
bpic2011_f1;all_agg;XGB;15;-1;auc;0.6759689922480618
bpic2011_f1;all_agg;XGB;16;-1;auc;0.6757475083056479
bpic2011_f1;all_agg;XGB;17;-1;auc;0.6748099284436493
bpic2011_f1;all_agg;XGB;18;-1;auc;0.6660330948121646
bpic2011_f1;all_agg;XGB;19;-1;auc;0.6671380090497738
bpic2011_f1;all_agg;XGB;20;-1;auc;0.668800461361015
bpic2011_f1;all_agg;XGB;21;-1;auc;0.6707647058823529
bpic2011_f1;all_agg;XGB;22;-1;auc;0.6652882205513784
bpic2011_f1;all_agg;XGB;23;-1;auc;0.6567028985507246
bpic2011_f1;all_agg;XGB;24;-1;auc;0.6841225254146602
bpic2011_f1;all_agg;XGB;25;-1;auc;0.6745472837022133
bpic2011_f1;all_agg;XGB;26;-1;auc;0.6828571428571428
bpic2011_f1;all_agg;XGB;27;-1;auc;0.681138346489406
bpic2011_f1;all_agg;XGB;28;-1;auc;0.6895325203252034
bpic2011_f1;all_agg;XGB;29;-1;auc;0.6763117283950617
bpic2011_f1;all_agg;XGB;30;-1;auc;0.745230078563412
bpic2011_f1;all_agg;XGB;31;-1;auc;0.753125
bpic2011_f1;all_agg;XGB;32;-1;auc;0.7857142857142857
bpic2011_f1;all_agg;XGB;33;-1;auc;0.8152958152958153
bpic2011_f1;all_agg;XGB;34;-1;auc;0.8139097744360902
bpic2011_f1;all_agg;XGB;35;-1;auc;0.9078947368421053
bpic2011_f1;all_agg;XGB;36;-1;auc;0.9081081081081082
bpic2011_f1;all_agg;XGB;-1;auc;0.6847036565191763
