dataset;method;cls;nr_events;metric;score
bpic2015_4_f2;all_agg;XGB;1;-1;auc;0.6851485148514852
bpic2015_4_f2;all_agg;XGB;2;-1;auc;0.7022630834512023
bpic2015_4_f2;all_agg;XGB;3;-1;auc;0.6951909476661952
bpic2015_4_f2;all_agg;XGB;4;-1;auc;0.7029702970297029
bpic2015_4_f2;all_agg;XGB;5;-1;auc;0.6994342291371995
bpic2015_4_f2;all_agg;XGB;6;-1;auc;0.6994342291371994
bpic2015_4_f2;all_agg;XGB;7;-1;auc;0.7001414427157001
bpic2015_4_f2;all_agg;XGB;8;-1;auc;0.7072135785007072
bpic2015_4_f2;all_agg;XGB;9;-1;auc;0.7008486562942008
bpic2015_4_f2;all_agg;XGB;10;-1;auc;0.7107142857142856
bpic2015_4_f2;all_agg;XGB;11;-1;auc;0.7071428571428572
bpic2015_4_f2;all_agg;XGB;12;-1;auc;0.7107142857142857
bpic2015_4_f2;all_agg;XGB;13;-1;auc;0.715
bpic2015_4_f2;all_agg;XGB;14;-1;auc;0.7285714285714286
bpic2015_4_f2;all_agg;XGB;15;-1;auc;0.7601503759398496
bpic2015_4_f2;all_agg;XGB;16;-1;auc;0.7986322188449848
bpic2015_4_f2;all_agg;XGB;17;-1;auc;0.8343465045592705
bpic2015_4_f2;all_agg;XGB;18;-1;auc;0.8509316770186335
bpic2015_4_f2;all_agg;XGB;19;-1;auc;0.875
bpic2015_4_f2;all_agg;XGB;20;-1;auc;0.9036918138041734
bpic2015_4_f2;all_agg;XGB;21;-1;auc;0.9327731092436975
bpic2015_4_f2;all_agg;XGB;22;-1;auc;0.9328743545611016
bpic2015_4_f2;all_agg;XGB;23;-1;auc;0.9400352733686067
bpic2015_4_f2;all_agg;XGB;24;-1;auc;0.9421338155515371
bpic2015_4_f2;all_agg;XGB;25;-1;auc;0.9358974358974359
bpic2015_4_f2;all_agg;XGB;26;-1;auc;0.940952380952381
bpic2015_4_f2;all_agg;XGB;27;-1;auc;0.9428571428571428
bpic2015_4_f2;all_agg;XGB;28;-1;auc;0.9497435897435897
bpic2015_4_f2;all_agg;XGB;29;-1;auc;0.9554794520547946
bpic2015_4_f2;all_agg;XGB;30;-1;auc;0.9560185185185185
bpic2015_4_f2;all_agg;XGB;31;-1;auc;0.9683098591549295
bpic2015_4_f2;all_agg;XGB;32;-1;auc;0.9683098591549295
bpic2015_4_f2;all_agg;XGB;33;-1;auc;0.9741784037558685
bpic2015_4_f2;all_agg;XGB;34;-1;auc;0.9679897567221512
bpic2015_4_f2;all_agg;XGB;35;-1;auc;0.9679897567221512
bpic2015_4_f2;all_agg;XGB;36;-1;auc;0.9667093469910372
bpic2015_4_f2;all_agg;XGB;37;-1;auc;0.970550576184379
bpic2015_4_f2;all_agg;XGB;38;-1;auc;0.967605633802817
bpic2015_4_f2;all_agg;XGB;39;-1;auc;0.9742857142857143
bpic2015_4_f2;all_agg;XGB;40;-1;auc;0.9771428571428572
bpic2015_4_f2;all_agg;XGB;-1;auc;0.8475223345389348
