dataset;level;method;cls;nr_events;metric;score
bpic2015_5_f2;75;all_embeddings;LSTM;1;-1;auc;0.522960372960373
bpic2015_5_f2;75;all_embeddings;LSTM;2;-1;auc;0.5297202797202797
bpic2015_5_f2;75;all_embeddings;LSTM;3;-1;auc;0.5282051282051282
bpic2015_5_f2;75;all_embeddings;LSTM;4;-1;auc;0.5284382284382285
bpic2015_5_f2;75;all_embeddings;LSTM;5;-1;auc;0.537062937062937
bpic2015_5_f2;75;all_embeddings;LSTM;6;-1;auc;0.5099067599067599
bpic2015_5_f2;75;all_embeddings;LSTM;7;-1;auc;0.5114219114219114
bpic2015_5_f2;75;all_embeddings;LSTM;8;-1;auc;0.5089743589743589
bpic2015_5_f2;75;all_embeddings;LSTM;9;-1;auc;0.4871794871794872
bpic2015_5_f2;75;all_embeddings;LSTM;10;-1;auc;0.49208211143695013
bpic2015_5_f2;75;all_embeddings;LSTM;11;-1;auc;0.5038961038961038
bpic2015_5_f2;75;all_embeddings;LSTM;12;-1;auc;0.4666666666666667
bpic2015_5_f2;75;all_embeddings;LSTM;13;-1;auc;0.45430463576158947
bpic2015_5_f2;75;all_embeddings;LSTM;14;-1;auc;0.5195665261890428
bpic2015_5_f2;75;all_embeddings;LSTM;15;-1;auc;0.5889434889434889
bpic2015_5_f2;75;all_embeddings;LSTM;16;-1;auc;0.6708845208845209
bpic2015_5_f2;75;all_embeddings;LSTM;17;-1;auc;0.7318491032776747
bpic2015_5_f2;75;all_embeddings;LSTM;18;-1;auc;0.7915317559153177
bpic2015_5_f2;75;all_embeddings;LSTM;19;-1;auc;0.7902864259028642
bpic2015_5_f2;75;all_embeddings;LSTM;20;-1;auc;0.857680250783699
bpic2015_5_f2;75;all_embeddings;LSTM;21;-1;auc;0.8855313700384122
bpic2015_5_f2;75;all_embeddings;LSTM;22;-1;auc;0.9208252740167634
bpic2015_5_f2;75;all_embeddings;LSTM;23;-1;auc;0.8995486782720825
bpic2015_5_f2;75;all_embeddings;LSTM;24;-1;auc;0.9062540296582849
bpic2015_5_f2;75;all_embeddings;LSTM;25;-1;auc;0.8881306035059547
bpic2015_5_f2;75;all_embeddings;LSTM;26;-1;auc;0.8858557473571524
bpic2015_5_f2;75;all_embeddings;LSTM;27;-1;auc;0.8795148247978437
bpic2015_5_f2;75;all_embeddings;LSTM;28;-1;auc;0.8955525606469003
bpic2015_5_f2;75;all_embeddings;LSTM;29;-1;auc;0.8733153638814016
bpic2015_5_f2;75;all_embeddings;LSTM;30;-1;auc;0.8799191374663072
bpic2015_5_f2;75;all_embeddings;LSTM;31;-1;auc;0.8660377358490566
bpic2015_5_f2;75;all_embeddings;LSTM;32;-1;auc;0.8437627256685218
bpic2015_5_f2;75;all_embeddings;LSTM;33;-1;auc;0.8455273517035428
bpic2015_5_f2;75;all_embeddings;LSTM;34;-1;auc;0.8113207547169811
bpic2015_5_f2;75;all_embeddings;LSTM;35;-1;auc;0.8257491675915649
bpic2015_5_f2;75;all_embeddings;LSTM;36;-1;auc;0.7959211986681466
bpic2015_5_f2;75;all_embeddings;LSTM;37;-1;auc;0.7904961565338925
bpic2015_5_f2;75;all_embeddings;LSTM;38;-1;auc;0.7939902166317261
bpic2015_5_f2;75;all_embeddings;LSTM;39;-1;auc;0.7584905660377359
bpic2015_5_f2;75;all_embeddings;LSTM;40;-1;auc;0.8038879359634077
bpic2015_5_f2;75;all_embeddings;LSTM;-1;auc;0.6678358228351224
