dataset;level;method;cls;nr_events;metric;score
bpic2011_f4;25;all_embeddings;LSTM;1;-1;auc;0.8705844313313393
bpic2011_f4;25;all_embeddings;LSTM;2;-1;auc;0.8718449763882103
bpic2011_f4;25;all_embeddings;LSTM;3;-1;auc;0.8703510147199721
bpic2011_f4;25;all_embeddings;LSTM;4;-1;auc;0.8535701341065605
bpic2011_f4;25;all_embeddings;LSTM;5;-1;auc;0.8503618358407923
bpic2011_f4;25;all_embeddings;LSTM;6;-1;auc;0.8420386678813645
bpic2011_f4;25;all_embeddings;LSTM;7;-1;auc;0.8453284745419578
bpic2011_f4;25;all_embeddings;LSTM;8;-1;auc;0.8343985156169467
bpic2011_f4;25;all_embeddings;LSTM;9;-1;auc;0.8364086176682816
bpic2011_f4;25;all_embeddings;LSTM;10;-1;auc;0.8324399546438511
bpic2011_f4;25;all_embeddings;LSTM;11;-1;auc;0.8296586813652745
bpic2011_f4;25;all_embeddings;LSTM;12;-1;auc;0.8296586813652745
bpic2011_f4;25;all_embeddings;LSTM;13;-1;auc;0.8261637239165329
bpic2011_f4;25;all_embeddings;LSTM;14;-1;auc;0.8218610232355187
bpic2011_f4;25;all_embeddings;LSTM;15;-1;auc;0.8278608050616341
bpic2011_f4;25;all_embeddings;LSTM;16;-1;auc;0.8266063052252646
bpic2011_f4;25;all_embeddings;LSTM;17;-1;auc;0.8193520235627796
bpic2011_f4;25;all_embeddings;LSTM;18;-1;auc;0.824360105913504
bpic2011_f4;25;all_embeddings;LSTM;19;-1;auc;0.8279300356506238
bpic2011_f4;25;all_embeddings;LSTM;20;-1;auc;0.8312165775401069
bpic2011_f4;25;all_embeddings;LSTM;21;-1;auc;0.8300467914438503
bpic2011_f4;25;all_embeddings;LSTM;22;-1;auc;0.8162691269126914
bpic2011_f4;25;all_embeddings;LSTM;23;-1;auc;0.8190256525652565
bpic2011_f4;25;all_embeddings;LSTM;24;-1;auc;0.8155681818181818
bpic2011_f4;25;all_embeddings;LSTM;25;-1;auc;0.8168181818181819
bpic2011_f4;25;all_embeddings;LSTM;26;-1;auc;0.8206249999999999
bpic2011_f4;25;all_embeddings;LSTM;27;-1;auc;0.8306107954545454
bpic2011_f4;25;all_embeddings;LSTM;28;-1;auc;0.8248803827751197
bpic2011_f4;25;all_embeddings;LSTM;29;-1;auc;0.8231368186874305
bpic2011_f4;25;all_embeddings;LSTM;30;-1;auc;0.8303670745272526
bpic2011_f4;25;all_embeddings;LSTM;31;-1;auc;0.8271492030310948
bpic2011_f4;25;all_embeddings;LSTM;32;-1;auc;0.8383585722011898
bpic2011_f4;25;all_embeddings;LSTM;33;-1;auc;0.8351779209862706
bpic2011_f4;25;all_embeddings;LSTM;34;-1;auc;0.829920116194626
bpic2011_f4;25;all_embeddings;LSTM;35;-1;auc;0.8328812537673297
bpic2011_f4;25;all_embeddings;LSTM;36;-1;auc;0.8276942355889724
bpic2011_f4;25;all_embeddings;LSTM;37;-1;auc;0.8387070105820106
bpic2011_f4;25;all_embeddings;LSTM;38;-1;auc;0.8298960429242118
bpic2011_f4;25;all_embeddings;LSTM;39;-1;auc;0.8355762594893029
bpic2011_f4;25;all_embeddings;LSTM;40;-1;auc;0.8422187715665976
bpic2011_f4;25;all_embeddings;LSTM;-1;auc;0.7734184484201915
