dataset;method;cls;nr_events;metric;score
bpic2011_f4;all_agg;XGB;1;-1;auc;0.8367148977447256
bpic2011_f4;all_agg;XGB;2;-1;auc;0.8323562937632307
bpic2011_f4;all_agg;XGB;3;-1;auc;0.8320703771448481
bpic2011_f4;all_agg;XGB;4;-1;auc;0.8296484233417905
bpic2011_f4;all_agg;XGB;5;-1;auc;0.8151780613216532
bpic2011_f4;all_agg;XGB;6;-1;auc;0.8106083611701589
bpic2011_f4;all_agg;XGB;7;-1;auc;0.8086850895839659
bpic2011_f4;all_agg;XGB;8;-1;auc;0.8014637666219977
bpic2011_f4;all_agg;XGB;9;-1;auc;0.8052778064117101
bpic2011_f4;all_agg;XGB;10;-1;auc;0.8030099989691784
bpic2011_f4;all_agg;XGB;11;-1;auc;0.8100487598049608
bpic2011_f4;all_agg;XGB;12;-1;auc;0.8042187831248674
bpic2011_f4;all_agg;XGB;13;-1;auc;0.8049224184055643
bpic2011_f4;all_agg;XGB;14;-1;auc;0.8021162866804844
bpic2011_f4;all_agg;XGB;15;-1;auc;0.8048434602378094
bpic2011_f4;all_agg;XGB;16;-1;auc;0.8035344169302935
bpic2011_f4;all_agg;XGB;17;-1;auc;0.8029889822188284
bpic2011_f4;all_agg;XGB;18;-1;auc;0.8054942630185348
bpic2011_f4;all_agg;XGB;19;-1;auc;0.8048128342245989
bpic2011_f4;all_agg;XGB;20;-1;auc;0.8043672014260249
bpic2011_f4;all_agg;XGB;21;-1;auc;0.8035873440285205
bpic2011_f4;all_agg;XGB;22;-1;auc;0.7993924392439243
bpic2011_f4;all_agg;XGB;23;-1;auc;0.798942394239424
bpic2011_f4;all_agg;XGB;24;-1;auc;0.8019318181818181
bpic2011_f4;all_agg;XGB;25;-1;auc;0.8022727272727272
bpic2011_f4;all_agg;XGB;26;-1;auc;0.8038636363636364
bpic2011_f4;all_agg;XGB;27;-1;auc;0.8136837121212122
bpic2011_f4;all_agg;XGB;28;-1;auc;0.8126794258373204
bpic2011_f4;all_agg;XGB;29;-1;auc;0.8162155481399085
bpic2011_f4;all_agg;XGB;30;-1;auc;0.807440365838586
bpic2011_f4;all_agg;XGB;31;-1;auc;0.8163051998954796
bpic2011_f4;all_agg;XGB;32;-1;auc;0.8258518117901569
bpic2011_f4;all_agg;XGB;33;-1;auc;0.8206780610815355
bpic2011_f4;all_agg;XGB;34;-1;auc;0.8296296296296296
bpic2011_f4;all_agg;XGB;35;-1;auc;0.8328812537673297
bpic2011_f4;all_agg;XGB;36;-1;auc;0.8347431077694235
bpic2011_f4;all_agg;XGB;37;-1;auc;0.8382936507936508
bpic2011_f4;all_agg;XGB;38;-1;auc;0.8371898054996646
bpic2011_f4;all_agg;XGB;39;-1;auc;0.8336783988957902
bpic2011_f4;all_agg;XGB;40;-1;auc;0.8448930296756384
bpic2011_f4;all_agg;XGB;-1;auc;0.8136121120631707
