dataset;level;method;cls;nr_events;metric;score
bpic2015_5_f2;50;all_embeddings;LSTM;1;-1;auc;0.495920745920746
bpic2015_5_f2;50;all_embeddings;LSTM;2;-1;auc;0.5048951048951049
bpic2015_5_f2;50;all_embeddings;LSTM;3;-1;auc;0.4940559440559441
bpic2015_5_f2;50;all_embeddings;LSTM;4;-1;auc;0.48997668997668997
bpic2015_5_f2;50;all_embeddings;LSTM;5;-1;auc;0.48613053613053614
bpic2015_5_f2;50;all_embeddings;LSTM;6;-1;auc;0.4920745920745921
bpic2015_5_f2;50;all_embeddings;LSTM;7;-1;auc;0.48613053613053614
bpic2015_5_f2;50;all_embeddings;LSTM;8;-1;auc;0.5006993006993008
bpic2015_5_f2;50;all_embeddings;LSTM;9;-1;auc;0.5096736596736597
bpic2015_5_f2;50;all_embeddings;LSTM;10;-1;auc;0.5054545454545454
bpic2015_5_f2;50;all_embeddings;LSTM;11;-1;auc;0.5279811097992916
bpic2015_5_f2;50;all_embeddings;LSTM;12;-1;auc;0.5363042186571598
bpic2015_5_f2;50;all_embeddings;LSTM;13;-1;auc;0.5015051173991572
bpic2015_5_f2;50;all_embeddings;LSTM;14;-1;auc;0.5411198073449729
bpic2015_5_f2;50;all_embeddings;LSTM;15;-1;auc;0.5384520884520885
bpic2015_5_f2;50;all_embeddings;LSTM;16;-1;auc;0.665970515970516
bpic2015_5_f2;50;all_embeddings;LSTM;17;-1;auc;0.7280148423005566
bpic2015_5_f2;50;all_embeddings;LSTM;18;-1;auc;0.7880448318804483
bpic2015_5_f2;50;all_embeddings;LSTM;19;-1;auc;0.8454545454545455
bpic2015_5_f2;50;all_embeddings;LSTM;20;-1;auc;0.9226332288401253
bpic2015_5_f2;50;all_embeddings;LSTM;21;-1;auc;0.9362355953905249
bpic2015_5_f2;50;all_embeddings;LSTM;22;-1;auc;0.9239200515796261
bpic2015_5_f2;50;all_embeddings;LSTM;23;-1;auc;0.9574468085106383
bpic2015_5_f2;50;all_embeddings;LSTM;24;-1;auc;0.9654416505480334
bpic2015_5_f2;50;all_embeddings;LSTM;25;-1;auc;0.971229760471029
bpic2015_5_f2;50;all_embeddings;LSTM;26;-1;auc;0.9702930549979928
bpic2015_5_f2;50;all_embeddings;LSTM;27;-1;auc;0.967654986522911
bpic2015_5_f2;50;all_embeddings;LSTM;28;-1;auc;0.967654986522911
bpic2015_5_f2;50;all_embeddings;LSTM;29;-1;auc;0.9663072776280324
bpic2015_5_f2;50;all_embeddings;LSTM;30;-1;auc;0.9703504043126685
bpic2015_5_f2;50;all_embeddings;LSTM;31;-1;auc;0.964690026954178
bpic2015_5_f2;50;all_embeddings;LSTM;32;-1;auc;0.9702728383331072
bpic2015_5_f2;50;all_embeddings;LSTM;33;-1;auc;0.9633500746572553
bpic2015_5_f2;50;all_embeddings;LSTM;34;-1;auc;0.9659291434776707
bpic2015_5_f2;50;all_embeddings;LSTM;35;-1;auc;0.9755826859045504
bpic2015_5_f2;50;all_embeddings;LSTM;36;-1;auc;0.9772475027746947
bpic2015_5_f2;50;all_embeddings;LSTM;37;-1;auc;0.9717679944095039
bpic2015_5_f2;50;all_embeddings;LSTM;38;-1;auc;0.9733053808525507
bpic2015_5_f2;50;all_embeddings;LSTM;39;-1;auc;0.9639412997903564
bpic2015_5_f2;50;all_embeddings;LSTM;40;-1;auc;0.9665523156089194
bpic2015_5_f2;50;all_embeddings;LSTM;-1;auc;0.7597962524033418
