dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;50;all_embeddings;LSTM;21;-1;auc;0.635764705882353
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;22;-1;auc;0.6220551378446115
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;23;-1;auc;0.6526915113871635
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;24;-1;auc;0.6856607811663992
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;25;-1;auc;0.6931589537223339
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;26;-1;auc;0.7123809523809523
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;27;-1;auc;0.731200664727877
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;28;-1;auc;0.7876016260162602
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;29;-1;auc;0.7789351851851852
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;30;-1;auc;0.7923681257014591
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;31;-1;auc;0.7725
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;32;-1;auc;0.7445887445887446
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;33;-1;auc;0.7503607503607503
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;34;-1;auc;0.7593984962406014
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;35;-1;auc;0.8
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
bpic2011_f1;50;all_embeddings;LSTM;36;-1;auc;0.7972972972972973
bpic2011_f1;50;all_embeddings;LSTM;-1;auc;0.6678620588424895
