dataset;level;method;cls;nr_events;metric;score
bpic2011_f3;75;all_embeddings;LSTM;1;-1;auc;0.8803448275862069
bpic2011_f3;75;all_embeddings;LSTM;2;-1;auc;0.891904198160459
bpic2011_f3;75;all_embeddings;LSTM;3;-1;auc;0.888423846467946
bpic2011_f3;75;all_embeddings;LSTM;4;-1;auc;0.8796936496117435
bpic2011_f3;75;all_embeddings;LSTM;5;-1;auc;0.8779385171790235
bpic2011_f3;75;all_embeddings;LSTM;6;-1;auc;0.8726943942133817
bpic2011_f3;75;all_embeddings;LSTM;7;-1;auc;0.8751217137293087
bpic2011_f3;75;all_embeddings;LSTM;8;-1;auc;0.8737937084847724
bpic2011_f3;75;all_embeddings;LSTM;9;-1;auc;0.8819400927434515
bpic2011_f3;75;all_embeddings;LSTM;10;-1;auc;0.8841960145381628
bpic2011_f3;75;all_embeddings;LSTM;11;-1;auc;0.8886331671141797
bpic2011_f3;75;all_embeddings;LSTM;12;-1;auc;0.8959212376933896
bpic2011_f3;75;all_embeddings;LSTM;13;-1;auc;0.9024421429484721
bpic2011_f3;75;all_embeddings;LSTM;14;-1;auc;0.909304449954326
bpic2011_f3;75;all_embeddings;LSTM;15;-1;auc;0.9094349471486364
bpic2011_f3;75;all_embeddings;LSTM;16;-1;auc;0.9056304520222045
bpic2011_f3;75;all_embeddings;LSTM;17;-1;auc;0.9021940259053661
bpic2011_f3;75;all_embeddings;LSTM;18;-1;auc;0.8950568332011631
bpic2011_f3;75;all_embeddings;LSTM;19;-1;auc;0.8824013157894737
bpic2011_f3;75;all_embeddings;LSTM;20;-1;auc;0.8871058558558559
bpic2011_f3;75;all_embeddings;LSTM;21;-1;auc;0.88118961352657
bpic2011_f3;75;all_embeddings;LSTM;22;-1;auc;0.8755980861244019
bpic2011_f3;75;all_embeddings;LSTM;23;-1;auc;0.8498855835240274
bpic2011_f3;75;all_embeddings;LSTM;24;-1;auc;0.8666121112929623
bpic2011_f3;75;all_embeddings;LSTM;25;-1;auc;0.8696808510638299
bpic2011_f3;75;all_embeddings;LSTM;26;-1;auc;0.8677811550151975
bpic2011_f3;75;all_embeddings;LSTM;27;-1;auc;0.8851851851851852
bpic2011_f3;75;all_embeddings;LSTM;28;-1;auc;0.900749063670412
bpic2011_f3;75;all_embeddings;LSTM;29;-1;auc;0.95
bpic2011_f3;75;all_embeddings;LSTM;30;-1;auc;0.9517045454545454
bpic2011_f3;75;all_embeddings;LSTM;31;-1;auc;0.95
bpic2011_f3;75;all_embeddings;LSTM;-1;auc;0.7796417748165606
