dataset;method;cls;nr_events;metric;score
bpic2011_f4;all_agg;XGB;1;-1;auc;0.8798803653706249
bpic2011_f4;all_agg;XGB;2;-1;auc;0.8831623514085654
bpic2011_f4;all_agg;XGB;3;-1;auc;0.8728333768835467
bpic2011_f4;all_agg;XGB;4;-1;auc;0.8702428416092787
bpic2011_f4;all_agg;XGB;5;-1;auc;0.8646924395353266
bpic2011_f4;all_agg;XGB;6;-1;auc;0.8547423828322704
bpic2011_f4;all_agg;XGB;7;-1;auc;0.8560583054965077
bpic2011_f4;all_agg;XGB;8;-1;auc;0.8526955983919183
bpic2011_f4;all_agg;XGB;9;-1;auc;0.853211009174312
bpic2011_f4;all_agg;XGB;10;-1;auc;0.8538295021131842
bpic2011_f4;all_agg;XGB;11;-1;auc;0.8509645961416155
bpic2011_f4;all_agg;XGB;12;-1;auc;0.8547805808776765
bpic2011_f4;all_agg;XGB;13;-1;auc;0.8581059390048155
bpic2011_f4;all_agg;XGB;14;-1;auc;0.854587105923421
bpic2011_f4;all_agg;XGB;15;-1;auc;0.855896149230937
bpic2011_f4;all_agg;XGB;16;-1;auc;0.855023453692593
bpic2011_f4;all_agg;XGB;17;-1;auc;0.8560052361732301
bpic2011_f4;all_agg;XGB;18;-1;auc;0.8549205648720212
bpic2011_f4;all_agg;XGB;19;-1;auc;0.8560606060606061
bpic2011_f4;all_agg;XGB;20;-1;auc;0.8560606060606061
bpic2011_f4;all_agg;XGB;21;-1;auc;0.8555035650623887
bpic2011_f4;all_agg;XGB;22;-1;auc;0.8548604860486049
bpic2011_f4;all_agg;XGB;23;-1;auc;0.8554230423042304
bpic2011_f4;all_agg;XGB;24;-1;auc;0.855909090909091
bpic2011_f4;all_agg;XGB;25;-1;auc;0.8554545454545454
bpic2011_f4;all_agg;XGB;26;-1;auc;0.8553409090909092
bpic2011_f4;all_agg;XGB;27;-1;auc;0.8622159090909091
bpic2011_f4;all_agg;XGB;28;-1;auc;0.8648325358851674
bpic2011_f4;all_agg;XGB;29;-1;auc;0.8684958595970832
bpic2011_f4;all_agg;XGB;30;-1;auc;0.8667655419602027
bpic2011_f4;all_agg;XGB;31;-1;auc;0.865429840606219
bpic2011_f4;all_agg;XGB;32;-1;auc;0.8775013520822066
bpic2011_f4;all_agg;XGB;33;-1;auc;0.8713925469319137
bpic2011_f4;all_agg;XGB;34;-1;auc;0.8800290486564997
bpic2011_f4;all_agg;XGB;35;-1;auc;0.8862266425557566
bpic2011_f4;all_agg;XGB;36;-1;auc;0.886904761904762
bpic2011_f4;all_agg;XGB;37;-1;auc;0.8902116402116402
bpic2011_f4;all_agg;XGB;38;-1;auc;0.8910127431254192
bpic2011_f4;all_agg;XGB;39;-1;auc;0.8878536922015183
bpic2011_f4;all_agg;XGB;40;-1;auc;0.8899240855762595
bpic2011_f4;all_agg;XGB;-1;auc;0.8652857322227787
