dataset;level;method;cls;nr_events;metric;score
bpic2011_f4;75;all_embeddings;LSTM;1;-1;auc;0.8610459946649422
bpic2011_f4;75;all_embeddings;LSTM;2;-1;auc;0.8803940726266081
bpic2011_f4;75;all_embeddings;LSTM;3;-1;auc;0.8759689922480619
bpic2011_f4;75;all_embeddings;LSTM;4;-1;auc;0.8741391808626314
bpic2011_f4;75;all_embeddings;LSTM;5;-1;auc;0.8705008569796229
bpic2011_f4;75;all_embeddings;LSTM;6;-1;auc;0.862941593278672
bpic2011_f4;75;all_embeddings;LSTM;7;-1;auc;0.8637513918412795
bpic2011_f4;75;all_embeddings;LSTM;8;-1;auc;0.8612514173796515
bpic2011_f4;75;all_embeddings;LSTM;9;-1;auc;0.8639315534480981
bpic2011_f4;75;all_embeddings;LSTM;10;-1;auc;0.8626945675703537
bpic2011_f4;75;all_embeddings;LSTM;11;-1;auc;0.8569005723977103
bpic2011_f4;75;all_embeddings;LSTM;12;-1;auc;0.8526605893576426
bpic2011_f4;75;all_embeddings;LSTM;13;-1;auc;0.8487961476725522
bpic2011_f4;75;all_embeddings;LSTM;14;-1;auc;0.8454238027708083
bpic2011_f4;75;all_embeddings;LSTM;15;-1;auc;0.8448783680593434
bpic2011_f4;75;all_embeddings;LSTM;16;-1;auc;0.8467328460783244
bpic2011_f4;75;all_embeddings;LSTM;17;-1;auc;0.8482600632704265
bpic2011_f4;75;all_embeddings;LSTM;18;-1;auc;0.8474183583406885
bpic2011_f4;75;all_embeddings;LSTM;19;-1;auc;0.8469251336898396
bpic2011_f4;75;all_embeddings;LSTM;20;-1;auc;0.8482620320855615
bpic2011_f4;75;all_embeddings;LSTM;21;-1;auc;0.8506016042780749
bpic2011_f4;75;all_embeddings;LSTM;22;-1;auc;0.8504725472547254
bpic2011_f4;75;all_embeddings;LSTM;23;-1;auc;0.8506975697569756
bpic2011_f4;75;all_embeddings;LSTM;24;-1;auc;0.8470454545454545
bpic2011_f4;75;all_embeddings;LSTM;25;-1;auc;0.8477272727272727
bpic2011_f4;75;all_embeddings;LSTM;26;-1;auc;0.8498863636363636
bpic2011_f4;75;all_embeddings;LSTM;27;-1;auc;0.8507339015151514
bpic2011_f4;75;all_embeddings;LSTM;28;-1;auc;0.8521531100478469
bpic2011_f4;75;all_embeddings;LSTM;29;-1;auc;0.8508219008775182
bpic2011_f4;75;all_embeddings;LSTM;30;-1;auc;0.8520578420467186
bpic2011_f4;75;all_embeddings;LSTM;31;-1;auc;0.8603344656388816
bpic2011_f4;75;all_embeddings;LSTM;32;-1;auc;0.8662790697674418
bpic2011_f4;75;all_embeddings;LSTM;33;-1;auc;0.8576632109834688
bpic2011_f4;75;all_embeddings;LSTM;34;-1;auc;0.8646332607116921
bpic2011_f4;75;all_embeddings;LSTM;35;-1;auc;0.8622664255575648
bpic2011_f4;75;all_embeddings;LSTM;36;-1;auc;0.8605889724310777
bpic2011_f4;75;all_embeddings;LSTM;37;-1;auc;0.8621031746031745
bpic2011_f4;75;all_embeddings;LSTM;38;-1;auc;0.8571428571428571
bpic2011_f4;75;all_embeddings;LSTM;39;-1;auc;0.8488612836438925
bpic2011_f4;75;all_embeddings;LSTM;40;-1;auc;0.8467908902691511
bpic2011_f4;75;all_embeddings;LSTM;-1;auc;0.6944496064920966
