dataset;level;method;cls;nr_events;metric;score
bpic2015_2_f2;75;all_embeddings;LSTM;1;-1;auc;0.5735384615384616
bpic2015_2_f2;75;all_embeddings;LSTM;2;-1;auc;0.66272
bpic2015_2_f2;75;all_embeddings;LSTM;3;-1;auc;0.68384
bpic2015_2_f2;75;all_embeddings;LSTM;4;-1;auc;0.6768000000000001
bpic2015_2_f2;75;all_embeddings;LSTM;5;-1;auc;0.68512
bpic2015_2_f2;75;all_embeddings;LSTM;6;-1;auc;0.7072
bpic2015_2_f2;75;all_embeddings;LSTM;7;-1;auc;0.7088
bpic2015_2_f2;75;all_embeddings;LSTM;8;-1;auc;0.6967741935483871
bpic2015_2_f2;75;all_embeddings;LSTM;9;-1;auc;0.694516129032258
bpic2015_2_f2;75;all_embeddings;LSTM;10;-1;auc;0.7193548387096774
bpic2015_2_f2;75;all_embeddings;LSTM;11;-1;auc;0.7280645161290322
bpic2015_2_f2;75;all_embeddings;LSTM;12;-1;auc;0.758688524590164
bpic2015_2_f2;75;all_embeddings;LSTM;13;-1;auc;0.7623140495867768
bpic2015_2_f2;75;all_embeddings;LSTM;14;-1;auc;0.7659504132231405
bpic2015_2_f2;75;all_embeddings;LSTM;15;-1;auc;0.783801652892562
bpic2015_2_f2;75;all_embeddings;LSTM;16;-1;auc;0.795702479338843
bpic2015_2_f2;75;all_embeddings;LSTM;17;-1;auc;0.8274380165289257
bpic2015_2_f2;75;all_embeddings;LSTM;18;-1;auc;0.8383471074380164
bpic2015_2_f2;75;all_embeddings;LSTM;19;-1;auc;0.8556666666666667
bpic2015_2_f2;75;all_embeddings;LSTM;20;-1;auc;0.8541666666666666
bpic2015_2_f2;75;all_embeddings;LSTM;21;-1;auc;0.8456521739130435
bpic2015_2_f2;75;all_embeddings;LSTM;22;-1;auc;0.845816587504567
bpic2015_2_f2;75;all_embeddings;LSTM;23;-1;auc;0.8458165875045671
bpic2015_2_f2;75;all_embeddings;LSTM;24;-1;auc;0.8534892217756668
bpic2015_2_f2;75;all_embeddings;LSTM;25;-1;auc;0.8684691267811472
bpic2015_2_f2;75;all_embeddings;LSTM;26;-1;auc;0.8648154914139569
bpic2015_2_f2;75;all_embeddings;LSTM;27;-1;auc;0.8480087687248813
bpic2015_2_f2;75;all_embeddings;LSTM;28;-1;auc;0.8560467665327
bpic2015_2_f2;75;all_embeddings;LSTM;29;-1;auc;0.8903909389842893
bpic2015_2_f2;75;all_embeddings;LSTM;30;-1;auc;0.8483741322616003
bpic2015_2_f2;75;all_embeddings;LSTM;31;-1;auc;0.8582389477530143
bpic2015_2_f2;75;all_embeddings;LSTM;32;-1;auc;0.8614591009579955
bpic2015_2_f2;75;all_embeddings;LSTM;33;-1;auc;0.8625644804716287
bpic2015_2_f2;75;all_embeddings;LSTM;34;-1;auc;0.868828297715549
bpic2015_2_f2;75;all_embeddings;LSTM;35;-1;auc;0.8566691230655858
bpic2015_2_f2;75;all_embeddings;LSTM;36;-1;auc;0.8360353721444362
bpic2015_2_f2;75;all_embeddings;LSTM;37;-1;auc;0.8117170228445101
bpic2015_2_f2;75;all_embeddings;LSTM;38;-1;auc;0.8312453942520266
bpic2015_2_f2;75;all_embeddings;LSTM;39;-1;auc;0.8089368258859784
bpic2015_2_f2;75;all_embeddings;LSTM;40;-1;auc;0.8809707241910633
bpic2015_2_f2;75;all_embeddings;LSTM;-1;auc;0.7422071658811028
