dataset;level;method;cls;nr_events;metric;score
bpic2011_f4;25;all_embeddings;LSTM;1;-1;auc;0.8172338533667448
bpic2011_f4;25;all_embeddings;LSTM;2;-1;auc;0.8246621071486728
bpic2011_f4;25;all_embeddings;LSTM;3;-1;auc;0.8218360769967773
bpic2011_f4;25;all_embeddings;LSTM;4;-1;auc;0.820587169264226
bpic2011_f4;25;all_embeddings;LSTM;5;-1;auc;0.8143210816987241
bpic2011_f4;25;all_embeddings;LSTM;6;-1;auc;0.7920336066403483
bpic2011_f4;25;all_embeddings;LSTM;7;-1;auc;0.7781658062556939
bpic2011_f4;25;all_embeddings;LSTM;8;-1;auc;0.7657973404803629
bpic2011_f4;25;all_embeddings;LSTM;9;-1;auc;0.7818781568910421
bpic2011_f4;25;all_embeddings;LSTM;10;-1;auc;0.7727038449644367
bpic2011_f4;25;all_embeddings;LSTM;11;-1;auc;0.7568369726521094
bpic2011_f4;25;all_embeddings;LSTM;12;-1;auc;0.7567839728641086
bpic2011_f4;25;all_embeddings;LSTM;13;-1;auc;0.7719101123595506
bpic2011_f4;25;all_embeddings;LSTM;14;-1;auc;0.7642631177048107
bpic2011_f4;25;all_embeddings;LSTM;15;-1;auc;0.7705901603578051
bpic2011_f4;25;all_embeddings;LSTM;16;-1;auc;0.7640449438202248
bpic2011_f4;25;all_embeddings;LSTM;17;-1;auc;0.7484455110723246
bpic2011_f4;25;all_embeddings;LSTM;18;-1;auc;0.7358781994704324
bpic2011_f4;25;all_embeddings;LSTM;19;-1;auc;0.7395833333333333
bpic2011_f4;25;all_embeddings;LSTM;20;-1;auc;0.7429812834224598
bpic2011_f4;25;all_embeddings;LSTM;21;-1;auc;0.7461007130124777
bpic2011_f4;25;all_embeddings;LSTM;22;-1;auc;0.7451620162016203
bpic2011_f4;25;all_embeddings;LSTM;23;-1;auc;0.7282853285328531
bpic2011_f4;25;all_embeddings;LSTM;24;-1;auc;0.7327272727272727
bpic2011_f4;25;all_embeddings;LSTM;25;-1;auc;0.7219886363636364
bpic2011_f4;25;all_embeddings;LSTM;26;-1;auc;0.7305681818181817
bpic2011_f4;25;all_embeddings;LSTM;27;-1;auc;0.770300662878788
bpic2011_f4;25;all_embeddings;LSTM;28;-1;auc;0.7820574162679426
bpic2011_f4;25;all_embeddings;LSTM;29;-1;auc;0.7774687924854776
bpic2011_f4;25;all_embeddings;LSTM;30;-1;auc;0.7691879866518354
bpic2011_f4;25;all_embeddings;LSTM;31;-1;auc;0.7865821792526783
bpic2011_f4;25;all_embeddings;LSTM;32;-1;auc;0.7844104921579231
bpic2011_f4;25;all_embeddings;LSTM;33;-1;auc;0.7978425329223872
bpic2011_f4;25;all_embeddings;LSTM;34;-1;auc;0.800726216412491
bpic2011_f4;25;all_embeddings;LSTM;35;-1;auc;0.7961874623267029
bpic2011_f4;25;all_embeddings;LSTM;36;-1;auc;0.7882988721804511
bpic2011_f4;25;all_embeddings;LSTM;37;-1;auc;0.7891865079365079
bpic2011_f4;25;all_embeddings;LSTM;38;-1;auc;0.7886485580147552
bpic2011_f4;25;all_embeddings;LSTM;39;-1;auc;0.803312629399586
bpic2011_f4;25;all_embeddings;LSTM;40;-1;auc;0.7994306418219461
bpic2011_f4;25;all_embeddings;LSTM;-1;auc;0.775138591434841
