dataset;level;method;cls;nr_events;metric;score
bpic2011_f2;00;all_embeddings;LSTM;1;-1;auc;0.8992001376107337
bpic2011_f2;00;all_embeddings;LSTM;2;-1;auc;0.8987878787878787
bpic2011_f2;00;all_embeddings;LSTM;3;-1;auc;0.8972091738049185
bpic2011_f2;00;all_embeddings;LSTM;4;-1;auc;0.8938120702826585
bpic2011_f2;00;all_embeddings;LSTM;5;-1;auc;0.8868131868131868
bpic2011_f2;00;all_embeddings;LSTM;6;-1;auc;0.8835392250026396
bpic2011_f2;00;all_embeddings;LSTM;7;-1;auc;0.8869179600886918
bpic2011_f2;00;all_embeddings;LSTM;8;-1;auc;0.9028657293120103
bpic2011_f2;00;all_embeddings;LSTM;9;-1;auc;0.9148867661264356
bpic2011_f2;00;all_embeddings;LSTM;10;-1;auc;0.9178920253300419
bpic2011_f2;00;all_embeddings;LSTM;11;-1;auc;0.9211974466211754
bpic2011_f2;00;all_embeddings;LSTM;12;-1;auc;0.915034118423949
bpic2011_f2;00;all_embeddings;LSTM;13;-1;auc;0.9073149073149073
bpic2011_f2;00;all_embeddings;LSTM;14;-1;auc;0.9177631578947368
bpic2011_f2;00;all_embeddings;LSTM;15;-1;auc;0.9202586206896551
bpic2011_f2;00;all_embeddings;LSTM;16;-1;auc;0.9235480943738656
bpic2011_f2;00;all_embeddings;LSTM;17;-1;auc;0.9217332123411978
bpic2011_f2;00;all_embeddings;LSTM;18;-1;auc;0.9184437386569873
bpic2011_f2;00;all_embeddings;LSTM;19;-1;auc;0.9181922196796338
bpic2011_f2;00;all_embeddings;LSTM;20;-1;auc;0.9169336384439359
bpic2011_f2;00;all_embeddings;LSTM;21;-1;auc;0.9170480549199085
bpic2011_f2;00;all_embeddings;LSTM;22;-1;auc;0.9127423822714682
bpic2011_f2;00;all_embeddings;LSTM;23;-1;auc;0.9119344413665743
bpic2011_f2;00;all_embeddings;LSTM;24;-1;auc;0.9108771929824562
bpic2011_f2;00;all_embeddings;LSTM;25;-1;auc;0.9088888888888889
bpic2011_f2;00;all_embeddings;LSTM;26;-1;auc;0.9078362573099414
bpic2011_f2;00;all_embeddings;LSTM;27;-1;auc;0.9083087512291053
bpic2011_f2;00;all_embeddings;LSTM;28;-1;auc;0.9076140873015873
bpic2011_f2;00;all_embeddings;LSTM;29;-1;auc;0.9119949494949494
bpic2011_f2;00;all_embeddings;LSTM;30;-1;auc;0.9114267676767678
bpic2011_f2;00;all_embeddings;LSTM;31;-1;auc;0.9151708549395028
bpic2011_f2;00;all_embeddings;LSTM;32;-1;auc;0.9135903746240087
bpic2011_f2;00;all_embeddings;LSTM;33;-1;auc;0.9169525443110349
bpic2011_f2;00;all_embeddings;LSTM;34;-1;auc;0.9163369963369963
bpic2011_f2;00;all_embeddings;LSTM;35;-1;auc;0.9120181405895691
bpic2011_f2;00;all_embeddings;LSTM;36;-1;auc;0.9151268399624178
bpic2011_f2;00;all_embeddings;LSTM;37;-1;auc;0.924821990395761
bpic2011_f2;00;all_embeddings;LSTM;38;-1;auc;0.9280695884911341
bpic2011_f2;00;all_embeddings;LSTM;39;-1;auc;0.9330601092896175
bpic2011_f2;00;all_embeddings;LSTM;40;-1;auc;0.9328893442622951
bpic2011_f2;00;all_embeddings;LSTM;-1;auc;0.8828362004658411
