dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;75;all_embeddings;LSTM;1;-1;auc;0.766093593400663
bpic2011_f1;75;all_embeddings;LSTM;2;-1;auc;0.7784729922382385
bpic2011_f1;75;all_embeddings;LSTM;3;-1;auc;0.7408899939981136
bpic2011_f1;75;all_embeddings;LSTM;4;-1;auc;0.7243889288281811
bpic2011_f1;75;all_embeddings;LSTM;5;-1;auc;0.7030326149151249
bpic2011_f1;75;all_embeddings;LSTM;6;-1;auc;0.6850873628606258
bpic2011_f1;75;all_embeddings;LSTM;7;-1;auc;0.685090237899918
bpic2011_f1;75;all_embeddings;LSTM;8;-1;auc;0.7094339622641509
bpic2011_f1;75;all_embeddings;LSTM;9;-1;auc;0.7087830687830687
bpic2011_f1;75;all_embeddings;LSTM;10;-1;auc;0.7053968253968254
bpic2011_f1;75;all_embeddings;LSTM;11;-1;auc;0.702922077922078
bpic2011_f1;75;all_embeddings;LSTM;12;-1;auc;0.6931818181818182
bpic2011_f1;75;all_embeddings;LSTM;13;-1;auc;0.6850574712643678
bpic2011_f1;75;all_embeddings;LSTM;14;-1;auc;0.6820598006644518
bpic2011_f1;75;all_embeddings;LSTM;15;-1;auc;0.6813953488372093
bpic2011_f1;75;all_embeddings;LSTM;16;-1;auc;0.6789590254706535
bpic2011_f1;75;all_embeddings;LSTM;17;-1;auc;0.6746422182468695
bpic2011_f1;75;all_embeddings;LSTM;18;-1;auc;0.6632379248658318
bpic2011_f1;75;all_embeddings;LSTM;19;-1;auc;0.6503393665158371
bpic2011_f1;75;all_embeddings;LSTM;20;-1;auc;0.6508650519031142
bpic2011_f1;75;all_embeddings;LSTM;21;-1;auc;0.6474117647058824
bpic2011_f1;75;all_embeddings;LSTM;22;-1;auc;0.6401002506265664
bpic2011_f1;75;all_embeddings;LSTM;23;-1;auc;0.6428571428571429
bpic2011_f1;75;all_embeddings;LSTM;24;-1;auc;0.6432584269662921
bpic2011_f1;75;all_embeddings;LSTM;25;-1;auc;0.6452045606975185
bpic2011_f1;75;all_embeddings;LSTM;26;-1;auc;0.6045238095238096
bpic2011_f1;75;all_embeddings;LSTM;27;-1;auc;0.5392604902368093
bpic2011_f1;75;all_embeddings;LSTM;28;-1;auc;0.48018292682926833
bpic2011_f1;75;all_embeddings;LSTM;29;-1;auc;0.4899691358024692
bpic2011_f1;75;all_embeddings;LSTM;30;-1;auc;0.5274971941638609
bpic2011_f1;75;all_embeddings;LSTM;31;-1;auc;0.5425
bpic2011_f1;75;all_embeddings;LSTM;32;-1;auc;0.5382395382395383
bpic2011_f1;75;all_embeddings;LSTM;33;-1;auc;0.5324675324675325
bpic2011_f1;75;all_embeddings;LSTM;34;-1;auc;0.5281954887218046
bpic2011_f1;75;all_embeddings;LSTM;35;-1;auc;0.6078947368421053
bpic2011_f1;75;all_embeddings;LSTM;36;-1;auc;0.5675675675675675
bpic2011_f1;75;all_embeddings;LSTM;-1;auc;0.5057347171986675
