dataset;method;cls;nr_events;metric;score
bpic2015_4_f2;all_agg;XGB;1;-1;auc;0.6990099009900991
bpic2015_4_f2;all_agg;XGB;2;-1;auc;0.64002828854314
bpic2015_4_f2;all_agg;XGB;3;-1;auc;0.6555869872701556
bpic2015_4_f2;all_agg;XGB;4;-1;auc;0.652050919377652
bpic2015_4_f2;all_agg;XGB;5;-1;auc;0.6428571428571428
bpic2015_4_f2;all_agg;XGB;6;-1;auc;0.6308345120226309
bpic2015_4_f2;all_agg;XGB;7;-1;auc;0.618104667609618
bpic2015_4_f2;all_agg;XGB;8;-1;auc;0.6272984441301274
bpic2015_4_f2;all_agg;XGB;9;-1;auc;0.6280056577086279
bpic2015_4_f2;all_agg;XGB;10;-1;auc;0.6242857142857143
bpic2015_4_f2;all_agg;XGB;11;-1;auc;0.645
bpic2015_4_f2;all_agg;XGB;12;-1;auc;0.6435714285714287
bpic2015_4_f2;all_agg;XGB;13;-1;auc;0.6664285714285715
bpic2015_4_f2;all_agg;XGB;14;-1;auc;0.7255639097744361
bpic2015_4_f2;all_agg;XGB;15;-1;auc;0.8383458646616542
bpic2015_4_f2;all_agg;XGB;16;-1;auc;0.9194528875379938
bpic2015_4_f2;all_agg;XGB;17;-1;auc;0.9650455927051672
bpic2015_4_f2;all_agg;XGB;18;-1;auc;0.9961180124223602
bpic2015_4_f2;all_agg;XGB;19;-1;auc;1.0
bpic2015_4_f2;all_agg;XGB;20;-1;auc;1.0
bpic2015_4_f2;all_agg;XGB;21;-1;auc;1.0
bpic2015_4_f2;all_agg;XGB;22;-1;auc;1.0
bpic2015_4_f2;all_agg;XGB;23;-1;auc;0.9938271604938271
bpic2015_4_f2;all_agg;XGB;24;-1;auc;0.9927667269439422
bpic2015_4_f2;all_agg;XGB;25;-1;auc;0.9871794871794871
bpic2015_4_f2;all_agg;XGB;26;-1;auc;0.9847619047619048
bpic2015_4_f2;all_agg;XGB;27;-1;auc;0.9847619047619047
bpic2015_4_f2;all_agg;XGB;28;-1;auc;0.9876923076923078
bpic2015_4_f2;all_agg;XGB;29;-1;auc;0.9920091324200913
bpic2015_4_f2;all_agg;XGB;30;-1;auc;0.9918981481481483
bpic2015_4_f2;all_agg;XGB;31;-1;auc;0.9917840375586855
bpic2015_4_f2;all_agg;XGB;32;-1;auc;0.9929577464788732
bpic2015_4_f2;all_agg;XGB;33;-1;auc;0.9917840375586855
bpic2015_4_f2;all_agg;XGB;34;-1;auc;0.9923175416133163
bpic2015_4_f2;all_agg;XGB;35;-1;auc;0.9923175416133163
bpic2015_4_f2;all_agg;XGB;36;-1;auc;0.9923175416133163
bpic2015_4_f2;all_agg;XGB;37;-1;auc;0.9923175416133163
bpic2015_4_f2;all_agg;XGB;38;-1;auc;0.9929577464788732
bpic2015_4_f2;all_agg;XGB;39;-1;auc;0.9928571428571429
bpic2015_4_f2;all_agg;XGB;40;-1;auc;0.9942857142857143
bpic2015_4_f2;all_agg;XGB;-1;auc;0.8980113096894141
