dataset;level;method;cls;nr_events;metric;score
bpic2015_4_f2;75;all_embeddings;LSTM;1;-1;auc;0.5102310231023102
bpic2015_4_f2;75;all_embeddings;LSTM;2;-1;auc;0.4851485148514851
bpic2015_4_f2;75;all_embeddings;LSTM;3;-1;auc;0.4837340876944837
bpic2015_4_f2;75;all_embeddings;LSTM;4;-1;auc;0.5091937765205091
bpic2015_4_f2;75;all_embeddings;LSTM;5;-1;auc;0.4865629420084866
bpic2015_4_f2;75;all_embeddings;LSTM;6;-1;auc;0.4915134370579915
bpic2015_4_f2;75;all_embeddings;LSTM;7;-1;auc;0.48585572842998587
bpic2015_4_f2;75;all_embeddings;LSTM;8;-1;auc;0.48090523338048097
bpic2015_4_f2;75;all_embeddings;LSTM;9;-1;auc;0.4985855728429986
bpic2015_4_f2;75;all_embeddings;LSTM;10;-1;auc;0.5
bpic2015_4_f2;75;all_embeddings;LSTM;11;-1;auc;0.5092857142857142
bpic2015_4_f2;75;all_embeddings;LSTM;12;-1;auc;0.4621428571428572
bpic2015_4_f2;75;all_embeddings;LSTM;13;-1;auc;0.5599999999999999
bpic2015_4_f2;75;all_embeddings;LSTM;14;-1;auc;0.5406015037593985
bpic2015_4_f2;75;all_embeddings;LSTM;15;-1;auc;0.6398496240601504
bpic2015_4_f2;75;all_embeddings;LSTM;16;-1;auc;0.506079027355623
bpic2015_4_f2;75;all_embeddings;LSTM;17;-1;auc;0.6588145896656535
bpic2015_4_f2;75;all_embeddings;LSTM;18;-1;auc;0.6451863354037268
bpic2015_4_f2;75;all_embeddings;LSTM;19;-1;auc;0.6490683229813665
bpic2015_4_f2;75;all_embeddings;LSTM;20;-1;auc;0.6508828250401284
bpic2015_4_f2;75;all_embeddings;LSTM;21;-1;auc;0.653781512605042
bpic2015_4_f2;75;all_embeddings;LSTM;22;-1;auc;0.6075731497418244
bpic2015_4_f2;75;all_embeddings;LSTM;23;-1;auc;0.6410934744268078
bpic2015_4_f2;75;all_embeddings;LSTM;24;-1;auc;0.6482820976491863
bpic2015_4_f2;75;all_embeddings;LSTM;25;-1;auc;0.6886446886446886
bpic2015_4_f2;75;all_embeddings;LSTM;26;-1;auc;0.7295238095238095
bpic2015_4_f2;75;all_embeddings;LSTM;27;-1;auc;0.6914285714285714
bpic2015_4_f2;75;all_embeddings;LSTM;28;-1;auc;0.7651282051282051
bpic2015_4_f2;75;all_embeddings;LSTM;29;-1;auc;0.728310502283105
bpic2015_4_f2;75;all_embeddings;LSTM;30;-1;auc;0.806712962962963
bpic2015_4_f2;75;all_embeddings;LSTM;31;-1;auc;0.7546948356807512
bpic2015_4_f2;75;all_embeddings;LSTM;32;-1;auc;0.7053990610328638
bpic2015_4_f2;75;all_embeddings;LSTM;33;-1;auc;0.7194835680751174
bpic2015_4_f2;75;all_embeddings;LSTM;34;-1;auc;0.6389244558258642
bpic2015_4_f2;75;all_embeddings;LSTM;35;-1;auc;0.7311139564660691
bpic2015_4_f2;75;all_embeddings;LSTM;36;-1;auc;0.6798975672215108
bpic2015_4_f2;75;all_embeddings;LSTM;37;-1;auc;0.7874519846350833
bpic2015_4_f2;75;all_embeddings;LSTM;38;-1;auc;0.7183098591549295
bpic2015_4_f2;75;all_embeddings;LSTM;39;-1;auc;0.6628571428571428
bpic2015_4_f2;75;all_embeddings;LSTM;40;-1;auc;0.6185714285714284
bpic2015_4_f2;75;all_embeddings;LSTM;-1;auc;0.5980547532933232
