dataset;level;method;cls;nr_events;metric;score
bpic2011_f4;50;all_embeddings;LSTM;1;-1;auc;0.8017945194406274
bpic2011_f4;50;all_embeddings;LSTM;2;-1;auc;0.7833414753297508
bpic2011_f4;50;all_embeddings;LSTM;3;-1;auc;0.784426443689574
bpic2011_f4;50;all_embeddings;LSTM;4;-1;auc;0.7890540050743022
bpic2011_f4;50;all_embeddings;LSTM;5;-1;auc;0.7909921919634356
bpic2011_f4;50;all_embeddings;LSTM;6;-1;auc;0.8062556938961433
bpic2011_f4;50;all_embeddings;LSTM;7;-1;auc;0.8105071363498331
bpic2011_f4;50;all_embeddings;LSTM;8;-1;auc;0.8085764354190289
bpic2011_f4;50;all_embeddings;LSTM;9;-1;auc;0.8142459540253582
bpic2011_f4;50;all_embeddings;LSTM;10;-1;auc;0.8165137614678899
bpic2011_f4;50;all_embeddings;LSTM;11;-1;auc;0.8123807504769981
bpic2011_f4;50;all_embeddings;LSTM;12;-1;auc;0.8073987704049185
bpic2011_f4;50;all_embeddings;LSTM;13;-1;auc;0.8057784911717495
bpic2011_f4;50;all_embeddings;LSTM;14;-1;auc;0.7988436784116941
bpic2011_f4;50;all_embeddings;LSTM;15;-1;auc;0.7980800698156431
bpic2011_f4;50;all_embeddings;LSTM;16;-1;auc;0.796443765681248
bpic2011_f4;50;all_embeddings;LSTM;17;-1;auc;0.796443765681248
bpic2011_f4;50;all_embeddings;LSTM;18;-1;auc;0.795233892321271
bpic2011_f4;50;all_embeddings;LSTM;19;-1;auc;0.7959001782531193
bpic2011_f4;50;all_embeddings;LSTM;20;-1;auc;0.7954545454545454
bpic2011_f4;50;all_embeddings;LSTM;21;-1;auc;0.7956773618538325
bpic2011_f4;50;all_embeddings;LSTM;22;-1;auc;0.7927542754275428
bpic2011_f4;50;all_embeddings;LSTM;23;-1;auc;0.7915166516651665
bpic2011_f4;50;all_embeddings;LSTM;24;-1;auc;0.7952272727272727
bpic2011_f4;50;all_embeddings;LSTM;25;-1;auc;0.7978409090909091
bpic2011_f4;50;all_embeddings;LSTM;26;-1;auc;0.7970454545454546
bpic2011_f4;50;all_embeddings;LSTM;27;-1;auc;0.8104876893939393
bpic2011_f4;50;all_embeddings;LSTM;28;-1;auc;0.8145933014354068
bpic2011_f4;50;all_embeddings;LSTM;29;-1;auc;0.8196761834136694
bpic2011_f4;50;all_embeddings;LSTM;30;-1;auc;0.8191818069459893
bpic2011_f4;50;all_embeddings;LSTM;31;-1;auc;0.8212699242226287
bpic2011_f4;50;all_embeddings;LSTM;32;-1;auc;0.8249053542455381
bpic2011_f4;50;all_embeddings;LSTM;33;-1;auc;0.8202577752871953
bpic2011_f4;50;all_embeddings;LSTM;34;-1;auc;0.8136528685548293
bpic2011_f4;50;all_embeddings;LSTM;35;-1;auc;0.8193188667872212
bpic2011_f4;50;all_embeddings;LSTM;36;-1;auc;0.8128132832080202
bpic2011_f4;50;all_embeddings;LSTM;37;-1;auc;0.8169642857142857
bpic2011_f4;50;all_embeddings;LSTM;38;-1;auc;0.812206572769953
bpic2011_f4;50;all_embeddings;LSTM;39;-1;auc;0.8059006211180124
bpic2011_f4;50;all_embeddings;LSTM;40;-1;auc;0.8048654244306419
bpic2011_f4;50;all_embeddings;LSTM;-1;auc;0.6804959712882614
