dataset;level;method;cls;nr_events;metric;score
bpic2015_5_f2;25;all_embeddings;LSTM;1;-1;auc;0.5262237762237763
bpic2015_5_f2;25;all_embeddings;LSTM;2;-1;auc;0.4923076923076923
bpic2015_5_f2;25;all_embeddings;LSTM;3;-1;auc;0.49347319347319346
bpic2015_5_f2;25;all_embeddings;LSTM;4;-1;auc;0.4751748251748252
bpic2015_5_f2;25;all_embeddings;LSTM;5;-1;auc;0.4806526806526806
bpic2015_5_f2;25;all_embeddings;LSTM;6;-1;auc;0.5087995337995338
bpic2015_5_f2;25;all_embeddings;LSTM;7;-1;auc;0.4984848484848485
bpic2015_5_f2;25;all_embeddings;LSTM;8;-1;auc;0.5185897435897436
bpic2015_5_f2;25;all_embeddings;LSTM;9;-1;auc;0.5142191142191141
bpic2015_5_f2;25;all_embeddings;LSTM;10;-1;auc;0.5200586510263929
bpic2015_5_f2;25;all_embeddings;LSTM;11;-1;auc;0.5146989374262101
bpic2015_5_f2;25;all_embeddings;LSTM;12;-1;auc;0.5224598930481283
bpic2015_5_f2;25;all_embeddings;LSTM;13;-1;auc;0.5429861529199277
bpic2015_5_f2;25;all_embeddings;LSTM;14;-1;auc;0.5689343768813968
bpic2015_5_f2;25;all_embeddings;LSTM;15;-1;auc;0.5781326781326781
bpic2015_5_f2;25;all_embeddings;LSTM;16;-1;auc;0.6571253071253071
bpic2015_5_f2;25;all_embeddings;LSTM;17;-1;auc;0.7043290043290044
bpic2015_5_f2;25;all_embeddings;LSTM;18;-1;auc;0.7451432129514322
bpic2015_5_f2;25;all_embeddings;LSTM;19;-1;auc;0.7818804483188044
bpic2015_5_f2;25;all_embeddings;LSTM;20;-1;auc;0.7922257053291536
bpic2015_5_f2;25;all_embeddings;LSTM;21;-1;auc;0.8156209987195902
bpic2015_5_f2;25;all_embeddings;LSTM;22;-1;auc;0.8235976789168278
bpic2015_5_f2;25;all_embeddings;LSTM;23;-1;auc;0.8372018052869117
bpic2015_5_f2;25;all_embeddings;LSTM;24;-1;auc;0.8427466150870407
bpic2015_5_f2;25;all_embeddings;LSTM;25;-1;auc;0.8426334805299077
bpic2015_5_f2;25;all_embeddings;LSTM;26;-1;auc;0.8482537133681253
bpic2015_5_f2;25;all_embeddings;LSTM;27;-1;auc;0.8474393530997305
bpic2015_5_f2;25;all_embeddings;LSTM;28;-1;auc;0.8490566037735849
bpic2015_5_f2;25;all_embeddings;LSTM;29;-1;auc;0.8446091644204852
bpic2015_5_f2;25;all_embeddings;LSTM;30;-1;auc;0.8460916442048518
bpic2015_5_f2;25;all_embeddings;LSTM;31;-1;auc;0.8492587601078168
bpic2015_5_f2;25;all_embeddings;LSTM;32;-1;auc;0.8598479706800598
bpic2015_5_f2;25;all_embeddings;LSTM;33;-1;auc;0.8612732455544998
bpic2015_5_f2;25;all_embeddings;LSTM;34;-1;auc;0.8631736120537532
bpic2015_5_f2;25;all_embeddings;LSTM;35;-1;auc;0.8910932297447282
bpic2015_5_f2;25;all_embeddings;LSTM;36;-1;auc;0.8733351831298557
bpic2015_5_f2;25;all_embeddings;LSTM;37;-1;auc;0.8778476589797345
bpic2015_5_f2;25;all_embeddings;LSTM;38;-1;auc;0.8508735150244584
bpic2015_5_f2;25;all_embeddings;LSTM;39;-1;auc;0.8736547868623341
bpic2015_5_f2;25;all_embeddings;LSTM;40;-1;auc;0.8869353916523729
bpic2015_5_f2;25;all_embeddings;LSTM;-1;auc;0.7579318994529921
